chr_replace,chr_replace_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,genome_fasta,genome_fasta_filetype,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chr_replace,parameters.chr_replace.values,parameters.chr_replace|__identifier__,parameters.chromInfo,parameters.dbkey,parameters.decode_url,parameters.expose,parameters.filtering,parameters.full_gff_attribute_preservation,parameters.gffs.__current_case__,parameters.gffs.ensembl,parameters.gffs.gff_fmt,parameters.gffs.output_cmd,parameters.gffs.tname,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.maxintron,parameters.merging.__current_case__,parameters.merging.merge_cmd,parameters.merging.merge_options,parameters.merging.merge_sel,parameters.reference_genome.__current_case__,parameters.reference_genome.fa_outputs,parameters.reference_genome.fasta_indexes,parameters.reference_genome.genome_fasta,parameters.reference_genome.genome_fasta.values,parameters.reference_genome.ref_filtering,parameters.reference_genome.source,parameters.region.__current_case__,parameters.region.discard_partial,parameters.region.range,parameters.region.region_filter,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,,,2017-04-20 09:18:30.894049,slurm_normal,1492679970.0,0,,1.0,,,main_w4_handler1,3080076,15633592,False,,420790841,gff3,9751608.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 29289468}]",,"""""",,,,,0.0,,,,,,none,0,,,none,32.0,,36975448.0,1492679922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-20 09:19:32.209649,98715.0,48.0
,,,,2017-04-20 09:16:33.278010,slurm_normal,1492679841.0,0,,1.0,,,main_w3_handler0,3080076,15633576,False,,420790841,gff3,9751590.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 29289468}]",,"""""",1.0,--merge,"['-Z', '-K', '-Q', '-d dupinfo']",merge,0.0,,,,,,none,0,,,none,32.0,,36975448.0,1492679810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-20 09:17:26.060702,98715.0,31.0
,,,,2017-04-20 23:08:39.100722,slurm_normal,1492729730.0,0,,1.0,,,main_w3_handler0,3075568,15640588,False,,826708,gff3,9758324.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 29269821}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37368439.0,1492729726.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-20 23:08:52.134817,103088.0,4.0
,,320.0,len,2017-04-21 12:35:23.186104,slurm_normal,1492778669.0,0,,1.0,,,main_w4_handler1,2910771,15644008,False,,8731743,gff3,9761327.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/main/files/019/006/dataset_19006042.dat""","""?""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 27446496}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37471538.0,1492778664.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-21 12:48:41.626481,95902.0,5.0
,,,,2017-04-24 14:42:58.496181,slurm_normal,1493044995.0,0,,1.0,,,main_w4_handler1,3084514,15663266,False,,0,gtf,9779140.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 29337574}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37524810.0,1493044991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-24 14:43:17.842517,,4.0
,,,,2017-04-24 14:41:10.465962,slurm_normal,1493044892.0,0,,1.0,,,main_w3_handler0,3084514,15663255,False,,974056,gff3,9779122.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""false""",,"""true""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 29337472}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37524810.0,1493044887.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-24 14:41:33.656989,,5.0
,,,,2017-04-24 16:18:30.300694,slurm_normal,1493050727.0,0,,1.0,,,main_w3_handler0,3084514,15664259,False,,1019272,gff3,9779962.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""false""",,"""true""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 29337751}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37524810.0,1493050723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-24 16:19:01.512271,,4.0
,,,,2017-04-24 14:43:37.682461,slurm_normal,1493045038.0,0,,1.0,,,main_w3_handler1,3084514,15663272,False,,974056,gff3,9779147.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 29337472}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37524810.0,1493045034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-24 14:44:01.524184,,4.0
,,,,2017-04-24 14:49:40.749745,slurm_normal,1493045399.0,0,,1.0,10765745.0,fasta,main_w3_handler1,3084514,15663318,False,,974056,gff3,9779202.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 29337472}]",,"""""",0.0,,,none,,,,,,,,0,,,none,32.0,,37524810.0,1493045394.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-24 14:50:03.975312,,5.0
,,,,2017-04-24 16:16:36.158733,slurm_normal,1493050636.0,0,,1.0,,,main_w3_handler0,3084514,15664224,False,,974056,gff3,9779944.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""false""","[""-U"", ""-C"", ""-G"", ""-O"", ""--no-pseudo""]","""true""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 29337472}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37524810.0,1493050632.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-24 16:17:20.999544,,4.0
,,,,2017-04-25 03:20:58.869007,slurm_normal,1493090524.0,0,,1.0,,,main_w3_handler0,2827363,15668562,False,,16101,gff3,9784488.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg38Patch2.len""","""hg38Patch2""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 29346630}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37537349.0,1493090481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-25 03:22:07.219204,90680.0,43.0
,,,,2017-04-25 03:25:36.811570,slurm_normal,1493090749.0,0,,1.0,,,main_w4_handler1,2827363,15668567,False,,238,gff3,9784492.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg38Patch2.len""","""hg38Patch2""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 29346647}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37537349.0,1493090745.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-25 03:25:54.673197,90680.0,4.0
,,,,2017-06-19 12:26:53.105047,slurm_normal,1497875226.0,0,,1.0,,,main_w3_handler1,3089373,16131354,False,,0,gtf,10211569.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/dm6.len""","""dm6""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 30078652}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,38762248.0,1497875222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-06-19 12:27:06.589064,104791.0,4.0
,,,,2017-04-26 03:20:52.890994,slurm_normal,1493176868.0,0,,1.0,,,main_w3_handler1,2827363,15677955,False,,16339,gff3,9792985.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg38Patch2.len""","""hg38Patch2""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 29348226}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37537349.0,1493176863.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-26 03:21:10.189014,90680.0,5.0
,,,,2017-04-26 19:18:21.483426,slurm_normal,1493234463.0,0,,1.0,,,main_w4_handler0,3057736,15684217,False,,46396731,gff3,9798214.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""true""",,"""true""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 29369951}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37078845.0,1493234451.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-26 19:21:17.976633,17286.0,12.0
,,,,2017-04-27 07:40:03.293775,slurm_normal,1493278810.0,0,,1.0,,,main_w3_handler0,3029261,15688171,False,,12380586,gtf,9801803.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 29036324}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37452757.0,1493278806.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-27 07:40:12.485269,87879.0,4.0
,,,,2017-04-27 01:28:17.866238,slurm_normal,1493256512.0,0,,1.0,,,main_w4_handler1,3075763,15686623,False,,270258103,gtf,9800438.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 29375403}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37378682.0,1493256500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-27 01:28:33.421059,103808.0,12.0
1480965.0,tabular,,,2017-04-27 01:27:15.129478,slurm_normal,1493256451.0,0,,1.0,,,main_w4_handler0,3075763,15686621,False,,270258103,gtf,9800434.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 29374356}]",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 29375403}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37378682.0,1493256437.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-27 01:27:32.808161,103808.0,14.0
1480965.0,tabular,,,2017-04-27 01:28:07.900977,slurm_normal,1493256502.0,0,,1.0,,,main_w3_handler1,3075763,15686622,False,,270258103,gtf,9800437.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 29374356}]",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 29375403}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37378682.0,1493256490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-27 01:28:24.910842,103808.0,12.0
,,,,2017-04-27 03:20:36.518411,slurm_normal,1493263251.0,0,,1.0,,,main_w4_handler0,3075763,15686949,False,,270258103,gtf,9800779.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 29375403}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37378682.0,1493263239.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-27 03:20:54.725527,103808.0,12.0
1480965.0,tabular,,,2017-04-27 03:39:44.765029,slurm_normal,1493264432.0,0,,1.0,,,main_w4_handler1,3075763,15687037,False,,270258103,gtf,9800848.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 29374356}]",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 29375403}]",,"""""",0.0,,,none,,,,,,,,0,,,none,32.0,,37378682.0,1493264388.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-27 03:40:33.912166,103808.0,44.0
,,,,2017-04-27 07:23:02.533656,slurm_normal,1493277863.0,0,,1.0,,,main_w3_handler0,3075763,15688036,False,,260043256,gtf,9801676.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 29377622}]",,"""""",0.0,,,none,,,,,,,,0,,,none,32.0,,37378682.0,1493277788.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-27 07:24:25.084114,103808.0,75.0
,,,,2017-04-27 07:24:28.856017,slurm_normal,1493278011.0,0,,1.0,,,main_w4_handler1,3075763,15688043,False,,260043256,gtf,9801683.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 29377622}]",,"""""",0.0,,,none,,,,,,,,0,,,none,32.0,,37378682.0,1493277871.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-27 07:26:54.361664,103808.0,140.0
,,,,2017-04-27 15:09:37.684546,slurm_normal,1493305818.0,0,,1.0,,,main_w4_handler0,3085779,15691933,False,,522631,gff3,9805356.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 29385341}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37541394.0,1493305811.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-27 15:10:21.737548,,7.0
102756895.0,gff3,,,2017-04-28 20:57:19.546097,slurm_normal,1493413056.0,0,,1.0,,,main_w3_handler1,3011180,15704176,False,,196329372,gtf,9816859.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 29400537}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""false""",,"""true""",1,true,gff,-o output.gff3,,,"[{'src': 'hda', 'id': 29280288}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37637063.0,1493413042.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-04-28 20:57:41.270854,20995.0,14.0
,,,,2017-05-04 05:07:38.479465,slurm_normal,1493874491.0,0,,1.0,,,main_w4_handler1,3021197,15743036,False,,346594892,gff3,9852570.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 29462973}]",,"""""",0.0,,,none,,,,,,,,0,,,none,32.0,,36472779.0,1493874462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-05-04 05:08:14.298525,101509.0,29.0
,,,,2017-05-01 18:48:28.411915,slurm_normal,1493664537.0,0,,1.0,,,main_w3_handler1,2738833,15717714,False,,355818274,gff3,9828815.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""false""","[""-C"", ""-G""]","""false""",0,,none,,,,"[{'src': 'hda', 'id': 29420757}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,36909533.0,1493664513.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-05-01 18:49:01.142744,86111.0,24.0
,,,,2017-05-02 07:35:10.125535,slurm_normal,1493710545.0,0,,1.0,,,main_w3_handler0,3011578,15722245,False,,264583443,gff3,9833242.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 28614272}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37451191.0,1493710521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-05-02 07:36:02.921637,100963.0,24.0
,,,,2017-05-02 16:03:31.284985,slurm_normal,1493741049.0,0,,1.0,,,main_w3_handler0,3011578,15726841,False,,264584178,gff3,9837180.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 29435789}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37451191.0,1493741017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-05-02 16:04:10.872039,100963.0,32.0
,,,,2017-05-03 10:07:37.986736,slurm_normal,1493806079.0,0,,1.0,,,main_w3_handler0,3084751,15733416,False,,100374300,gtf,9843732.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 29447469}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,37529282.0,1493806070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-05-03 10:08:03.339828,,9.0
,,,,2017-05-03 10:06:56.371259,slurm_normal,1493806044.0,0,,1.0,,,main_w4_handler0,3084751,15733413,False,,100374300,gtf,9843725.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 29447469}]",,"""""",0.0,,,none,,,,,,,,0,,,none,32.0,,37529282.0,1493806036.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-05-03 10:07:45.631303,,8.0
78113793.0,gtf,,,2017-06-08 14:32:07.639524,slurm_normal,1496932390.0,0,,1.0,,,main_w4_handler0,3123631,16054021,False,,78113793,gtf,10143616.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 29934633}]",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 29934633}]",,"""""",,,,,0.0,,,,,,none,0,,,none,32.0,,38529839.0,1496932357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-06-08 14:33:16.290537,106635.0,33.0
,,,,2017-06-08 14:37:58.143756,slurm_normal,1496932698.0,0,,1.0,,,main_w3_handler0,3123631,16054104,False,,75991744,gtf,10143675.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 29934591}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,38529839.0,1496932692.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-06-08 14:38:18.883093,106635.0,6.0
,,,,2017-06-08 14:28:52.386223,slurm_normal,1496932155.0,0,,1.0,,,main_w3_handler0,3123631,16053969,False,,0,gtf,10143583.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 29934636}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,38481753.0,1496932152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-06-08 14:29:19.823147,106635.0,3.0
75991744.0,gtf,,,2017-06-08 14:37:02.960727,slurm_normal,1496932651.0,0,,1.0,,,main_w3_handler1,3123631,16054093,False,,0,gtf,10143668.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 29934591}]",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""false""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 29934636}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,38529839.0,1496932647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-06-08 14:37:36.638790,106635.0,4.0
,,,,2017-06-08 14:38:59.626508,slurm_normal,1496932763.0,0,,1.0,,,main_w3_handler1,3123631,16054114,False,,75991744,gtf,10143683.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""true""",,"""false""",0,,none,,,,"[{'src': 'hda', 'id': 29934591}]",,"""""",,,,,0.0,,,,,,none,0,,,none,32.0,,38529839.0,1496932757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-06-08 14:39:25.729621,106635.0,6.0
,,,,2017-06-08 14:57:47.335022,slurm_normal,1496933928.0,0,,1.0,,,main_w3_handler1,3123631,16054326,False,,75991744,gtf,10143923.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""false""",,"""false""",1,true,gff,-o output.gff3,,,"[{'src': 'hda', 'id': 29934591}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,38529839.0,1496933889.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-06-08 14:58:51.489056,106635.0,39.0
,,,,2017-06-08 14:55:20.869132,slurm_normal,1496933755.0,0,,1.0,,,main_w3_handler0,3123631,16054296,False,,75991744,gtf,10143905.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""false""","""false""",,"""false""",1,false,gff,-o output.gff3,Gene_Name,,"[{'src': 'hda', 'id': 29934591}]",,"""""",0.0,,,none,0.0,,,,,,none,0,,,none,32.0,,38529839.0,1496933743.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-06-08 14:55:58.934256,106635.0,12.0
,,,,2017-05-04 13:17:39.166038,slurm_normal,1493903873.0,0,,1.0,4699745.0,fasta,main_w3_handler1,3094916,15748334,False,,2480865,gff3,9857194.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,MG1655,,"[{'src': 'hda', 'id': 29470597}]",,"""""",0.0,,,none,,,,,,,,0,,,none,32.0,,37709442.0,1493903867.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-05-04 13:17:58.854329,105019.0,6.0
,,,,2017-05-05 15:50:51.313620,slurm_normal,1493999477.0,0,,1.0,361876819.0,fasta,main_w4_handler1,2985878,15759656,False,,67302896,gff3,9867641.roundup,slurm,,132112168.0,corral-repl,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""false""","""false""",,"""false""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 29488247}]",,"""""",0.0,,,none,,,,,,,,0,,,none,32.0,,37781449.0,1493999459.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-05-05 15:51:22.477818,94897.0,18.0
356776917.0,tabular,,,2017-05-05 16:08:40.958711,slurm_normal,1494000545.0,0,,1.0,361876819.0,fasta,main_w4_handler1,2985878,15759748,False,,35635209,gtf,9867746.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 28863811}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""true""","""true""","[""-U"", ""-C"", ""-G"", ""-O"", ""--no-pseudo""]","""true""",2,,gtf,-T -o output.gtf,,,"[{'src': 'hda', 'id': 29488750}]",,"""""",0.0,,,none,2.0,"['-w exons.fa', '-x cds.fa', '-y pep.fa', '-W']",,,"[{'src': 'hda', 'id': 28698117}]","['-N', '-J', '-V', '-H']",history,0,,,none,32.0,,37781449.0,1494000529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread/2.2.1.0,2.2.1.0,,2017-05-05 16:09:07.357844,94897.0,16.0
