bamInput,bamInput_filetype,blackListFileName,blackListFileName1,blackListFileName1_filetype,blackListFileName_filetype,create_time,destination_id,end_epoch,exit_code,extraSampling,extraSampling_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.showAdvancedOpt,parameters.bamInput.values,parameters.bamInput|__identifier__,parameters.chromInfo,parameters.dbkey,parameters.effectiveGenomeSize.__current_case__,parameters.effectiveGenomeSize.effectiveGenomeSize,parameters.effectiveGenomeSize.effectiveGenomeSize_opt,parameters.fragmentLength,parameters.image_format,parameters.region,parameters.source.__current_case__,parameters.source.input1.values,parameters.source.input1_2bit,parameters.source.ref_source,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
236286503,bam,,,,,2018-02-23 08:19:50.611879,slurm_multi,1519376381.0,0,,,30720.0,6.0,main_w4_handler2,3430314,18494168,False,,,,12589732,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 33992473}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519376096.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-23 08:59:43.597328,107319,285.0
559510040,bam,,,,,2018-02-23 08:19:51.274960,slurm_multi,1519375823.0,0,,,30720.0,6.0,main_w3_handler2,3430314,18494170,False,,,,12589611,slurm,,132111800.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 33992474}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519375476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-23 08:50:26.165368,107319,347.0
94247806,bam,,,,,2018-02-23 08:19:51.912988,slurm_multi,1519375982.0,0,,,30720.0,6.0,main_w3_handler2,3430314,18494171,False,,,,12589657,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 33992476}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519375729.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-23 08:53:05.684114,107319,253.0
136196092,bam,,,,,2018-02-23 12:27:09.923558,slurm_multi,1519429243.0,0,,,30720.0,6.0,main_w3_handler2,3430314,18495739,False,,,,12599320,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34031321}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519428535.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-23 23:40:45.526458,107319,708.0
366307952,bam,,,,,2018-02-23 12:27:11.430595,slurm_multi,1519437492.0,0,,,30720.0,6.0,main_w3_handler2,3430314,18495741,False,,,,12600258,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34031327}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519436545.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 01:58:14.624860,107319,947.0
781267297,bam,,,,,2018-02-23 12:27:11.908268,slurm_multi,1519440898.0,0,,,30720.0,6.0,main_w3_handler2,3430314,18495742,False,,,,12600310,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34031330}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519439901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 02:55:01.630708,107319,997.0
410061767,bam,,,,,2018-02-23 12:27:14.281615,slurm_multi,1519446954.0,0,,,30720.0,6.0,main_w3_handler2,3430314,18495746,False,,,,12600655,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34031342}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519445953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 04:35:56.796058,107319,1001.0
666154734,bam,,,,,2018-02-23 12:27:08.578215,slurm_multi,1519443843.0,0,,,30720.0,6.0,main_w4_handler2,3430314,18495737,False,,,,12600544,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34031315}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519442876.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 03:44:06.067395,107319,967.0
515188267,bam,,,,,2018-02-23 12:27:09.185694,slurm_multi,1519445377.0,0,,,30720.0,6.0,main_w4_handler2,3430314,18495738,False,,,,12600609,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34031318}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519444106.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 04:09:39.167703,107319,1271.0
180045352,bam,,,,,2018-02-23 12:27:12.621181,slurm_multi,1519445947.0,0,,,30720.0,6.0,main_w3_handler2,3430314,18495743,False,,,,12600642,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34031333}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519445386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 04:19:10.425224,107319,561.0
46540784,bam,,,,,2018-02-23 12:27:13.180048,slurm_multi,1519446451.0,0,,,30720.0,6.0,main_w4_handler2,3430314,18495744,False,,,,12600654,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34031336}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519445953.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 04:27:35.063651,107319,498.0
381193601,bam,,,,,2018-02-23 12:27:13.884276,slurm_multi,1519448250.0,0,,,30720.0,6.0,main_w3_handler2,3430314,18495745,False,,,,12600669,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34031339}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519446961.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 04:57:32.010948,107319,1289.0
850849064,bam,,,,,2018-02-23 12:27:14.689117,slurm_multi,1519449880.0,0,,,30720.0,6.0,main_w3_handler2,3430314,18495747,False,,,,12600724,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34031345}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519448255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 05:24:42.663855,107319,1625.0
337980776,bam,,,,,2018-02-23 12:27:10.829518,slurm_multi,1519450623.0,0,,,30720.0,6.0,main_w4_handler2,3430314,18495740,False,,,,12600829,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34031324}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519449888.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 05:37:05.841047,107319,735.0
7369067,bam,,,,,2018-02-23 12:27:15.316160,slurm_multi,1519452236.0,0,,,30720.0,6.0,main_w3_handler2,3430314,18495748,False,,,,12600886,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34031348}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519451898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-24 06:03:58.689771,107319,338.0
502758529,bam,,,,,2018-02-28 12:44:29.128700,slurm_multi,1519826059.0,0,,,30720.0,6.0,main_w3_handler2,3440040,18547152,False,,,,12643912,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34039618}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519821882.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-28 13:54:22.172307,107319,4177.0
275500577,bam,,,,,2018-02-28 12:44:32.139661,slurm_multi,1519826957.0,0,,,30720.0,6.0,main_w4_handler2,3440040,18547155,False,,,,12643913,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34039633}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519821958.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-28 14:09:21.170902,107319,4999.0
609537912,bam,,,,,2018-02-28 12:44:32.990911,slurm_multi,1519827998.0,0,,,30720.0,6.0,main_w4_handler2,3440040,18547157,False,,,,12644754,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34039638}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519826066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-28 14:26:43.369396,107319,1932.0
257829905,bam,,,,,2018-02-28 12:44:30.758204,slurm_multi,1519836974.0,0,,,30720.0,6.0,main_w3_handler2,3440040,18547154,False,,,,12645292,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34039628}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519828260.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-28 16:56:16.991360,107319,8714.0
394595669,bam,,,,,2018-02-28 12:44:29.874259,slurm_multi,1519838006.0,0,,,30720.0,6.0,main_w3_handler2,3440040,18547153,False,,,,12645043,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34039623}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519826999.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-28 17:13:28.075502,107319,11007.0
134917997,bam,,,,,2018-02-28 12:44:33.817306,slurm_multi,1519840554.0,0,,,30720.0,6.0,main_w4_handler2,3440040,18547158,False,,,,12647693,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34039643}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519837060.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-28 17:55:56.472736,107319,3494.0
295575578,bam,,,,,2018-02-28 12:44:35.886826,slurm_multi,1519843912.0,0,,,30720.0,6.0,main_w3_handler2,3440040,18547160,False,,,,12648618,slurm,,132109816.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34039654}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519841704.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-28 18:51:55.169852,107319,2208.0
267367374,bam,,,,,2018-02-28 12:44:35.047896,slurm_multi,1519851454.0,0,,,30720.0,6.0,main_w4_handler2,3440040,18547159,False,,,,12647972,slurm,,132111800.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 34039648}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",2,,2451960000,"""300""","""png""","""""",0,,hg38,cached,32.0,,44090047.0,1519838022.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2018-02-28 20:57:37.170888,107319,13432.0
1864193474,bam,,,,,2017-06-19 08:42:48.161209,slurm_multi,1497866353.0,0,,,,6.0,main_w3_handler2,3154999,16130096,False,,,,10210682,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30076506}]",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""pdf""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,38663649.0,1497865481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-19 09:59:15.838787,107669,872.0
3381256989,bam,,,,,2017-05-31 01:23:50.949299,slurm_multi,1496195271.0,0,,,,6.0,main_w4_handler2,2879702,15974433,False,,,,10070054,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 27096698}]",,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",2,,2451960000,"""75""","""png""","""""",0,,bosTau6,cached,32.0,,37716563.0,1496194009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-05-31 01:50:42.544791,2621,1262.0
3381256989,bam,,,,,2017-05-30 23:41:48.370847,slurm_multi,1496189215.0,0,,,,6.0,main_w4_handler2,2879702,15974088,False,,,,10069864,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 27096698}]",,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",2,,2451960000,"""300""","""pdf""","""""",0,,bosTau6,cached,32.0,,37716563.0,1496187870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-05-31 00:10:11.319287,2621,1345.0
3381256989,bam,,,,,2017-05-31 02:24:29.923737,slurm_multi,1496198728.0,0,,,,6.0,main_w3_handler2,2879702,15974553,False,,,,10070149,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 27096698}]",,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",2,,2451960000,"""75""","""pdf""","""""",0,,bosTau6,cached,32.0,,37716563.0,1496197502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-05-31 02:45:30.275919,2621,1226.0
1383858322,bam,,,,,2017-05-31 10:07:39.334262,slurm_multi,1496230303.0,0,,,,6.0,main_w3_handler2,2985606,15976740,False,,,,10073122,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 28398309}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""",1,,2150570000,"""300""","""png""","""""",0,,mm10,cached,32.0,,37751631.0,1496229463.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-05-31 11:31:45.851031,32243,840.0
798461402,bam,,,,,2017-06-19 08:41:49.816431,slurm_multi,1497869591.0,0,,,,6.0,main_w4_handler2,3154999,16130089,False,,,,10211111,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30076498}]",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""pdf""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,38663649.0,1497868910.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-19 10:53:13.077081,107669,681.0
764020671,bam,,,,,2017-04-01 15:56:30.859969,slurm_multi,1491064412.0,0,,,,6.0,main_w4_handler2,3052744,15454758,False,,,,9585780,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 29016510}]",,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",1,,2150570000,"""300""","""png""","""""",0,,/galaxy/data/mm9/seq/mm9.2bit,cached,32.0,,35974782.0,1491063587.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-04-01 16:33:33.488862,33927,825.0
2551081677,bam,,,,,2017-06-19 08:42:05.109456,slurm_multi,1497863952.0,0,,,,6.0,main_w3_handler2,3154999,16130091,False,,,,10210464,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30076499}]",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""pdf""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,38663649.0,1497862966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-19 09:19:14.156132,107669,986.0
788329661,bam,,,,,2017-06-19 08:43:00.978313,slurm_multi,1497870357.0,0,,,,6.0,main_w4_handler2,3154999,16130097,False,,,,10211167,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 30076507}]",,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",2,,2451960000,"""300""","""pdf""","""""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,38663649.0,1497869669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-19 11:05:58.816340,107669,688.0
51109535,bam,,,,,2017-04-04 14:37:48.305356,reserved_multi,1491318602.0,0,,,,4.0,main_w3_handler2,3058234,15482524,False,,,,9610651.roundup,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 29056206}]","""Reb1_R2""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",0,12000000,specific,"""150""","""png""","""""",0,,sacCer3,cached,32.0,,35746799.0,1491317763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-04-04 15:10:23.713475,621,839.0
206083895,bam,,,,,2017-04-04 14:37:50.474146,reserved_multi,1491320067.0,0,,,,4.0,main_w3_handler2,3058234,15482527,False,,,,9610653.roundup,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 29056209}]","""Reb1_R1""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",0,12000000,specific,"""150""","""png""","""""",0,,sacCer3,cached,32.0,,35746799.0,1491317763.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-04-04 15:38:24.392433,621,2304.0
24971705,bam,,,,,2017-04-04 14:37:49.143631,reserved_multi,1491318783.0,0,,,,4.0,main_w4_handler2,3058234,15482525,False,,,,9610881.roundup,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 29056207}]","""Input_R2""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",0,12000000,specific,"""150""","""png""","""""",0,,sacCer3,cached,32.0,,35746799.0,1491318235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-04-04 15:13:05.593988,621,548.0
165222020,bam,,,,,2017-04-04 14:37:49.843198,reserved_multi,1491320375.0,0,,,,4.0,main_w4_handler2,3058234,15482526,False,,,,9610882.roundup,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 29056208}]","""Input_R1""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",0,12000000,specific,"""150""","""png""","""""",0,,sacCer3,cached,32.0,,35746799.0,1491318234.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-04-04 15:39:38.159463,621,2141.0
2721619750,bam,,,,,2017-04-05 13:44:26.283257,slurm_multi,1491411194.0,0,,,,6.0,main_w3_handler2,3054062,15494743,False,,4695961.0,twobit,9622741,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 29009256}]",,"""/galaxy-repl/main/files/017/914/dataset_17914164.dat""","""PbANKA_v29""",0,15000000,specific,"""300""","""png""","""""",1,"[{'src': 'hda', 'id': 29083354}]",,history,32.0,,37124349.0,1491402335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-04-05 16:53:15.556724,90526,8859.0
3464437625,bam,,,,,2017-04-05 13:44:26.962665,slurm_multi,1491414716.0,0,,,,6.0,main_w3_handler2,3054062,15494744,False,,4695961.0,twobit,9624082,slurm,,132112168.0,corral-repl,,0,no,,,,"[{'src': 'hda', 'id': 29009258}]",,"""/galaxy-repl/main/files/017/914/dataset_17914164.dat""","""PbANKA_v29""",0,15000000,specific,"""300""","""png""","""""",1,"[{'src': 'hda', 'id': 29083354}]",,history,32.0,,37124349.0,1491411444.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-04-05 17:51:59.000975,90526,3272.0
894684086,bam,,,,,2017-04-27 17:15:52.641813,slurm_multi,1493313366.0,0,,,,6.0,main_w4_handler2,3089062,15693202,False,,,,9806531,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 29386849}]",,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",2,,2451960000,"""300""","""png""","""chr1""",0,,Araly1,cached,32.0,,37594224.0,1493313359.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-04-27 17:16:07.020198,100206,7.0
894684086,bam,,,,,2017-04-27 17:17:43.004931,slurm_multi,1493313548.0,0,,,,6.0,main_w3_handler2,3089062,15693209,False,,,,9806549,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 29386849}]",,"""/galaxy-repl/localdata/chrom/hg18.len""","""hg18""",2,,2451960000,"""300""","""png""","""chr1""",0,,/galaxy/data/hg19/seq/hg19.2bit,cached,32.0,,37594224.0,1493313468.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-04-27 17:19:10.588189,100206,80.0
1192637621,bam,,,,,2017-06-08 22:27:23.191821,slurm_multi,1496962386.0,0,,,,6.0,main_w4_handler2,2879702,16057985,False,,,,10147554,slurm,,132112168.0,corral-repl,,0,no,,0.0,no,"[{'src': 'hda', 'id': 29957164}]",,"""/galaxy-repl/localdata/chrom/bosTau5.len""","""bosTau5""",2,,2451960000,"""75""","""pdf""","""""",0,,bosTau6,cached,32.0,,37716563.0,1496961183.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.5.0.0,2.5.0.0,,2017-06-08 22:53:08.095492,2621,1203.0
