chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.max_populations,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-03-11 13:12:16.461039,rodeo_normal,1426079684.0,0,,1.0,main_w2_handler1,2232057,8916202,False,,1517,gd_ped,3108412.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18815199,,"""5""",32.0,,21706338,1426079682.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2015-03-11 13:14:47.757406,33677.0,2.0
,,2015-03-11 22:21:07.876572,rodeo_normal,1426112481.0,0,,1.0,main_w2_handler0,2232057,8921129,False,,1669,gd_ped,3116933.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18815155,,"""5""",32.0,,21706338,1426112478.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2015-03-11 22:21:27.236057,33677.0,3.0
,,2017-02-24 21:41:52.202060,slurm_normal,1487972542.0,0,,1.0,main_w4_handler0,2993853,15137754,False,,1227177399,gd_ped,9291084.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28504063}]","""46""",32.0,,36011264,1487972521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2017-02-24 21:42:27.070748,,21.0
,,2017-02-24 19:02:47.281732,slurm_normal,1487962983.0,0,,1.0,main_w3_handler0,2993853,15135696,False,,1227177399,gd_ped,9289026.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 28504063}]","""46""",32.0,,36011264,1487962972.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2017-02-24 19:03:06.044782,,11.0
,,2017-06-07 21:59:31.157884,slurm_normal,1496872797.0,0,,1.0,main_w3_handler1,3143908,16045659,False,,82332090,gd_ped,10135633.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29940326}]","""5""",32.0,,38509908,1496872793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2017-06-07 22:00:01.605763,107274.0,4.0
,,2017-06-07 22:05:21.179843,slurm_normal,1496873141.0,0,,1.0,main_w3_handler1,3143908,16045704,False,,82332090,gd_ped,10135678.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29940326}]","""5""",32.0,,38509908,1496873138.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2017-06-07 22:05:45.401800,107274.0,3.0
,,2017-06-12 14:02:56.641246,slurm_normal,1497276216.0,0,,1.0,main_w4_handler0,3151079,16082022,False,,2376,gd_ped,10168739.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 29995522}]","""5""",32.0,,38531232,1497276196.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2017-06-12 14:03:38.965214,14572.0,20.0
,,2017-06-15 12:07:18.382833,slurm_normal,1497528488.0,0,,1.0,main_w4_handler0,2286633,16108198,False,,16652,gd_ped,10191735.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 26667952}]","""10""",32.0,,38687529,1497528454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2017-06-15 12:08:13.372395,62914.0,34.0
,,2017-09-19 21:13:49.521855,slurm_normal,1505855643.0,0,,1.0,main_w4_handler0,3143908,16869766,False,,82332090,gd_ped,10934494.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 29940326}]","""5""",32.0,,40647430,1505855640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2017-09-19 21:14:06.558652,107274.0,3.0
,,2017-09-19 21:10:55.907966,slurm_normal,1505855466.0,0,,1.0,main_w4_handler0,3143908,16869739,False,,82332090,gd_ped,10934482.roundup,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,"[{'src': 'hda', 'id': 29940326}]","""5""",32.0,,40647430,1505855462.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2017-09-19 21:11:08.085751,107274.0,4.0
,,2017-12-21 04:30:22.813509,slurm_normal,1513832107.0,0,,1.0,main_w3_handler0,3355979,17866697,False,,2140,gd_ped,11938854,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/018/618/dataset_18618420.dat""","""1""",,"[{'src': 'hda', 'id': 33030985}]","""2""",32.0,,41254459,1513830653.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2017-12-21 04:55:20.319216,87394.0,1454.0
7681351.0,len,2018-03-05 19:50:25.138918,slurm_normal,1520279438.0,0,7680.0,1.0,main_w4_handler0,3133745,18614665,False,,2428,gd_ped,12710466,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/main/files/023/391/dataset_23391037.dat""","""?""",,"[{'src': 'hda', 'id': 34223779}]","""5""",32.0,,43522297,1520279435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2018-03-05 19:50:40.314557,95237.0,3.0
,,2018-03-05 23:17:48.198413,slurm_normal,1520291880.0,0,7680.0,1.0,main_w4_handler0,2757697,18616526,False,,1197,gd_ped,12712512,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/AaegL1.len""","""AaegL1""",,"[{'src': 'hda', 'id': 34227077}]","""5""",32.0,,44357407,1520291877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2018-03-05 23:18:01.497778,86980.0,3.0
,,2018-03-05 23:42:12.111605,slurm_normal,1520293340.0,0,7680.0,1.0,main_w3_handler1,2757697,18616598,False,,1197,gd_ped,12712645,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/AaegL1.len""","""AaegL1""",,"[{'src': 'hda', 'id': 34227077}]","""10""",32.0,,43996791,1520293338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2018-03-05 23:42:22.554533,86980.0,2.0
,,2018-03-08 15:19:57.938754,slurm_normal,1520567603.0,0,7680.0,1.0,main_w4_handler1,3456875,18658657,False,,24515,gd_ped,12754639,slurm,,132112168.0,corral-repl,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg18.len""","""hg18""",,"[{'src': 'hda', 'id': 34296394}]","""20""",32.0,,43695130,1520522406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,1.0.0,,2018-03-09 03:53:25.912651,70851.0,45197.0
