chromInfo,chromInfo_filetype,create_time,dbsnp_input_rod,dbsnp_input_rod_filetype,destination_id,end_epoch,exit_code,galaxy_slots,gatk_param_type|input_exclude_interval_repeat_0|input_exclude_intervals,gatk_param_type|input_exclude_interval_repeat_0|input_exclude_intervals_filetype,gatk_param_type|input_interval_repeat_0|input_intervals,gatk_param_type|input_interval_repeat_0|input_intervals_filetype,gatk_param_type|pedigree_0|pedigree_file,gatk_param_type|pedigree_0|pedigree_file_filetype,handler,history_id,id,imported,info,input_bam,input_bam_filetype,input_interval_repeat_0|input_intervals,input_interval_repeat_0|input_intervals_filetype,input_variant,input_variant_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.additional_annotations,parameters.annotation_group,parameters.annotations_type.__current_case__,parameters.annotations_type.annotations,parameters.annotations_type.annotations_type_selector,parameters.chromInfo,parameters.comp_rod_bind,parameters.dbkey,parameters.dbsnp_rod_bind_type.__current_case__,parameters.dbsnp_rod_bind_type.dbsnp_input_rod,parameters.dbsnp_rod_bind_type.dbsnp_input_rod.values,parameters.dbsnp_rod_bind_type.dbsnp_rod_bind_type_selector,parameters.dbsnp_rod_bind_type.dbsnp_rod_name,parameters.exclude_annotations,parameters.expressions,parameters.family_string,parameters.gatk_param_type.__current_case__,parameters.gatk_param_type.baq,parameters.gatk_param_type.baq_gap_open_penalty,parameters.gatk_param_type.default_base_qualities,parameters.gatk_param_type.disable_experimental_low_memory_sharding,parameters.gatk_param_type.downsampling_type.__current_case__,parameters.gatk_param_type.downsampling_type.downsampling_type_selector,parameters.gatk_param_type.gatk_param_type_selector,parameters.gatk_param_type.input_exclude_interval_repeat,parameters.gatk_param_type.input_interval_repeat,parameters.gatk_param_type.interval_merging,parameters.gatk_param_type.interval_set_rule,parameters.gatk_param_type.non_deterministic_random_seed,parameters.gatk_param_type.pedigree,parameters.gatk_param_type.pedigree_string_repeat,parameters.gatk_param_type.pedigree_validation_type,parameters.gatk_param_type.read_filter,parameters.gatk_param_type.read_group_black_list_repeat,parameters.gatk_param_type.use_original_qualities,parameters.gatk_param_type.validation_strictness,parameters.mendel_violation_genotype_quality_threshold,parameters.reference_source.__current_case__,parameters.reference_source.input_bam,parameters.reference_source.input_bam.values,parameters.reference_source.input_variant,parameters.reference_source.input_variant.values,parameters.reference_source.input_variant_bti,parameters.reference_source.ref_file,parameters.reference_source.ref_file.values,parameters.reference_source.reference_source_selector,parameters.resource_rod_bind,parameters.snpEff_rod_bind_type.__current_case__,parameters.snpEff_rod_bind_type.snpEff_input_rod,parameters.snpEff_rod_bind_type.snpEff_rod_bind_type_selector,parameters.snpEff_rod_bind_type.snpEff_rod_name,processor_count,ref_file,ref_file_filetype,runner_name,session_id,snpEff_input_rod,snpEff_input_rod_filetype,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-02-02 21:36:19.370953,4578627615.0,vcf,slurm_normal,1486100196.0,0,1.0,,,,,,,main_w3_handler1,2819153,14937278,False,,,,,,519098704,vcf,9096445.roundup,slurm,,132112168.0,corral-repl,,,[],,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",1,,"[{'src': 'hda', 'id': 27227182}]",set_dbsnp,dbsnp,"[""AlleleBalance"", ""AlleleBalanceBySample"", ""BaseCounts"", ""BaseQualityRankSumTest"", ""ChromosomeCounts"", ""DepthPerAlleleBySample"", ""FisherStrand"", ""HaplotypeScore"", ""HardyWeinberg"", ""InbreedingCoeff"", ""IndelType"", ""LowMQ"", ""MVLikelihoodRatio"", ""MappingQualityRankSumTest"", ""MappingQualityZero"", ""MappingQualityZeroBySample"", ""MappingQualityZeroFraction"", ""NBaseCount"", ""RMSMappingQuality"", ""ReadDepthAndAllelicFractionBySample"", ""ReadPosRankSumTest"", ""SampleList"", ""SpanningDeletions"", ""TechnologyComposition""]",[],"""""",1,OFF,40.0,-1,false,0.0,NONE,advanced,[],[],ALL,UNION,false,[],[],STRICT,[],[],false,STRICT,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,32.0,,,,35083750.0,,,1486098544.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2017-02-03 05:36:38.943114,89658.0,1652.0
,,2017-02-07 12:46:45.892160,571698366.0,vcf,slurm_normal,1486474609.0,0,1.0,,,,,,,main_w3_handler1,2338479,14971271,False,,,,,,344370672,vcf,9128814.roundup,slurm,,132112168.0,corral-repl,,,[],,1.0,"['AlleleBalance', 'AlleleBalanceBySample', 'IndelType', 'SnpEff']",choose,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",1,,"[{'src': 'hda', 'id': 28245795}]",set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,32.0,,,,35670525.0,,,1486471670.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2017-02-07 13:36:55.523130,59385.0,2939.0
,,2017-02-13 20:39:51.511315,4578627615.0,vcf,slurm_normal,1487021485.0,0,1.0,,,,,,,main_w3_handler1,2819153,15026668,False,,,,,,301007515,vcf,9182908.roundup,slurm,,132112168.0,corral-repl,,,[],,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",1,,"[{'src': 'hda', 'id': 27227182}]",set_dbsnp,dbsnp,"[""AlleleBalance"", ""AlleleBalanceBySample"", ""BaseCounts"", ""BaseQualityRankSumTest"", ""ChromosomeCounts"", ""DepthPerAlleleBySample"", ""FisherStrand"", ""HaplotypeScore"", ""HardyWeinberg"", ""InbreedingCoeff"", ""IndelType"", ""LowMQ"", ""MVLikelihoodRatio"", ""MappingQualityRankSumTest"", ""MappingQualityZero"", ""MappingQualityZeroBySample"", ""MappingQualityZeroFraction"", ""NBaseCount"", ""RMSMappingQuality"", ""ReadDepthAndAllelicFractionBySample"", ""ReadPosRankSumTest"", ""SampleList"", ""SpanningDeletions"", ""TechnologyComposition""]",[],"""""",1,OFF,40.0,-1,false,0.0,NONE,advanced,[],[],ALL,UNION,false,[],[],STRICT,[],[],false,STRICT,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,32.0,,,,35724540.0,,,1487019646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2017-02-13 21:31:33.795037,89658.0,1839.0
,,2017-02-13 20:40:02.775678,4578627615.0,vcf,slurm_normal,1487021505.0,0,1.0,,,,,,,main_w3_handler1,2819153,15026669,False,,,,,,952012417,vcf,9182911.roundup,slurm,,132112168.0,corral-repl,,,[],,,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",1,,"[{'src': 'hda', 'id': 27227182}]",set_dbsnp,dbsnp,"[""AlleleBalance"", ""AlleleBalanceBySample"", ""BaseCounts"", ""BaseQualityRankSumTest"", ""ChromosomeCounts"", ""DepthPerAlleleBySample"", ""FisherStrand"", ""HaplotypeScore"", ""HardyWeinberg"", ""InbreedingCoeff"", ""IndelType"", ""LowMQ"", ""MVLikelihoodRatio"", ""MappingQualityRankSumTest"", ""MappingQualityZero"", ""MappingQualityZeroBySample"", ""MappingQualityZeroFraction"", ""NBaseCount"", ""RMSMappingQuality"", ""ReadDepthAndAllelicFractionBySample"", ""ReadPosRankSumTest"", ""SampleList"", ""SpanningDeletions"", ""TechnologyComposition""]",[],"""""",1,OFF,40.0,-1,false,0.0,NONE,advanced,[],[],ALL,UNION,false,[],[],STRICT,[],[],false,STRICT,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,32.0,,,,35724540.0,,,1487019646.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2017-02-13 21:31:47.901686,89658.0,1859.0
,,2014-09-11 07:49:13.612480,12019773.0,vcf,roundup_single,1410423043.0,0,1.0,,,,,,,main_w1_handler0,2033515,7696220,False,,,,,,12019773,vcf,1683305,slurm,,132112264.0,corral-repl,,,[],,1.0,"['ChromosomeCounts', 'DepthOfCoverage', 'DepthPerAlleleBySample', 'FisherStrand', 'GCContent', 'HaplotypeScore', 'HardyWeinberg', 'HomopolymerRun', 'InbreedingCoeff', 'IndelType', 'LowMQ', 'MappingQualityRankSumTest', 'MappingQualityZero', 'MappingQualityZeroBySample', 'MappingQualityZeroFraction', 'NBaseCount', 'QualByDepth', 'RMSMappingQuality']",choose,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,16667168.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,32.0,3199905909.0,fasta,,16825970.0,,,1410421758.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-09-11 08:10:46.032520,50891.0,1285.0
,,2014-09-11 08:00:06.852144,7572857398.0,vcf,roundup_single,1410424117.0,0,1.0,,,,,,,main_w2_handler1,2042279,7696266,False,,,,,,35030904,vcf,1683353,slurm,,132112264.0,corral-repl,,,[],,1.0,"['BaseQualityRankSumTest', 'DepthOfCoverage', 'FisherStrand', 'MappingQualityRankSumTest', 'ReadPosRankSumTest', 'SnpEff']",choose,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,16667865.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,32.0,3199905909.0,fasta,,16826986.0,,,1410422411.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-09-11 08:28:40.960308,51868.0,1706.0
,,2014-09-12 11:04:13.121098,7572857398.0,vcf,roundup_single,1410521469.0,0,1.0,,,,,,,main_w1_handler0,2042279,7723215,False,,,,,,35030904,vcf,1708846,slurm,,132112264.0,corral-repl,,,[],,1.0,"['BaseQualityRankSumTest', 'DepthOfCoverage', 'FisherStrand', 'MappingQualityRankSumTest', 'ReadPosRankSumTest', 'SnpEff']",choose,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,16667865.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,32.0,3199905909.0,fasta,,16826986.0,,,1410519861.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-09-12 11:31:12.730954,51868.0,1608.0
,,2014-09-12 11:50:53.538257,7572857398.0,vcf,roundup_single,1410524669.0,0,1.0,,,,,,,main_w1_handler1,2033515,7723570,False,,1641699279.0,bam,,,12019773,vcf,1709559,slurm,,132112264.0,corral-repl,,,[],,0.0,,use_all_annotations,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,16763117.0,,set_dbsnp,dbsnp,"[""AlleleBalance"", ""AlleleBalanceBySample"", ""BaseCounts"", ""BaseQualityRankSumTest"", ""ChromosomeCounts"", ""DepthOfCoverage"", ""DepthPerAlleleBySample"", ""FisherStrand"", ""GCContent"", ""HaplotypeScore"", ""HardyWeinberg"", ""HomopolymerRun"", ""InbreedingCoeff"", ""IndelType"", ""LowMQ"", ""MVLikelihoodRatio"", ""MappingQualityRankSumTest"", ""MappingQualityZero"", ""MappingQualityZeroBySample"", ""MappingQualityZeroFraction"", ""NBaseCount"", ""QualByDepth"", ""RMSMappingQuality"", ""ReadDepthAndAllelicFractionBySample"", ""ReadPosRankSumTest"", ""SampleList"", ""SnpEff"", ""SpanningDeletions"", ""TechnologyComposition""]",[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",1.0,16666908.0,,16667168.0,,False,16763149,,history,[],0,,exclude_snpEff,,32.0,3199905909.0,fasta,,16892659.0,,,1410522661.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-09-12 12:24:31.234332,50891.0,2008.0
,,2014-09-12 15:09:16.210249,,,roundup_single,1410535599.0,0,1.0,,,,,,,main_w1_handler1,2037567,7726169,False,,,,,,205265340,vcf,1711984,slurm,,132112264.0,corral-repl,,,[],"""Standard""",1.0,"['ChromosomeCounts', 'HaplotypeScore', 'HardyWeinberg', 'QualByDepth']",choose,"""/galaxy-repl/localdata/chrom/bosTauMd3.len""",[],"""bosTauMd3""",0,,,exclude_dbsnp,,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,32.0,2715187784.0,fasta,,16062164.0,,,1410534565.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-09-12 15:26:42.928509,16987.0,1034.0
,,2014-09-13 09:09:03.529649,7572857398.0,vcf,roundup_single,1410601166.0,0,1.0,,,,,,,main_w1_handler1,2049119,7750496,False,,235061573.0,bam,,,3328790,vcf,1735780,slurm,,132112264.0,corral-repl,,,[],,1.0,"['FisherStrand', 'HaplotypeScore', 'MappingQualityRankSumTest', 'QualByDepth', 'RMSMappingQuality', 'ReadPosRankSumTest']",choose,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,16763133.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",1.0,16768534.0,,16768555.0,,False,16763134,,history,[],0,,exclude_snpEff,,32.0,3199905909.0,fasta,,16069484.0,,,1410599350.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-09-13 09:39:28.117137,51868.0,1816.0
91.0,len,2014-09-14 18:11:09.124924,45408840.0,vcf,roundup_single,1410718405.0,0,1.0,,,,,,,main_w2_handler1,2051448,7774358,False,,,,,,45408840,vcf,1759777,slurm,,132112264.0,corral-repl,,,[],,1.0,SnpEff,choose,"""/galaxy-repl/main/files/009/166/dataset_9166381.dat""",[],"""Agam_P3""",1,16854172.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,32.0,277645527.0,fasta,,16948309.0,,,1410718274.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-09-14 18:13:27.072994,51285.0,131.0
,,2014-09-15 09:48:57.524457,7572857398.0,vcf,roundup_single,1410776280.0,0,1.0,,,,,,,main_w1_handler0,2049119,7791837,False,,235061573.0,bam,,,3328790,vcf,1777169,slurm,,132112264.0,corral-repl,,,[],,1.0,"['BaseCounts', 'DepthOfCoverage', 'FisherStrand', 'MappingQualityRankSumTest', 'QualByDepth', 'RMSMappingQuality', 'ReadPosRankSumTest']",choose,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,16763133.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",1.0,16768534.0,,16768555.0,,False,16763134,,history,[],0,,exclude_snpEff,,32.0,3199905909.0,fasta,,16826986.0,,,1410774549.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-09-15 10:18:01.489146,51868.0,1731.0
,,2014-09-15 13:59:32.127358,7572857398.0,vcf,roundup_single,1410791555.0,0,1.0,,,,,,,main_w2_handler1,2039995,7793575,False,,2928610361.0,bam,,,4909345,vcf,1779023,slurm,,132112264.0,corral-repl,,,[],,1.0,"['FisherStrand', 'HaplotypeScore', 'MappingQualityRankSumTest', 'QualByDepth', 'RMSMappingQuality', 'ReadPosRankSumTest']",choose,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,16871943.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",1.0,16880720.0,,16880963.0,,False,16871945,,history,[],0,,exclude_snpEff,,32.0,3199905909.0,fasta,,17002477.0,,,1410789582.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-09-15 14:32:38.942174,50891.0,1973.0
,,2014-09-16 19:16:47.184920,7572857398.0,vcf,roundup_single,1410897028.0,0,1.0,,,,,,,main_w1_handler0,2053756,7803580,False,,,,,,4137921,vcf,1788668,slurm,,132112264.0,corral-repl,,,[],"""Standard""",1.0,"['FisherStrand', 'HomopolymerRun', 'MappingQualityRankSumTest', 'QualByDepth', 'ReadPosRankSumTest']",choose,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,16899005.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,32.0,3199905909.0,fasta,,17021742.0,,,1410895031.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-09-16 19:50:29.981104,51868.0,1997.0
,,2014-09-16 17:03:13.429827,7420545566.0,vcf,roundup_single,1410898321.0,0,1.0,,,,,,,main_w2_handler0,2039995,7803004,False,,306504960.0,bam,,,4474318,vcf,1788749,slurm,,132112264.0,corral-repl,,,[],"""Standard""",1.0,"['FisherStrand', 'HaplotypeScore', 'HomopolymerRun', 'MappingQualityRankSumTest', 'QualByDepth', 'ReadPosRankSumTest']",choose,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""",[],"""hg_g1k_v37""",1,16901322.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",0.0,16903269.0,,16903273.0,,False,hg_g1k_v37,,cached,[],0,,exclude_snpEff,,32.0,,,,17002477.0,,,1410896591.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-09-16 20:12:18.640128,50891.0,1730.0
,,2014-09-17 07:30:38.286157,,,roundup_single,1410942608.0,0,1.0,,,,,,,main_w1_handler1,2053756,7806316,False,,,,,,8264099411,vcf,1791256,slurm,,132112264.0,corral-repl,,,[],,1.0,FisherStrand,choose,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",0,,,exclude_dbsnp,,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,32.0,3199905909.0,fasta,,17030502.0,,,1410939074.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-09-17 08:30:10.587230,51868.0,3534.0
,,2014-09-17 13:54:38.243262,7398865818.0,vcf,roundup_single,1410963643.0,0,1.0,,,,,,,main_w2_handler0,2039995,7807725,False,,,,,,5246967,vcf,1792555,slurm,,132112264.0,corral-repl,,,[],"""Standard""",1.0,"['FisherStrand', 'HaplotypeScore', 'HomopolymerRun', 'MappingQualityRankSumTest', 'QualByDepth', 'ReadPosRankSumTest']",choose,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,16913486.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,32.0,3199905909.0,fasta,,17002477.0,,,1410962090.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-09-17 14:20:45.453972,50891.0,1553.0
,,2014-09-18 14:34:00.855917,7572857398.0,vcf,roundup_single,1411052617.0,0,1.0,,,,,,,main_w1_handler1,2039995,7813081,False,,,,,,48013134,vcf,1797786,slurm,,132112264.0,corral-repl,,,[],,1.0,"['DepthOfCoverage', 'FisherStrand', 'MappingQualityRankSumTest', 'ReadPosRankSumTest']",choose,"""/galaxy-repl/localdata/chrom/hg19LggInv.len""",[],"""hg19LggInv""",1,16913527.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,32.0,3199905909.0,fasta,,17065263.0,,,1411050848.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-09-18 15:03:39.301388,50891.0,1769.0
,,2014-09-23 22:09:49.700823,193104729.0,vcf,roundup_single,1411510553.0,0,1.0,,,,,,,main_w1_handler0,2063057,7844959,False,,,,,,193104729,vcf,1828448,slurm,,132112264.0,corral-repl,,,[],,1.0,SnpEff,choose,"""/galaxy-repl/main/psufiles/006/011/dataset_6011233.dat""",[],"""C reinhardtii""",1,16997915.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,32.0,112490226.0,fasta,,17164471.0,,,1411510199.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-09-23 22:15:55.297152,12296.0,354.0
,,2015-01-02 10:56:38.944480,7572857398.0,vcf,rodeo_normal,1420197980.0,0,1.0,,,,,,,main_w2_handler1,2156301,8489968,False,,,,,,65737239,vcf,676116.rodeo,slurm,,16332532.0,corral-repl,,,[],,1.0,"['AlleleBalance', 'AlleleBalanceBySample', 'BaseCounts', 'DepthOfCoverage', 'DepthPerAlleleBySample', 'ReadDepthAndAllelicFractionBySample', 'SnpEff']",choose,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,18047257.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,2.0,3199905909.0,fasta,,17617938.0,,,1420196210.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-01-02 11:26:24.733898,42029.0,1770.0
,,2014-09-24 11:01:29.599827,16858647.0,vcf,roundup_single,1411556946.0,0,1.0,,,,,,,main_w2_handler1,2063160,7849078,False,,,,,,89976165,vcf,1832013,slurm,,132112264.0,corral-repl,,,[],,1.0,SnpEff,choose,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,17003016.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,32.0,1033208142.0,fasta,,17174340.0,,,1411556501.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-09-24 11:09:07.477684,51868.0,445.0
,,2014-09-30 06:06:26.651917,39204576.0,vcf,roundup_single,1412057421.0,0,1.0,,,,,,,main_w2_handler0,2027547,7898984,False,,,,,,39204576,vcf,1879235,slurm,,132112264.0,corral-repl,,,[],,1.0,"['IndelType', 'QualByDepth', 'SampleList']",choose,"""/galaxy-repl/main/files/009/304/dataset_9304384.dat""",[],"""IRGSP-1.0""",1,17091288.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,32.0,379466370.0,fasta,,17167892.0,,,1412057198.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-09-30 06:10:23.753592,49852.0,223.0
,,2014-10-01 00:34:10.591061,19527.0,vcf,roundup_single,1412123843.0,0,1.0,,,,,,,main_w1_handler0,2027547,7905523,False,,,,,,19527,vcf,1885588,slurm,,132112264.0,corral-repl,,,[],,1.0,IndelType,choose,"""/galaxy-repl/main/files/009/304/dataset_9304384.dat""",[],"""IRGSP-1.0""",1,17104600.0,,set_dbsnp,dbsnp,"[""AlleleBalance"", ""AlleleBalanceBySample"", ""BaseCounts"", ""BaseQualityRankSumTest"", ""ChromosomeCounts"", ""DepthOfCoverage"", ""DepthPerAlleleBySample"", ""FisherStrand"", ""GCContent"", ""HaplotypeScore"", ""HardyWeinberg"", ""HomopolymerRun"", ""InbreedingCoeff"", ""LowMQ"", ""MVLikelihoodRatio"", ""MappingQualityRankSumTest"", ""MappingQualityZero"", ""MappingQualityZeroBySample"", ""MappingQualityZeroFraction"", ""NBaseCount"", ""QualByDepth"", ""RMSMappingQuality"", ""ReadDepthAndAllelicFractionBySample"", ""ReadPosRankSumTest"", ""SampleList"", ""SnpEff"", ""SpanningDeletions"", ""TechnologyComposition""]",[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,32.0,379466370.0,fasta,,17314870.0,,,1412123665.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-10-01 00:37:24.622556,49852.0,178.0
,,2014-10-01 00:39:29.191897,19584.0,vcf,roundup_single,1412124191.0,0,1.0,,,,,,,main_w2_handler0,2027547,7905541,False,,,,,,46800130,vcf,1885598,slurm,,132112264.0,corral-repl,,,[],,1.0,IndelType,choose,"""/galaxy-repl/main/files/009/304/dataset_9304384.dat""",[],"""IRGSP-1.0""",1,17104708.0,,set_dbsnp,dbsnp,"[""AlleleBalance"", ""AlleleBalanceBySample"", ""BaseCounts"", ""BaseQualityRankSumTest"", ""ChromosomeCounts"", ""DepthOfCoverage"", ""DepthPerAlleleBySample"", ""FisherStrand"", ""GCContent"", ""HaplotypeScore"", ""HardyWeinberg"", ""HomopolymerRun"", ""InbreedingCoeff"", ""LowMQ"", ""MVLikelihoodRatio"", ""MappingQualityRankSumTest"", ""MappingQualityZero"", ""MappingQualityZeroBySample"", ""MappingQualityZeroFraction"", ""NBaseCount"", ""QualByDepth"", ""RMSMappingQuality"", ""ReadDepthAndAllelicFractionBySample"", ""ReadPosRankSumTest"", ""SampleList"", ""SnpEff"", ""SpanningDeletions"", ""TechnologyComposition""]",[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,32.0,379466370.0,fasta,,17314870.0,,,1412123982.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2014-10-01 00:43:12.662996,49852.0,209.0
,,2015-01-12 17:46:20.452324,64797401.0,vcf,rodeo_normal,1421086149.0,0,1.0,,,,,,,main_w1_handler0,2171304,8533769,False,,,,,,64797401,vcf,748234.rodeo,slurm,,16332532.0,corral-repl,,,[],,1.0,"['AlleleBalance', 'AlleleBalanceBySample', 'DepthOfCoverage', 'DepthPerAlleleBySample', 'HaplotypeScore', 'IndelType', 'SnpEff']",choose,"""/galaxy-repl/localdata/chrom/hg19.len""",[],"""hg19""",1,18187708.0,,set_dbsnp,dbsnp,,[],"""""",0,,,,,,,basic,,,,,,,,,,,,,"""0.0""",,,,,,,,,,[],0,,exclude_snpEff,,2.0,3153506519.0,fasta,,20458108.0,,,1421084804.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,0.0.5,,2015-01-12 18:09:14.250484,58151.0,1345.0
