chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.populations,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-01-15 12:34:07.129150,slurm_normal,1452861329.0,0.0,,1.0,main_w2_handler0,2566547,11511511,False,,1325,gd_ped,5779876.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",22911195,,"""4""",32.0,,27457223,1452861271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-01-15 12:35:33.600251,,58.0
,,2016-05-03 18:44:31.660743,slurm_normal,1462301285.0,0.0,,1.0,main_w1_handler0,2693464,12761048,False,,1202,gd_ped,6958624.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b573d83b6a3d805b06'}]","""20""",32.0,,30018832,1462301255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-05-03 18:48:08.409956,,30.0
,,2016-05-03 18:41:52.870580,slurm_normal,1462300959.0,0.0,,1.0,main_w1_handler1,2693464,12761023,False,,1202,gd_ped,6958536.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b573d83b6a3d805b06'}]","""5""",32.0,,30018832,1462300945.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-05-03 18:42:41.993646,,14.0
,,2016-03-18 17:55:57.774992,slurm_normal,1458324108.0,0.0,,1.0,main_w2_handler1,2286633,12183696,False,,46534,gd_ped,6398679.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23912235,,"""2""",32.0,,29063165,1458323861.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-03-18 18:01:52.502509,62914.0,247.0
,,2016-03-18 19:42:14.283932,slurm_normal,1458331359.0,0.0,,1.0,main_w1_handler0,2286633,12185785,False,,46534,gd_ped,6399834.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23912235,,"""4""",32.0,,29063165,1458330435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-03-18 20:02:42.253356,62914.0,924.0
,,2016-03-18 19:42:53.587742,slurm_normal,1458331915.0,0.0,,1.0,main_w1_handler1,2286633,12185791,False,,46534,gd_ped,6399826.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23912235,,"""7""",32.0,,29063165,1458330249.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-03-18 20:11:59.298206,62914.0,1666.0
,,2016-03-18 19:42:37.983481,slurm_normal,1458332135.0,0.0,,1.0,main_w2_handler1,2286633,12185789,False,,46534,gd_ped,6399966.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23912235,,"""5""",32.0,,29063165,1458331382.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-03-18 20:15:38.319108,62914.0,753.0
,,2016-03-18 19:07:46.284106,slurm_normal,1458332231.0,0.0,,1.0,main_w1_handler0,2286633,12185571,False,,46534,gd_ped,6399507.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23912235,,"""8""",32.0,,29063165,1458328272.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-03-18 20:17:16.037789,62914.0,3959.0
,,2016-03-18 19:42:29.400786,slurm_normal,1458332741.0,0.0,,1.0,main_w1_handler0,2286633,12185786,False,,46534,gd_ped,6400087.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23912235,,"""3""",32.0,,29063165,1458332209.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-03-18 20:25:43.305119,62914.0,532.0
,,2016-03-18 19:42:45.454136,slurm_normal,1458334301.0,0.0,,1.0,main_w2_handler1,2286633,12185790,False,,46534,gd_ped,6400100.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23912235,,"""6""",32.0,,29063165,1458332320.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-03-18 20:51:45.378227,62914.0,1981.0
,,2016-03-18 19:43:00.764000,slurm_normal,1458334853.0,0.0,,1.0,main_w2_handler1,2286633,12185792,False,,46534,gd_ped,6400186.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23912235,,"""9""",32.0,,29063165,1458332842.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-03-18 21:00:57.816426,62914.0,2011.0
,,2016-03-18 19:43:09.130664,slurm_normal,1458336279.0,0.0,,1.0,main_w1_handler2,2286633,12185793,False,,46534,gd_ped,6400059.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23912235,,"""10""",32.0,,29063165,1458331924.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-03-18 21:24:42.278681,62914.0,4355.0
,,2016-06-30 21:35:19.490616,slurm_normal,1467322592.0,0.0,,1.0,main_w1_handler1,2286633,13300274,False,,1428,gd_ped,7502044.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56486301617156cc4'}]","""3""",32.0,,30911703,1467322529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-06-30 21:36:34.500377,62914.0,63.0
,,2016-06-30 17:56:54.616859,slurm_normal,1467309580.0,0.0,,1.0,main_w1_handler0,2286633,13298544,False,,1354,gd_ped,7500315.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aff504d87afeef70'}]","""6""",32.0,,30911703,1467309428.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-06-30 17:59:42.209538,62914.0,152.0
,,2016-06-30 17:53:26.041689,slurm_normal,1467309248.0,0.0,,1.0,main_w1_handler1,2286633,13298514,False,,1354,gd_ped,7500295.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aff504d87afeef70'}]","""2""",32.0,,30911703,1467309213.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-06-30 17:54:10.628412,62914.0,35.0
,,2016-06-30 17:57:12.133543,slurm_normal,1467309647.0,0.0,,1.0,main_w1_handler1,2286633,13298549,False,,1354,gd_ped,7500317.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aff504d87afeef70'}]","""10""",32.0,,30911703,1467309442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-06-30 18:00:48.268974,62914.0,205.0
,,2016-06-30 17:57:03.594960,slurm_normal,1467309614.0,0.0,,1.0,main_w1_handler0,2286633,13298545,False,,1354,gd_ped,7500316.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aff504d87afeef70'}]","""8""",32.0,,30911703,1467309435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-06-30 18:00:15.635317,62914.0,179.0
,,2016-06-30 17:56:45.277634,slurm_normal,1467309486.0,0.0,,1.0,main_w1_handler1,2286633,13298543,False,,1354,gd_ped,7500314.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aff504d87afeef70'}]","""4""",32.0,,30911703,1467309414.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-06-30 17:58:06.711420,62914.0,72.0
,,2016-06-30 19:21:44.578876,slurm_normal,1467314629.0,0.0,,1.0,main_w1_handler1,2286633,13298962,False,,1354,gd_ped,7500748.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5aff504d87afeef70'}]","""5""",32.0,,30911703,1467314516.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-06-30 19:23:54.505849,62914.0,113.0
,,2016-10-16 20:17:25.986779,slurm_normal,1476649070.0,0.0,,1.0,main_w4_handler0,2286633,14093362,False,,16652,gd_ped,8309245.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4f9953eb82ca520'}]","""6""",32.0,,33738603,1476649061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-10-16 20:17:51.301888,62914.0,9.0
,,2016-03-21 16:22:41.114766,slurm_normal,1458582847.0,0.0,,1.0,main_w1_handler2,2286633,12218133,False,,3962,gd_ped,6429508.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23915876,,"""8""",32.0,,29107529,1458581122.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-03-21 17:54:17.048548,62914.0,1725.0
,,2016-03-21 16:20:41.914049,slurm_normal,1458577800.0,0.0,,1.0,main_w2_handler1,2286633,12218099,False,,3962,gd_ped,6428759.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23915876,,"""2""",32.0,,29107529,1458577309.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-03-21 16:30:03.981431,62914.0,491.0
,,2016-03-21 16:22:31.926629,slurm_normal,1458579184.0,0.0,,1.0,main_w1_handler0,2286633,12218131,False,,3962,gd_ped,6428871.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23915876,,"""6""",32.0,,29107529,1458577847.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-03-21 16:53:09.273352,62914.0,1337.0
,,2016-03-21 16:22:49.689072,slurm_normal,1458580483.0,0.0,,1.0,main_w2_handler1,2286633,12218140,False,,3962,gd_ped,6428874.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23915876,,"""10""",32.0,,29107529,1458577870.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-03-21 17:14:47.181871,62914.0,2613.0
,,2016-03-21 16:22:23.585011,slurm_normal,1458581092.0,0.0,,1.0,main_w1_handler0,2286633,12218125,False,,3962,gd_ped,6429379.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",23915876,,"""4""",32.0,,29107529,1458580500.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-03-21 17:24:56.135250,62914.0,592.0
,,2016-10-16 20:17:12.680743,slurm_normal,1476649064.0,0.0,,1.0,main_w3_handler1,2286633,14093361,False,,16652,gd_ped,8309244.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4f9953eb82ca520'}]","""5""",32.0,,33738603,1476649056.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-10-16 20:17:47.166601,62914.0,8.0
,,2016-10-16 20:17:40.687382,slurm_normal,1476649080.0,0.0,,1.0,main_w4_handler1,2286633,14093363,False,,16652,gd_ped,8309246.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4f9953eb82ca520'}]","""7""",32.0,,33738603,1476649073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-10-16 20:18:02.324704,62914.0,7.0
,,2016-10-16 20:18:02.835338,slurm_normal,1476649112.0,0.0,,1.0,main_w3_handler0,2286633,14093366,False,,16652,gd_ped,8309249.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4f9953eb82ca520'}]","""9""",32.0,,33738603,1476649102.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-10-16 20:18:33.906770,62914.0,10.0
,,2016-10-16 20:18:17.857283,slurm_normal,1476649121.0,0.0,,1.0,main_w3_handler0,2286633,14093367,False,,16652,gd_ped,8309250.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4f9953eb82ca520'}]","""10""",32.0,,33738603,1476649112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-10-16 20:18:43.424853,62914.0,9.0
,,2016-10-16 22:21:00.489379,slurm_normal,1476656482.0,0.0,,1.0,main_w3_handler0,2286633,14093844,False,,16652,gd_ped,8309657.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4f9953eb82ca520'}]","""8""",32.0,,33738603,1476656472.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-10-16 22:21:25.027677,62914.0,10.0
,,2016-10-16 22:21:17.107570,slurm_normal,1476656499.0,0.0,,1.0,main_w4_handler0,2286633,14093845,False,,16652,gd_ped,8309658.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d4f9953eb82ca520'}]","""4""",32.0,,33738603,1476656493.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-10-16 22:21:41.215946,62914.0,6.0
,,2016-07-11 18:14:57.145002,slurm_normal,1468260929.0,0.0,,1.0,main_w1_handler0,2286633,13377041,False,,16815,gd_ped,7588018.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e5f55ff23a9b7166'}]","""5""",32.0,,31381927,1468260921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-07-11 18:15:32.039728,62914.0,8.0
,,2016-10-17 08:18:56.552224,slurm_normal,1476692365.0,0.0,,1.0,main_w4_handler0,2782063,14095871,False,,1251,gd_ped,8311421.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/galGal4.len""","""galGal4""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57f7ed310cb9ed3fc'}]","""2""",32.0,,33750826,1476692358.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-10-17 08:19:27.703777,19390.0,7.0
,,2016-07-10 20:28:42.499677,slurm_normal,1468182562.0,0.0,,1.0,main_w1_handler0,2286633,13371041,False,,9506,gd_ped,7581573.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c24f3f3bf565b6d3'}]","""4""",32.0,,31381927,1468182555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-07-10 20:29:25.882433,62914.0,7.0
,,2016-07-10 20:51:56.402765,slurm_normal,1468183955.0,0.0,,1.0,main_w2_handler1,2286633,13371103,False,,3961,gd_ped,7581643.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b575afc345658464c1'}]","""5""",32.0,,31381927,1468183950.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-07-10 20:52:37.416526,62914.0,5.0
,,2016-07-10 20:48:51.680118,slurm_normal,1468183760.0,0.0,,1.0,main_w1_handler1,2286633,13371090,False,,7550,gd_ped,7581636.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b533ed5a6f76518aad'}]","""3""",32.0,,31381927,1468183756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-07-10 20:49:22.385042,62914.0,4.0
,,2016-05-18 21:00:27.578872,slurm_normal,1463605860.0,0.0,,1.0,main_w2_handler0,2286633,12932905,False,,3962,gd_ped,7126787.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b598e39680ae5c8c43'}]","""3""",32.0,,30295993,1463605254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-05-18 21:11:01.659879,62914.0,606.0
,,2016-05-18 21:01:24.843999,slurm_normal,1463606945.0,0.0,,1.0,main_w2_handler1,2286633,12932912,False,,3962,gd_ped,7126796.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b598e39680ae5c8c43'}]","""9""",32.0,,30295993,1463605317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-05-18 21:29:08.097294,62914.0,1628.0
,,2016-05-18 21:01:07.048693,slurm_normal,1463606399.0,0.0,,1.0,main_w2_handler0,2286633,12932910,False,,3962,gd_ped,7126794.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b598e39680ae5c8c43'}]","""7""",32.0,,30295993,1463605291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-05-18 21:20:02.751516,62914.0,1108.0
,,2016-05-18 21:39:29.633388,slurm_normal,1463608471.0,0.0,,1.0,main_w2_handler1,2286633,12933432,False,,3962,gd_ped,7127575.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b598e39680ae5c8c43'}]","""5""",32.0,,30295993,1463607620.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-05-18 21:54:32.423946,62914.0,851.0
,,2016-07-10 20:03:06.052180,slurm_normal,1468181115.0,0.0,,1.0,main_w1_handler1,2286633,13370931,False,,6685,gd_ped,7581489.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55b54220d73be83fd'}]","""3""",32.0,,31381927,1468181009.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-07-10 20:05:17.302814,62914.0,106.0
,,2016-07-11 15:54:57.268147,slurm_normal,1468252568.0,0.0,,1.0,main_w1_handler1,2286633,13375916,False,,46532,gd_ped,7586838.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b586663a7b02471cb0'}]","""5""",32.0,,31381927,1468252543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-07-11 15:56:12.036144,62914.0,25.0
,,2016-07-11 17:23:38.069245,slurm_normal,1468257869.0,0.0,,1.0,main_w2_handler0,2286633,13376636,False,,5543,gd_ped,7587575.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b6ec690ba5dbc382'}]","""2""",32.0,,31381927,1468257864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-07-11 17:24:32.323500,62914.0,5.0
,,2016-07-11 17:21:38.409197,slurm_normal,1468257737.0,0.0,,1.0,main_w2_handler1,2286633,13376611,False,,5543,gd_ped,7587547.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b6ec690ba5dbc382'}]","""6""",32.0,,31381927,1468257730.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-07-11 17:22:19.557223,62914.0,7.0
,,2016-07-11 17:36:04.733289,slurm_normal,1468258856.0,0.0,,1.0,main_w2_handler0,2286633,13376748,False,,13993,gd_ped,7587721.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5420044d67c50ca30'}]","""8""",32.0,,31381927,1468258597.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-07-11 17:41:00.532095,62914.0,259.0
,,2016-07-11 19:33:11.358287,slurm_normal,1468265628.0,0.0,,1.0,main_w2_handler0,2286633,13377489,False,,16136,gd_ped,7588556.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5164ec83346a20232'}]","""6""",32.0,,31381927,1468265619.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-07-11 19:33:52.322691,62914.0,9.0
,,2016-07-11 20:33:15.819998,slurm_normal,1468269714.0,0.0,,1.0,main_w1_handler1,2286633,13378428,False,,13993,gd_ped,7589291.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5420044d67c50ca30'}]","""9""",32.0,,31381927,1468269226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-07-11 20:41:57.052059,62914.0,488.0
,,2016-07-11 20:32:42.936265,slurm_normal,1468269418.0,0.0,,1.0,main_w2_handler0,2286633,13378424,False,,13993,gd_ped,7589286.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5420044d67c50ca30'}]","""7""",32.0,,31381927,1468269201.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-07-11 20:37:01.231490,62914.0,217.0
,,2016-07-11 20:34:07.483531,slurm_normal,1468270155.0,0.0,,1.0,main_w1_handler1,2286633,13378436,False,,13993,gd_ped,7589304.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5420044d67c50ca30'}]","""12""",32.0,,31381927,1468269291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-07-11 20:49:16.693942,62914.0,864.0
,,2016-07-11 20:33:31.148133,slurm_normal,1468269546.0,0.0,,1.0,main_w1_handler1,2286633,13378430,False,,13993,gd_ped,7589294.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5420044d67c50ca30'}]","""10""",32.0,,31381927,1468269246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_population_structure/1.0.0,1.0.0,,2016-07-11 20:39:08.456387,62914.0,300.0
