create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.col,parameters.dbkey,parameters.legend.__current_case__,parameters.legend.leg_pos,parameters.legend.leg_title,parameters.legend.status,parameters.lty,parameters.lwd,parameters.main,parameters.series,parameters.xlab,parameters.ylab,processor_count,runner_name,series_0|input,series_0|input_filetype,series_1|input,series_1|input_filetype,series_2|input,series_2|input_filetype,series_3|input,series_3|input_filetype,series_4|input,series_4|input_filetype,series_5|input,series_5|input_filetype,series_6|input,series_6|input_filetype,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2015-11-28 13:45:15.360318,slurm_normal,1448718340.0,0,1.0,main_w1_handler0,2519690,11029180,False,,5285993.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,top,Tissue,yes,"""1""","""1.0""","""Mapping tissue expression""","[{""fpch"": ""15"", ""leg_text"": ""Backbone"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 22198308, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""8"", ""fcex"": ""1.0""}, {""fpch"": ""1"", ""leg_text"": ""test"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 22198344, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""1"", ""fcex"": ""1.0""}]","""ssa chromosome backbone""","""Position (Mb)""",32.0,,306,tabular,110.0,tabular,,,,,,,,,,,26265024,1448718335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2015-11-28 13:45:41.779672,17244.0,5.0
2015-11-28 14:38:15.239863,slurm_normal,1448721533.0,0,1.0,main_w1_handler2,2519690,11029690,False,,5286146.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,top,Tissue,yes,"""1""","""1.0""","""Mapping tissue expression""","[{""fpch"": ""15"", ""leg_text"": ""Backbone"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 22198308, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""8"", ""fcex"": ""1.0""}, {""fpch"": ""3"", ""leg_text"": ""Brain"", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": 22198291, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""2"", ""fcex"": ""1.0""}, {""fpch"": ""3"", ""leg_text"": ""Muscle"", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": 22198290, ""__index__"": 2, ""chrcolumn"": ""1"", ""fcol"": ""4"", ""fcex"": ""1.0""}]","""ssa chromosome backbone""","""Position (Mb)""",32.0,,306,tabular,40080.0,tabular,13013.0,tabular,,,,,,,,,26265024,1448721517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2015-11-28 14:38:55.417370,17244.0,16.0
2015-11-28 12:52:06.968199,slurm_normal,1448715155.0,0,1.0,main_w1_handler0,2519690,11029086,False,,5285907.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,top,,yes,"""1""","""1.0""","""""","[{""fpch"": ""15"", ""leg_text"": ""Brain"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 22198174, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""3"", ""fcex"": ""1.0""}, {""fpch"": ""1"", ""leg_text"": ""Muscle"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 22198173, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""4"", ""fcex"": ""1.0""}]","""""","""""",32.0,,53867,tabular,5688.0,tabular,,,,,,,,,,,26265024,1448715146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2015-11-28 12:52:36.718052,17244.0,9.0
2015-11-28 13:26:31.461514,slurm_normal,1448717216.0,0,1.0,main_w2_handler0,2519690,11029141,False,,5285955.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,top,Tissue,yes,"""1""","""1.0""","""Mapping tissue expression""","[{""fpch"": ""15"", ""leg_text"": ""Backbone"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 22198268, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""8"", ""fcex"": ""1.0""}]","""ssa cjromosome backbone""","""Position (Mb)""",32.0,,10032,tabular,,,,,,,,,,,,,26265024,1448717210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2015-11-28 13:26:59.632777,17244.0,6.0
2015-11-28 13:48:39.306677,slurm_normal,1448718549.0,0,1.0,main_w2_handler0,2519690,11029187,False,,5286000.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,top,Tissue,yes,"""1""","""1.0""","""Mapping tissue expression""","[{""fpch"": ""15"", ""leg_text"": ""Backbone"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 22198308, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""8"", ""fcex"": ""1.0""}, {""fpch"": ""1"", ""leg_text"": ""Brain"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 22198291, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""2"", ""fcex"": ""1.0""}, {""fpch"": ""1"", ""leg_text"": ""Muscle"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 22198290, ""__index__"": 2, ""chrcolumn"": ""1"", ""fcol"": ""4"", ""fcex"": ""1.0""}]","""ssa chromosome backbone""","""Position (Mb)""",32.0,,306,tabular,40080.0,tabular,13013.0,tabular,,,,,,,,,26265024,1448718540.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2015-11-28 13:49:11.833087,17244.0,9.0
2015-11-28 13:32:12.517136,slurm_normal,1448717555.0,0,1.0,main_w2_handler1,2519690,11029154,False,,5285969.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,top,Tissue,yes,"""1""","""1.0""","""Mapping tissue expression""","[{""fpch"": ""15"", ""leg_text"": ""Backbone"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 22198308, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""8"", ""fcex"": ""1.0""}]","""ssa chromosome backbone""","""Position (Mb)""",32.0,,306,tabular,,,,,,,,,,,,,26265024,1448717550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2015-11-28 13:32:37.343990,17244.0,5.0
2015-11-28 13:14:53.739096,slurm_normal,1448716521.0,0,1.0,main_w1_handler0,2519690,11029115,False,,5285929.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""",0,top,Tissue,yes,"""1""","""1.0""","""Mapping tissue expression""","[{""fpch"": ""15"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 22198268, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""8"", ""fcex"": ""1.0""}, {""fpch"": ""15"", ""leg_text"": ""Brain"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 22198267, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""2"", ""fcex"": ""1.0""}, {""fpch"": ""15"", ""leg_text"": ""Muscle"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": 22198266, ""__index__"": 2, ""chrcolumn"": ""1"", ""fcol"": ""4"", ""fcex"": ""1.0""}]","""ssa cjromosome backbone""","""Position (Mb)""",32.0,,10032,tabular,45268.0,tabular,13562.0,tabular,,,,,,,,,26265024,1448716517.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2015-11-28 13:15:23.843841,17244.0,4.0
2016-06-27 15:26:09.251475,slurm_normal,1467041207.0,0,1.0,main_w2_handler0,2750901,13267841,False,,7456243.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",1,,,no,"""1""","""1.0""","""Scottish_768""","[{""fpch"": ""15"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58a46f639c9a1e59b""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""3"", ""fcex"": ""1.0""}]","""""","""""",32.0,,17801,bed,,,,,,,,,,,,,29747837,1467041198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-06-27 15:26:49.763447,52630.0,9.0
2016-06-27 15:34:07.649137,slurm_normal,1467041670.0,0,1.0,main_w2_handler0,2750901,13267940,False,,7456334.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",1,,,no,"""1""","""1.0""","""Danish_116""","[{""fpch"": ""16"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b521aa4dbb8e53f631""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""4"", ""fcex"": ""1.0""}]","""""","""""",32.0,,2759,bed,,,,,,,,,,,,,29747837,1467041667.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-06-27 15:34:33.029481,52630.0,3.0
2016-06-27 15:28:47.190631,slurm_normal,1467041356.0,0,1.0,main_w2_handler1,2750901,13267879,False,,7456267.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",1,,,no,"""1""","""1.0""","""Danish_116""","[{""fpch"": ""2"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b521aa4dbb8e53f631""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""4"", ""fcex"": ""1.0""}]","""""","""""",32.0,,2759,bed,,,,,,,,,,,,,29747837,1467041351.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-06-27 15:29:18.754642,52630.0,5.0
2016-06-27 15:30:24.540964,slurm_normal,1467041454.0,0,1.0,main_w2_handler0,2750901,13267905,False,,7456301.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",1,,,no,"""1""","""1.0""","""Scottish_768""","[{""fpch"": ""16"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58a46f639c9a1e59b""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""3"", ""fcex"": ""1.0""}]","""""","""""",32.0,,17801,bed,,,,,,,,,,,,,29747837,1467041448.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-06-27 15:30:56.369411,52630.0,6.0
2016-06-27 15:28:04.731727,slurm_normal,1467041317.0,0,1.0,main_w1_handler0,2750901,13267873,False,,7456265.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",1,,,no,"""1""","""1.0""","""Scottish_768""","[{""fpch"": ""2"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58a46f639c9a1e59b""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""3"", ""fcex"": ""1.0""}]","""""","""""",32.0,,17801,bed,,,,,,,,,,,,,29747837,1467041311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-06-27 15:28:43.783016,52630.0,6.0
2016-06-27 15:33:34.365253,slurm_normal,1467041640.0,0,1.0,main_w2_handler0,2750901,13267936,False,,7456332.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",1,,,no,"""1""","""1.0""","""Scottish_747""","[{""fpch"": ""16"", ""leg_text"": """", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b58a46f639c9a1e59b""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""3"", ""fcex"": ""1.0""}]","""""","""""",32.0,,17801,bed,,,,,,,,,,,,,29747837,1467041636.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-06-27 15:34:03.715657,52630.0,4.0
2016-06-28 15:05:13.976908,slurm_normal,1467126467.0,0,1.0,main_w2_handler1,2751264,13278255,False,,7467792.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""","""mm10""",0,topright,Populations,yes,"""1""","""3.0""","""""","[{""fpch"": ""16"", ""leg_text"": ""1-9"", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5bbdd525797b6fada""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""2"", ""fcex"": ""1.0""}, {""fpch"": ""15"", ""leg_text"": ""10-14"", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b593f02e829c727dff""}]}, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""5"", ""fcex"": ""1.0""}, {""fpch"": ""17"", ""leg_text"": ""15-16"", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5195309b973acbdf8""}]}, ""__index__"": 2, ""chrcolumn"": ""1"", ""fcol"": ""3"", ""fcex"": ""1.0""}]","""Chromosome""","""Locations""",32.0,,422000,bed,1902523.0,bed,1699068.0,bed,,,,,,,,,31116688,1467126354.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-06-28 15:07:49.796496,86683.0,113.0
2016-06-28 18:40:16.200923,slurm_normal,1467139316.0,0,1.0,main_w2_handler1,2751264,13280084,False,,7469731.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""1""","""mm10""",0,topright,Populations,yes,"""1""","""3.0""","""""","[{""fpch"": ""16"", ""leg_text"": ""1-9"", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5bbdd525797b6fada""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""2"", ""fcex"": ""0.1""}, {""fpch"": ""15"", ""leg_text"": ""10-14"", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b593f02e829c727dff""}]}, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""5"", ""fcex"": ""0.1""}, {""fpch"": ""17"", ""leg_text"": ""15-16"", ""startcolumn"": ""2"", ""endcolumn"": ""2"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5195309b973acbdf8""}]}, ""__index__"": 2, ""chrcolumn"": ""1"", ""fcol"": ""3"", ""fcex"": ""0.1""}]","""Chromosome""","""Locations""",32.0,,422000,bed,1902523.0,bed,1699068.0,bed,,,,,,,,,31116688,1467139254.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-06-28 18:42:05.449920,86683.0,62.0
2016-09-19 14:32:30.194165,slurm_normal,1474295586.0,0,1.0,main_w3_handler1,2824910,13884122,False,,8107574.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",1,,,no,"""1""","""1.0""","""Original de novo L1 Dataset""","[{""fpch"": ""15"", ""leg_text"": ""Original de novo L1"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5df41fc18ef6de048""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""4"", ""fcex"": ""1.0""}]","""""","""""",32.0,,139519,bed,,,,,,,,,,,,,31887632,1474295566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-09-19 14:33:09.299089,52630.0,20.0
2016-09-19 14:35:07.467736,slurm_normal,1474295746.0,0,1.0,main_w3_handler1,2824910,13884141,False,,8107593.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",1,,,no,"""1""","""1.0""","""Original de novo L1 Dataset""","[{""fpch"": ""2"", ""leg_text"": ""Original de novo L1"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5df41fc18ef6de048""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""4"", ""fcex"": ""1.0""}]","""""","""""",32.0,,139519,bed,,,,,,,,,,,,,31887632,1474295734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-09-19 14:35:49.148584,52630.0,12.0
2016-09-19 14:35:41.010101,slurm_normal,1474295797.0,0,1.0,main_w3_handler1,2824910,13884143,False,,8107598.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",1,,,no,"""1""","""1.0""","""New de novo L1 Dataset""","[{""fpch"": ""16"", ""leg_text"": ""New de novo L1"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5034cd5ca671c72f3""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""2"", ""fcex"": ""1.0""}]","""""","""""",32.0,,61497,bed,,,,,,,,,,,,,31887632,1474295758.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-09-19 14:36:40.895258,52630.0,39.0
2016-09-19 13:55:18.284140,slurm_normal,1474293380.0,0,1.0,main_w4_handler0,2824910,13883868,False,,8107178.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",0,bottom,Comparison of distribution of two de novo L1 datasets from two screening methods,yes,"""1""","""1.0""","""Comparison of de novo L1 Datasets ""","[{""fpch"": ""15"", ""leg_text"": ""Original de novo L1"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5df41fc18ef6de048""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""1"", ""fcex"": ""1.0""}, {""fpch"": ""15"", ""leg_text"": ""New de novo L1"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5034cd5ca671c72f3""}]}, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""2"", ""fcex"": ""1.0""}]","""""","""""",32.0,,139519,bed,61497.0,bed,,,,,,,,,,,31887632,1474293345.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-09-19 13:56:26.171258,52630.0,35.0
2016-09-19 13:59:42.186990,slurm_normal,1474293837.0,0,1.0,main_w4_handler0,2824910,13883896,False,,8107220.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",0,bottom,Comparison of distribution of two de novo L1 datasets from two screening methods,yes,"""1""","""1.0""","""Comparison of de novo L1 Datasets ""","[{""fpch"": ""15"", ""leg_text"": ""Original de novo L1"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5df41fc18ef6de048""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""4"", ""fcex"": ""1.0""}, {""fpch"": ""17"", ""leg_text"": ""New de novo L1"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5034cd5ca671c72f3""}]}, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""2"", ""fcex"": ""1.0""}]","""""","""""",32.0,,139519,bed,61497.0,bed,,,,,,,,,,,31887632,1474293595.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-09-19 14:04:01.923405,52630.0,242.0
2016-09-19 14:05:28.105754,slurm_normal,1474294124.0,0,1.0,main_w3_handler0,2824910,13883924,False,,8107261.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",0,bottom,Comparison of distribution of two de novo L1 datasets from two screening methods,yes,"""1""","""1.0""","""Comparison of de novo L1 Datasets ""","[{""fpch"": ""15"", ""leg_text"": ""Original de novo L1"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5df41fc18ef6de048""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""4"", ""fcex"": ""100.0""}, {""fpch"": ""17"", ""leg_text"": ""New de novo L1"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5034cd5ca671c72f3""}]}, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""2"", ""fcex"": ""1.0""}]","""""","""""",32.0,,139519,bed,61497.0,bed,,,,,,,,,,,31887632,1474293943.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-09-19 14:08:46.432655,52630.0,181.0
2016-09-19 14:16:30.630733,slurm_normal,1474294748.0,0,1.0,main_w4_handler0,2824910,13884024,False,,8107389.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",1,,,no,"""1""","""1.0""","""Comparison of de novo L1 Datasets ""","[{""fpch"": ""15"", ""leg_text"": ""Original de novo L1"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5df41fc18ef6de048""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""4"", ""fcex"": ""100.0""}, {""fpch"": ""17"", ""leg_text"": ""New de novo L1"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5034cd5ca671c72f3""}]}, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""2"", ""fcex"": ""1.0""}]","""""","""""",32.0,,139519,bed,61497.0,bed,,,,,,,,,,,31887632,1474294607.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-09-19 14:19:11.074539,52630.0,141.0
2016-09-19 14:27:36.099657,slurm_normal,1474295314.0,0,1.0,main_w4_handler1,2824910,13884099,False,,8107524.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",1,,,no,"""1""","""1.0""","""Comparison of de novo L1 Datasets ""","[{""fpch"": ""15"", ""leg_text"": ""Original de novo L1"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5df41fc18ef6de048""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""4"", ""fcex"": ""1.0""}, {""fpch"": ""1"", ""leg_text"": ""New de novo L1"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5034cd5ca671c72f3""}]}, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""2"", ""fcex"": ""1.0""}]","""""","""""",32.0,,139519,bed,61497.0,bed,,,,,,,,,,,31887632,1474295275.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-09-19 14:28:37.641061,52630.0,39.0
2016-09-19 14:23:01.356271,slurm_normal,1474295019.0,0,1.0,main_w3_handler0,2824910,13884077,False,,8107469.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""",1,,,no,"""1""","""1.0""","""Comparison of de novo L1 Datasets ""","[{""fpch"": ""2"", ""leg_text"": ""Original de novo L1"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5df41fc18ef6de048""}]}, ""__index__"": 0, ""chrcolumn"": ""1"", ""fcol"": ""4"", ""fcex"": ""1.0""}, {""fpch"": ""3"", ""leg_text"": ""New de novo L1"", ""startcolumn"": ""2"", ""endcolumn"": ""3"", ""input"": {""values"": [{""src"": ""hda"", ""id"": ""bbd44e69cb8906b5034cd5ca671c72f3""}]}, ""__index__"": 1, ""chrcolumn"": ""1"", ""fcol"": ""2"", ""fcex"": ""1.0""}]","""""","""""",32.0,,139519,bed,61497.0,bed,,,,,,,,,,,31887632,1474295001.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,1.0.0,,2016-09-19 14:23:43.419236,52630.0,18.0
