chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.find_pattern,parameters.infile,parameters.infile.values,parameters.infile|__identifier__,parameters.replace_pattern,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-01-17 23:21:36.065966,slurm_normal,1484695302.0,0,1.0,main_w3_handler1,2959357,14794533,False,49325,fasta,,8957120.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",""">hg19_ct_04_484_""",,"[{'src': 'hda', 'id': 27969625}]",,""">""",32.0,,34538187.0,1484695298.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-01-17 23:21:44.524619,96018.0,4.0
,,2017-01-17 23:22:26.352327,slurm_normal,1484695354.0,0,1.0,main_w4_handler0,2959357,14794539,False,48284,fasta,,8957126.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",""">hg19_ct_04_484_""",,"[{'src': 'hda', 'id': 27969642}]",,""">""",32.0,,34538187.0,1484695350.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-01-17 23:22:36.868788,96018.0,4.0
,,2017-01-17 23:29:24.742661,slurm_normal,1484695773.0,0,1.0,main_w4_handler1,2957319,14794602,False,489099,fasta,,8957198.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",""">hg19_ct_A_65_""",,"[{'src': 'hda', 'id': 27969826}]",,""">""",32.0,,34538187.0,1484695768.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-01-17 23:29:35.984369,96018.0,5.0
,,2017-01-18 05:41:02.290320,slurm_normal,1484718119.0,0,1.0,main_w4_handler0,2949499,14795956,False,12965,fasta,,8958676.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""-""",,"[{'src': 'hda', 'id': 27971524}]",,"""""",32.0,,35253618.0,1484718068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-01-18 05:42:01.737638,,51.0
,,2016-11-30 22:23:13.900972,slurm_normal,1480558761.0,0,1.0,main_w4_handler0,2898084,14457232,False,49272459,fasta,,8651777.roundup,slurm,,132112168.0,corral-repl,,"""90d096eab74b11e6baf1005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""\\.[12]""",,"[{'src': 'hda', 'id': 27451337}]",,""" """,32.0,,,1480558755.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-01 02:19:24.770995,61346.0,6.0
,,2016-11-30 22:23:15.398768,slurm_normal,1480561135.0,0,1.0,main_w3_handler1,2898084,14457233,False,49829726,fasta,,8651861.roundup,slurm,,132112168.0,corral-repl,,"""90d096eab74b11e6baf1005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""\\.[12]""",,"[{'src': 'hda', 'id': 27451338}]",,""" """,32.0,,,1480561130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-01 04:24:49.061558,61346.0,5.0
,,2017-01-17 18:11:32.056781,slurm_normal,1484676702.0,0,1.0,main_w4_handler1,2957319,14791618,False,1775102,fasta,,8954070.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",""">hg19_ct_UserTrack_3545_""",,"[{'src': 'hda', 'id': 27965643}]",,""">""",32.0,,34538187.0,1484676697.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-01-17 18:11:44.209164,96018.0,5.0
,,2017-01-17 19:23:31.381030,slurm_normal,1484681025.0,0,1.0,main_w4_handler1,2957319,14792329,False,489099,fasta,,8954730.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",""">hg19_ct_A_65_""",,"[{'src': 'hda', 'id': 27966632}]",,""">""",32.0,,34538187.0,1484681016.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-01-17 19:23:46.802549,96018.0,9.0
,,2016-12-01 14:03:20.889616,slurm_normal,1480601161.0,0,1.0,main_w3_handler1,2906274,14462132,False,58872259,fasta,,8656291.roundup,slurm,,132112168.0,corral-repl,,"""e6c84092b7ce11e69706005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""\\.[12]""",,"[{'src': 'hda', 'id': 27458399}]",,""" """,32.0,,,1480601112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-01 14:06:04.290704,61346.0,49.0
,,2016-12-01 14:03:21.448303,slurm_normal,1480601282.0,0,1.0,main_w4_handler1,2906274,14462133,False,59450284,fasta,,8656309.roundup,slurm,,132111800.0,corral-repl,,"""e6c84092b7ce11e69706005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""\\.[12]""",,"[{'src': 'hda', 'id': 27458400}]",,""" """,32.0,,,1480601210.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-01 14:08:04.359508,61346.0,72.0
,,2016-12-01 14:21:18.879246,slurm_normal,1480602469.0,0,1.0,main_w3_handler1,2898084,14462323,False,49829726,fasta,,8656523.roundup,slurm,,132111800.0,corral-repl,,"""2104875ab7d111e69f4d005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""\\.[12]""",,"[{'src': 'hda', 'id': 27458602}]",,""" """,32.0,,,1480602464.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-01 14:29:26.051681,61346.0,5.0
,,2016-12-01 14:21:10.597584,slurm_normal,1480602118.0,0,1.0,main_w3_handler1,2898084,14462322,False,49272459,fasta,,8656466.roundup,slurm,,132111800.0,corral-repl,,"""2104875ab7d111e69f4d005056a52a46""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""\\.[12]""",,"[{'src': 'hda', 'id': 27458600}]",,""" """,32.0,,,1480602112.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-01 14:22:48.582328,61346.0,6.0
,,2017-01-18 11:38:46.094780,slurm_normal,1484739535.0,0,1.0,main_w4_handler1,2957319,14797995,False,44906,fasta,,8960771.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",""">hg19_ct_04_484_""",,"[{'src': 'hda', 'id': 27974673}]",,""">""",32.0,,34538187.0,1484739530.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-01-18 11:38:57.228083,96018.0,5.0
,,2017-07-13 16:02:46.674242,slurm_normal,1499967196.0,0,1.0,main_w4_handler1,3191922,16334939,False,73032,tabular,,10401672.roundup,slurm,,132112168.0,corral-repl,,"""2d2b8ba067e411e78a55005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""Red Allele Obs Count""",,"[{'src': 'hda', 'id': 30477302}]",,"""Ref Allele Obs Count""",32.0,,,1499967192.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-07-13 17:33:17.263389,103486.0,4.0
,,2017-01-17 21:49:33.312385,slurm_normal,1484689796.0,0,1.0,main_w4_handler1,2957319,14793771,False,107045,fasta,,8956177.roundup,slurm,,132112168.0,corral-repl,,"""d01f6140dcfe11e6af81005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",""">hg19_ct_UserTrack_3545_""",,"[{'src': 'hda', 'id': 27968705}]",,""">""",32.0,,,1484689792.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-01-17 21:49:58.649598,96018.0,4.0
,,2017-01-17 22:05:25.420475,slurm_normal,1484690741.0,0,1.0,main_w3_handler0,2957319,14793882,False,54058,fasta,,8956295.roundup,slurm,,132112168.0,corral-repl,,"""0b1f7e72dd0111e6a7e1005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",""">hg19_ct_UserTrack_3545_""",,"[{'src': 'hda', 'id': 27968901}]",,""">""",32.0,,,1484690737.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-01-17 22:05:44.216464,96018.0,4.0
,,2017-01-18 11:24:05.095787,slurm_normal,1484738655.0,0,1.0,main_w4_handler1,2957319,14797877,False,49325,fasta,,8960659.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",""">hg19_ct_01_481_""",,"[{'src': 'hda', 'id': 27968909}]",,""">""",32.0,,34538187.0,1484738651.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-01-18 11:24:18.185472,96018.0,4.0
,,2017-01-17 22:51:32.354728,slurm_normal,1484693513.0,0,1.0,main_w3_handler0,2957319,14794301,False,48270,fasta,,8956776.roundup,slurm,,132112168.0,corral-repl,,"""726ddd48dd0711e69352005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",""">hg19_ct_UserTrack_3545_""",,"[{'src': 'hda', 'id': 27969416}]",,""">""",32.0,,,1484693509.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-01-17 22:51:57.330292,96018.0,4.0
,,2017-01-17 22:51:16.182618,slurm_normal,1484693501.0,0,1.0,main_w3_handler0,2957319,14794279,False,49685,fasta,,8956770.roundup,slurm,,132112168.0,corral-repl,,"""71d4b974dd0711e69352005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",""">hg19_ct_UserTrack_3545_""",,"[{'src': 'hda', 'id': 27969389}]",,""">""",32.0,,,1484693497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-01-17 22:51:43.193273,96018.0,4.0
,,2017-01-17 22:51:12.529136,slurm_normal,1484693481.0,0,1.0,main_w4_handler0,2957319,14794271,False,50007,fasta,,8956762.roundup,slurm,,132112168.0,corral-repl,,"""710923eadd0711e69352005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",""">hg19_ct_UserTrack_3545_""",,"[{'src': 'hda', 'id': 27969374}]",,""">""",32.0,,,1484693476.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-01-17 22:51:27.109604,96018.0,5.0
,,2016-12-02 04:16:29.542303,slurm_normal,1480652841.0,0,1.0,main_w4_handler1,2914999,14468943,False,388,txt,,8662624.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467837}]",,"""_""",32.0,,,1480652836.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:27:29.057213,46687.0,5.0
,,2017-01-17 22:51:19.194669,slurm_normal,1484693487.0,0,1.0,main_w4_handler1,2957319,14794284,False,45767,fasta,,8956763.roundup,slurm,,132112168.0,corral-repl,,"""71a5cd94dd0711e69352005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",""">hg19_ct_UserTrack_3545_""",,"[{'src': 'hda', 'id': 27969387}]",,""">""",32.0,,,1484693483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-01-17 22:51:29.664077,96018.0,4.0
,,2017-01-17 22:51:32.241520,slurm_normal,1484693503.0,0,1.0,main_w4_handler1,2957319,14794300,False,49542,fasta,,8956768.roundup,slurm,,132112168.0,corral-repl,,"""7137be44dd0711e69352005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",""">hg19_ct_UserTrack_3545_""",,"[{'src': 'hda', 'id': 27969384}]",,""">""",32.0,,,1484693498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-01-17 22:51:45.467775,96018.0,5.0
,,2016-12-02 04:16:37.293187,slurm_normal,1480652207.0,0,1.0,main_w3_handler1,2914999,14468950,False,388,txt,,8662543.roundup,slurm,,132111800.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467844}]",,"""_""",32.0,,,1480652204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:16:49.751122,46687.0,3.0
,,2017-01-17 22:51:21.922936,slurm_normal,1484693494.0,0,1.0,main_w4_handler0,2957319,14794292,False,47066,fasta,,8956765.roundup,slurm,,132112168.0,corral-repl,,"""71678a98dd0711e69352005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",""">hg19_ct_UserTrack_3545_""",,"[{'src': 'hda', 'id': 27969385}]",,""">""",32.0,,,1484693487.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-01-17 22:51:37.287652,96018.0,7.0
,,2016-12-02 04:16:25.920764,slurm_normal,1480652335.0,0,1.0,main_w4_handler0,2914999,14468936,False,388,txt,,8662565.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467828}]",,"""_""",32.0,,,1480652329.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:19:08.524660,46687.0,6.0
,,2017-01-17 22:51:21.685483,slurm_normal,1484693490.0,0,1.0,main_w4_handler1,2957319,14794291,False,47387,fasta,,8956764.roundup,slurm,,132112168.0,corral-repl,,"""720eeefadd0711e69352005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",""">hg19_ct_UserTrack_3545_""",,"[{'src': 'hda', 'id': 27969395}]",,""">""",32.0,,,1484693486.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-01-17 22:51:32.411673,96018.0,4.0
,,2016-12-02 04:16:32.829344,slurm_normal,1480652204.0,0,1.0,main_w3_handler1,2914999,14468948,False,388,txt,,8662538.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467842}]",,"""_""",32.0,,,1480652199.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:16:47.015482,46687.0,5.0
,,2016-12-02 04:16:38.028105,slurm_normal,1480652207.0,0,1.0,main_w3_handler0,2914999,14468952,False,388,txt,,8662542.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467845}]",,"""_""",32.0,,,1480652204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:16:50.047226,46687.0,3.0
,,2016-12-02 04:16:31.355123,slurm_normal,1480652851.0,0,1.0,main_w4_handler1,2914999,14468946,False,388,txt,,8662629.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467840}]",,"""_""",32.0,,,1480652848.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:27:47.850417,46687.0,3.0
,,2016-12-02 04:16:28.451290,slurm_normal,1480652340.0,0,1.0,main_w4_handler0,2914999,14468942,False,388,txt,,8662566.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467836}]",,"""_""",32.0,,,1480652335.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:19:09.004034,46687.0,5.0
,,2016-12-02 04:16:30.907586,slurm_normal,1480652348.0,0,1.0,main_w4_handler0,2914999,14468945,False,388,txt,,8662568.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467839}]",,"""_""",32.0,,,1480652344.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:21:39.678935,46687.0,4.0
,,2016-12-02 04:16:24.867497,slurm_normal,1480652328.0,0,1.0,main_w4_handler0,2914999,14468934,False,388,txt,,8662564.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467826}]",,"""_""",32.0,,,1480652324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:19:08.090992,46687.0,4.0
,,2017-01-17 22:51:13.586265,slurm_normal,1484693506.0,0,1.0,main_w3_handler1,2957319,14794274,False,52987,fasta,,8956769.roundup,slurm,,132112168.0,corral-repl,,"""70d74014dd0711e69352005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",""">hg19_ct_UserTrack_3545_""",,"[{'src': 'hda', 'id': 27969356}]",,""">""",32.0,,,1484693498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-01-17 22:51:47.967447,96018.0,8.0
,,2016-12-02 04:16:27.826278,slurm_normal,1480652343.0,0,1.0,main_w4_handler0,2914999,14468940,False,388,txt,,8662567.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467834}]",,"""_""",32.0,,,1480652338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:19:11.552936,46687.0,5.0
,,2016-12-02 04:16:30.363061,slurm_normal,1480652200.0,0,1.0,main_w3_handler1,2914999,14468944,False,388,txt,,8662536.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467838}]",,"""_""",32.0,,,1480652193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:16:44.086394,46687.0,7.0
,,2016-12-02 04:16:39.096117,slurm_normal,1480652855.0,0,1.0,main_w4_handler1,2914999,14468954,False,387,txt,,8662634.roundup,slurm,,132111800.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467847}]",,"""_""",32.0,,,1480652851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:27:49.648130,46687.0,4.0
,,2017-01-17 22:51:19.004308,slurm_normal,1484693516.0,0,1.0,main_w3_handler0,2957319,14794283,False,45330,fasta,,8956771.roundup,slurm,,132112168.0,corral-repl,,"""724614d4dd0711e69352005056a51846""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",""">hg19_ct_UserTrack_3545_""",,"[{'src': 'hda', 'id': 27969402}]",,""">""",32.0,,,1484693502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2017-01-17 22:52:00.196163,96018.0,14.0
,,2016-12-02 04:16:40.346050,slurm_normal,1480652867.0,0,1.0,main_w4_handler1,2914999,14468956,False,388,txt,,8662641.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467849}]",,"""_""",32.0,,,1480652864.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:27:56.868534,46687.0,3.0
,,2016-12-02 04:16:27.509375,slurm_normal,1480652198.0,0,1.0,main_w3_handler1,2914999,14468939,False,388,txt,,8662535.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467833}]",,"""_""",32.0,,,1480652191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:16:41.057220,46687.0,7.0
,,2016-12-02 04:16:41.096533,slurm_normal,1480652210.0,0,1.0,main_w3_handler0,2914999,14468957,False,388,txt,,8662544.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467850}]",,"""_""",32.0,,,1480652207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:16:52.070855,46687.0,3.0
,,2016-12-02 04:16:38.641523,slurm_normal,1480652214.0,0,1.0,main_w3_handler1,2914999,14468953,False,386,txt,,8662546.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467846}]",,"""_""",32.0,,,1480652211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:16:57.838440,46687.0,3.0
,,2016-12-02 04:16:26.887767,slurm_normal,1480652193.0,0,1.0,main_w3_handler0,2914999,14468938,False,388,txt,,8662534.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467831}]",,"""_""",32.0,,,1480652190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:16:38.896113,46687.0,3.0
,,2016-12-02 04:16:25.586085,slurm_normal,1480652197.0,0,1.0,main_w3_handler0,2914999,14468935,False,388,txt,,8662533.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467827}]",,"""_""",32.0,,,1480652190.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:16:40.299994,46687.0,7.0
,,2016-12-02 04:16:33.818252,slurm_normal,1480652204.0,0,1.0,main_w3_handler0,2914999,14468949,False,387,txt,,8662539.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467843}]",,"""_""",32.0,,,1480652200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:16:46.831937,46687.0,4.0
,,2016-12-02 04:16:42.737710,slurm_normal,1480652211.0,0,1.0,main_w3_handler0,2914999,14468958,False,388,txt,,8662545.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467850}]",,"""_""",32.0,,,1480652208.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:16:53.997717,46687.0,3.0
,,2016-12-02 04:16:32.169809,slurm_normal,1480652204.0,0,1.0,main_w3_handler0,2914999,14468947,False,388,txt,,8662537.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467841}]",,"""_""",32.0,,,1480652198.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:16:46.686637,46687.0,6.0
,,2016-12-02 04:16:28.122830,slurm_normal,1480652619.0,0,1.0,main_w4_handler1,2914999,14468941,False,388,txt,,8662595.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467835}]",,"""_""",32.0,,,1480652615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:27:13.167121,46687.0,4.0
,,2016-12-02 04:16:26.487468,slurm_normal,1480652508.0,0,1.0,main_w4_handler1,2914999,14468937,False,388,txt,,8662587.roundup,slurm,,132112168.0,corral-repl,,"""13e6ffceb84611e68113005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",""" """,,"[{'src': 'hda', 'id': 27467829}]",,"""_""",32.0,,,1480652505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.0.0,1.0.0,,2016-12-02 04:27:09.019641,46687.0,3.0
