chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input,parameters.input.values,parameters.input|__identifier__,parameters.max,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2015-01-16 10:05:55.589829,rodeo_normal,1421402785.0,0.0,1.0,main_w2_handler1,2173270,8556568,False,,86244361,bam,783682.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18208854,,,"""""",2.0,,20520282.0,1421402771.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-16 10:06:29.733092,58236.0,14.0
,,2015-01-16 10:05:54.153011,rodeo_normal,1421402777.0,0.0,1.0,main_w2_handler0,2173270,8556565,False,,34826796,bam,783678.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18208819,,,"""""",2.0,,20520282.0,1421402771.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-16 10:06:20.041119,58236.0,6.0
,,2015-01-16 10:05:56.429294,rodeo_normal,1421402796.0,0.0,1.0,main_w1_handler0,2173270,8556569,False,,52896515,bam,783686.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18208856,,,"""""",2.0,,20520282.0,1421402788.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-16 10:06:41.509372,58236.0,8.0
,,2015-01-16 10:05:57.116584,rodeo_normal,1421402813.0,0.0,1.0,main_w1_handler0,2173270,8556570,False,,79867937,bam,2485465.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18208858,,,"""""",32.0,,20520282.0,1421402802.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-16 10:06:55.572814,58236.0,11.0
,,2015-01-16 14:14:19.450256,rodeo_normal,1421418232.0,0.0,1.0,main_w2_handler1,2175623,8557478,False,,375765989,bam,785105.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",18224953,,,"""""",2.0,,20369444.0,1421417677.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-16 14:23:56.649411,18058.0,555.0
,,2015-01-16 14:14:46.568656,rodeo_normal,1421418821.0,0.0,1.0,main_w1_handler0,2175623,8557484,False,,592243423,bam,785166.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",18225104,,,"""""",2.0,,20369444.0,1421418238.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-16 14:33:44.185340,18058.0,583.0
,,2015-01-16 14:13:58.170773,rodeo_normal,1421418196.0,0.0,1.0,main_w1_handler0,2175623,8557477,False,,272417845,bam,785103.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",18224904,,,"""""",2.0,,20369444.0,1421417652.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-16 14:23:20.065304,18058.0,544.0
,,2015-01-16 14:14:54.125771,rodeo_normal,1421418986.0,0.0,1.0,main_w1_handler0,2175623,8557486,False,,475897076,bam,2486624.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",18225140,,,"""""",32.0,,20369444.0,1421418315.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-16 14:36:28.687189,18058.0,671.0
,,2015-01-16 14:14:37.748834,rodeo_normal,1421418892.0,0.0,1.0,main_w2_handler1,2175623,8557482,False,,441933991,bam,2486619.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/bosTau6.len""","""bosTau6""",18225049,,,"""""",32.0,,20369444.0,1421418249.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-16 14:34:56.386215,18058.0,643.0
,,2014-10-14 13:23:29.281988,rodeo_normal,1413293499.0,0.0,1.0,main_w2_handler1,2073463,7979490,False,,81106935,bam,20353.rodeo,slurm,,16332532.0,corral-repl,,"""49094fb653a511e4a1e7005056a52a46""","""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17159198,,,"""""",2.0,,17601617.0,1413293018.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-10-14 13:31:42.861596,48697.0,481.0
,,2015-01-16 15:54:53.008305,rodeo_normal,1421423717.0,0.0,1.0,main_w2_handler1,2151926,8558022,False,,110225218,bam,2487301.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18226245,,,"""""",32.0,,20136790.0,1421423707.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-16 15:55:23.288776,57626.0,10.0
,,2015-01-16 15:55:02.401579,rodeo_normal,1421423731.0,0.0,1.0,main_w1_handler0,2151926,8558023,False,,99305780,bam,2487303.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18226250,,,"""""",32.0,,20136790.0,1421423717.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-16 15:55:41.585726,57626.0,14.0
,,2015-01-16 15:55:13.718217,rodeo_normal,1421423739.0,0.0,1.0,main_w1_handler0,2151926,8558026,False,,73902413,bam,2487309.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18226255,,,"""""",32.0,,20136790.0,1421423731.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-16 15:55:43.260458,57626.0,8.0
,,2014-10-15 18:20:56.287365,rodeo_normal,1413398454.0,0.0,1.0,main_w1_handler1,2081878,7987587,False,,4958864692,bed,27600.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",17240430,,,"""""",2.0,,17432553.0,1413397265.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-10-15 18:40:59.053617,47787.0,1189.0
,,2014-10-15 18:53:09.872250,rodeo_normal,1413399671.0,0.0,1.0,main_w1_handler0,2075708,7987679,False,,24922152,bed,27694.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17240601,,,"""""",2.0,,17408243.0,1413399196.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-10-15 19:01:14.781750,46353.0,475.0
,,2014-10-15 18:49:58.592234,rodeo_normal,1413399502.0,0.0,1.0,main_w1_handler0,2075708,7987666,False,,17278519,bam,27679.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17146374,,,"""""",2.0,,17408243.0,1413399007.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-10-15 18:58:25.494416,46353.0,495.0
,,2014-10-15 18:54:40.129017,rodeo_normal,1413399775.0,0.0,1.0,main_w2_handler1,2075708,7987698,False,,60613595,bed,27709.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17240603,,,"""1000""",2.0,,17627251.0,1413399292.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-10-15 19:02:57.747735,46353.0,483.0
,,2014-10-16 10:27:11.103684,rodeo_normal,1413455264.0,0.0,1.0,main_w1_handler1,2065526,7991216,False,,4222044,bed,30879.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/streCoel.len""","""streCoel""",17248303,,,"""""",2.0,,17644675.0,1413455261.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-10-16 10:27:48.281465,53479.0,3.0
,,2014-10-16 05:58:45.598567,rodeo_normal,1413439166.0,0.0,1.0,main_w1_handler1,2074225,7990402,False,,139374776,bam,30074.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/dm3.len""","""dm3""",17130704,,,"""1000""",2.0,,17373751.0,1413439137.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-10-16 05:59:29.366935,,29.0
,,2014-10-16 05:57:43.482094,rodeo_normal,1413439931.0,0.0,1.0,main_w1_handler0,2008807,7990395,False,,11864812133,bed,30067.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""",17167170,,,"""""",2.0,,17277940.0,1413439069.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-10-16 06:12:14.520119,48393.0,862.0
,,2014-10-16 12:44:41.166902,rodeo_normal,1413463493.0,0.0,1.0,main_w2_handler0,2087703,7991839,False,,11897995,bam,31439.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/443/dataset_9443186.dat""","""s6_mgal""",17249247,,,"""""",2.0,,17646589.0,1413463490.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-10-16 12:44:55.292133,40143.0,3.0
,,2014-10-16 13:27:08.766278,rodeo_normal,1413466459.0,0.0,1.0,main_w2_handler1,930543,7992115,False,,160741,bed,31698.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17249619,,,"""""",2.0,,17647581.0,1413466038.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-10-16 13:34:22.861700,21276.0,421.0
,,2014-10-16 12:43:29.025754,rodeo_normal,1413463420.0,0.0,1.0,main_w2_handler1,2087703,7991834,False,,11897995,bam,31435.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/443/dataset_9443186.dat""","""s6_mgal""",17249247,,,"""""",2.0,,17646589.0,1413463417.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-10-16 12:43:44.888916,40143.0,3.0
,,2014-10-16 14:10:31.999274,rodeo_normal,1413469606.0,0.0,1.0,main_w1_handler1,2084744,7992351,False,,3097347372,bam,31917.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17217576,,,"""""",2.0,,17648404.0,1413468643.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-10-16 14:26:53.039490,54245.0,963.0
,,2015-01-22 16:41:58.169519,rodeo_normal,1421945070.0,0.0,1.0,main_w2_handler1,2175412,8587980,False,,1643506419,bam,2535997.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/90.len""","""90""",18268781,,,"""""",32.0,,20575936.0,1421944937.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-22 16:44:32.118381,57573.0,133.0
,,2014-10-17 10:08:46.583251,rodeo_normal,1413540566.0,0.0,1.0,main_w1_handler0,2087703,7997341,False,,2663524,bam,35072.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/443/dataset_9443186.dat""","""s6_mgal""",17259561,,,"""""",2.0,,17646589.0,1413540562.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-10-17 10:09:29.338942,40143.0,4.0
,,2014-10-17 12:29:33.621937,rodeo_normal,1413548993.0,0.0,1.0,main_w2_handler0,2087217,7997889,False,,414942,bed,35568.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",17256931,,,"""""",2.0,,17631370.0,1413548987.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-10-17 12:29:57.892987,54386.0,6.0
,,2015-02-17 19:32:14.339900,rodeo_normal,1424201742.0,0.0,1.0,main_w2_handler1,2209751,8746813,False,,1726467,bam,2797229.roundup,slurm,,132112168.0,corral-repl,,"""a7883beeb6db11e4bb66005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18543065,,,"""""",32.0,,20210245.0,1424201739.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-02-17 19:35:45.602826,41292.0,3.0
,,2014-10-17 18:50:51.132458,rodeo_normal,1413571866.0,0.0,1.0,main_w2_handler1,2089362,8000214,False,,4146093,bam,37602.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17263843,,,"""""",2.0,,17580313.0,1413571861.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-10-17 18:51:10.826259,54241.0,5.0
,,2014-10-17 19:09:14.510510,rodeo_normal,1413573493.0,0.0,1.0,main_w2_handler1,2075878,8000427,False,,535497227,bam,37707.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",17263816,,,"""""",2.0,,17385172.0,1413572963.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-10-17 19:18:18.918200,53548.0,530.0
,,2014-11-11 14:47:06.126917,rodeo_normal,1415717234.0,0.0,1.0,main_w1_handler1,1352864,8143297,False,,3324287,bam,1982608.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",17497231,,,"""""",32.0,,18417658.0,1415717232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-11-11 14:47:17.968238,32334.0,2.0
,,2015-01-20 08:26:33.261030,rodeo_normal,1421742914.0,0.0,1.0,main_w1_handler1,2178874,8572559,False,,188749500,bed,2510943.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",18248708,,,"""""",32.0,,20558802.0,1421742411.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-20 08:35:16.377957,58463.0,503.0
,,2014-11-11 19:34:07.072720,rodeo_normal,1415734693.0,0.0,1.0,main_w1_handler0,1352864,8145125,False,,3324287,bam,180924.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/main/files/009/641/dataset_9641106.dat""","""R_aegypticus_mt""",17497231,,,"""""",2.0,,18417658.0,1415734688.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-11-11 19:38:20.677185,32334.0,5.0
,,2015-01-22 13:41:34.702150,rodeo_normal,1421934259.0,0.0,1.0,main_w2_handler0,2181526,8586197,False,,326136,bam,2533204.roundup,slurm,,132112264.0,corral-repl,,"""5d45ee5ea23c11e4a548005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18267755,,,"""""",32.0,,20210245.0,1421934257.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-22 13:44:23.263993,41292.0,2.0
,,2015-01-22 13:53:12.630790,rodeo_normal,1421935018.0,0.0,1.0,main_w1_handler0,2181536,8586288,False,,1143179,bam,2533364.roundup,slurm,,132112264.0,corral-repl,,"""fe293aaaa23d11e4a548005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18267926,,,"""""",32.0,,20210245.0,1421935015.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-22 13:57:00.930120,41292.0,3.0
,,2015-01-22 13:46:35.886171,rodeo_normal,1421934601.0,0.0,1.0,main_w2_handler0,2181533,8586245,False,,288674,bam,2533286.roundup,slurm,,132112264.0,corral-repl,,"""115ad404a23d11e481b9005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18267882,,,"""""",32.0,,20210245.0,1421934599.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-22 13:50:02.641629,41292.0,2.0
,,2015-01-22 13:52:11.682338,rodeo_normal,1421934924.0,0.0,1.0,main_w1_handler0,2181537,8586274,False,,764690,bam,2533343.roundup,slurm,,132112264.0,corral-repl,,"""da4aecbea23d11e4817f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18267912,,,"""""",32.0,,20210245.0,1421934920.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-22 13:55:25.689672,41292.0,4.0
,,2015-01-22 14:00:55.621064,rodeo_normal,1421935451.0,0.0,1.0,main_w1_handler1,2181548,8586365,False,,538360,bam,2533488.roundup,slurm,,132112264.0,corral-repl,,"""119edc42a23f11e4b7b7005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18268022,,,"""""",32.0,,20210245.0,1421935449.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-22 14:04:13.916814,41292.0,2.0
,,2015-01-22 13:55:54.237710,rodeo_normal,1421935187.0,0.0,1.0,main_w2_handler0,2181544,8586314,False,,883338,bam,814641.rodeo,slurm,,16332532.0,corral-repl,,"""5f66fabea23e11e4a345005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18267958,,,"""""",2.0,,20210245.0,1421935182.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-22 13:59:53.033761,41292.0,5.0
,,2015-01-20 21:36:12.517603,rodeo_normal,1421790098.0,0.0,1.0,main_w1_handler0,2175032,8576286,False,,74001466,bed,2517797.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/nemVec1.len""","""nemVec1""",18253348,,,"""""",32.0,,20515251.0,1421789856.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-20 21:41:41.326669,58337.0,242.0
,,2015-01-22 14:00:05.138485,rodeo_normal,1421935446.0,0.0,1.0,main_w2_handler0,2181546,8586343,False,,976179,bam,2533485.roundup,slurm,,132112264.0,corral-repl,,"""f369ad88a23e11e4ad98005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18267989,,,"""""",32.0,,20210245.0,1421935444.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-22 14:04:09.729981,41292.0,2.0
,,2015-01-22 14:01:59.829529,rodeo_normal,1421935525.0,0.0,1.0,main_w2_handler1,2181550,8586399,False,,213806,bam,2533515.roundup,slurm,,132112264.0,corral-repl,,"""38694d1ca23f11e4a71c005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18268065,,,"""""",32.0,,20210245.0,1421935523.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-22 14:05:29.516078,41292.0,2.0
,,2015-01-22 14:01:34.118143,rodeo_normal,1421935554.0,0.0,1.0,main_w2_handler1,2181549,8586385,False,,1625393,bam,814709.rodeo,slurm,,16332532.0,corral-repl,,"""281e46cea23f11e4817f005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18268050,,,"""""",2.0,,20210245.0,1421935548.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-22 14:05:58.719126,41292.0,6.0
,,2015-01-22 14:02:37.765898,rodeo_normal,1421935588.0,0.0,1.0,main_w1_handler0,2181552,8586413,False,,833482,bam,2533534.roundup,slurm,,132112264.0,corral-repl,,"""4ed99944a23f11e48a8c005056a51846""","""/galaxy-repl/localdata/chrom/?.len""","""?""",18268080,,,"""""",32.0,,20210245.0,1421935586.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-22 14:06:30.397730,41292.0,2.0
,,2014-11-11 22:18:48.242501,rodeo_normal,1415745301.0,0.0,1.0,main_w2_handler0,2062163,8146553,False,,834117071,bam,1986882.roundup,slurm,,132112068.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17022561,,,"""10000""",32.0,,18269913.0,1415744338.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-11-11 22:35:04.781609,53356.0,963.0
,,2014-11-11 22:19:31.664895,rodeo_normal,1415746368.0,0.0,1.0,main_w2_handler1,2062163,8146557,False,,834117071,bam,182293.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",17022561,,,"""1000""",2.0,,18269913.0,1415745670.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-11-11 22:52:52.421366,53356.0,698.0
,,2015-01-21 09:29:17.380426,rodeo_normal,1421833189.0,0.0,1.0,main_w2_handler0,1873609,8578459,False,,1395677673,bam,2521275.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",18241393,,,"""""",32.0,,20523179.0,1421832569.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-21 09:39:52.473240,40410.0,620.0
,,2015-01-21 15:02:50.531337,rodeo_normal,1421853132.0,0.0,1.0,main_w1_handler1,2179002,8579667,False,,170342235,bam,2522771.roundup,slurm,,132112264.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",18249819,,,"""""",32.0,,20031664.0,1421852587.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-21 15:12:13.713774,53799.0,545.0
,,2015-01-22 04:10:00.992257,rodeo_normal,1421899844.0,0.0,1.0,main_w2_handler1,2181106,8583753,False,,268703960,bam,811678.rodeo,slurm,,16332532.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18263662,,,"""None""",2.0,,20599220.0,1421899812.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-22 04:10:48.116891,38186.0,32.0
,,2014-10-20 18:01:25.669351,rodeo_normal,1413828598.0,0.0,1.0,main_w1_handler1,2091223,8011315,False,,342841,bed,47583.rodeo,slurm,,8059880.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",17285909,,,"""""",1.0,,17576867.0,1413828105.0,ok,835576.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2014-10-20 18:10:02.242951,3512.0,493.0
,,2015-01-22 04:17:40.943161,rodeo_normal,1421904652.0,0.0,1.0,main_w1_handler1,2181132,8583823,False,,289355684,bam,2529510.roundup,slurm,,132112264.0,corral-repl,,"""992e4c62a1ed11e49a5b005056a52a46""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18264508,,,"""None""",32.0,,20599220.0,1421904621.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-22 05:30:53.397386,38186.0,31.0
,,2015-01-22 04:17:20.163378,rodeo_normal,1421904807.0,0.0,1.0,main_w1_handler1,2181128,8583786,False,,387144229,bam,812203.rodeo,slurm,,16332532.0,corral-repl,,"""8bbd16c6a1ed11e49a5b005056a52a46""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18264424,,,"""None""",2.0,,20599220.0,1421904765.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-22 05:33:31.106101,38186.0,42.0
,,2015-01-22 04:17:51.699912,rodeo_normal,1421904140.0,0.0,1.0,main_w1_handler0,2181135,8583842,False,,336027577,bam,812117.rodeo,slurm,,16332532.0,corral-repl,,"""9e6dc89ca1ed11e49a5b005056a52a46""","""/galaxy-repl/localdata/chrom/sacCer3.len""","""sacCer3""",18264431,,,"""None""",2.0,,20599220.0,1421904101.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_histogram/0.1.0,0.1.0,,2015-01-22 05:22:22.844630,38186.0,39.0
