chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,matrixFile,matrixFile_filetype,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.advancedOpt.__current_case__,parameters.advancedOpt.alpha,parameters.advancedOpt.averageTypeSummaryPlot,parameters.advancedOpt.colorList,parameters.advancedOpt.colorMap,parameters.advancedOpt.endLabel,parameters.advancedOpt.heatmapHeight,parameters.advancedOpt.heatmapWidth,parameters.advancedOpt.missingDataColor,parameters.advancedOpt.perGroup,parameters.advancedOpt.plotTitle,parameters.advancedOpt.referencePointLabel,parameters.advancedOpt.regionsLabel,parameters.advancedOpt.samplesLabel,parameters.advancedOpt.showAdvancedOpt,parameters.advancedOpt.sortRegions,parameters.advancedOpt.sortUsing,parameters.advancedOpt.startLabel,parameters.advancedOpt.used_multiple_regions.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.__current_case__,parameters.advancedOpt.used_multiple_regions.clustering.clustering_options,parameters.advancedOpt.used_multiple_regions.clustering.k_kmeans,parameters.advancedOpt.used_multiple_regions.clustering.n_hclust,parameters.advancedOpt.used_multiple_regions.used_multiple_regions_options,parameters.advancedOpt.whatToShow,parameters.advancedOpt.xAxisLabel,parameters.advancedOpt.yAxisLabel,parameters.advancedOpt.yMax,parameters.advancedOpt.yMin,parameters.advancedOpt.zMax,parameters.advancedOpt.zMin,parameters.chromInfo,parameters.dbkey,parameters.matrixFile,parameters.matrixFile.values,parameters.output.__current_case__,parameters.output.dpi,parameters.output.outFileFormat,parameters.output.saveMatrix,parameters.output.saveSortedRegions,parameters.output.showOutputSettings,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-11-08 05:19:16.281633,slurm_normal,1478582910.0,0,1.0,main_w4_handler1,2860300,14279806,False,,8488437.roundup,slurm,,21043085,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Reds'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cacbecdd9bc95e3d'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478582793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 05:28:35.638898,73080,117.0
,,2016-11-08 05:19:18.607278,slurm_normal,1478582754.0,0,1.0,main_w3_handler0,2860300,14279811,False,,8488426.roundup,slurm,,4022868,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Reds'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c07d951f7704d0f2'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478582706.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 05:25:57.132736,73080,48.0
,,2016-11-08 05:19:17.210556,slurm_normal,1478582996.0,0,1.0,main_w4_handler1,2860300,14279808,False,,8488436.roundup,slurm,,5212828,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Reds'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a5955da0158bc0dd'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478582784.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 05:29:59.693158,73080,212.0
,,2016-11-08 05:20:03.495363,slurm_normal,1478583081.0,0,1.0,main_w4_handler1,2860300,14279814,False,,8488487.roundup,slurm,,21043085,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Reds'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cacbecdd9bc95e3d'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478582991.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 05:31:24.353039,73080,90.0
,,2016-11-08 05:20:08.031484,slurm_normal,1478582998.0,0,1.0,main_w3_handler0,2860300,14279822,False,,8488481.roundup,slurm,,4022868,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Reds'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c07d951f7704d0f2'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478582948.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 05:30:03.990629,73080,50.0
,,2016-11-08 05:19:18.215188,slurm_normal,1478582845.0,0,1.0,main_w4_handler0,2860300,14279810,False,,8488435.roundup,slurm,,1205489,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Reds'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557f59430c6d8731e'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478582781.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 05:27:29.025086,73080,64.0
,,2016-11-08 05:20:05.513847,slurm_normal,1478583230.0,0,1.0,main_w4_handler0,2860300,14279819,False,,8488512.roundup,slurm,,5212828,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Reds'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a5955da0158bc0dd'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478583180.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 05:33:53.887264,73080,50.0
,,2016-11-08 05:20:06.582688,slurm_normal,1478583206.0,0,1.0,main_w3_handler1,2860300,14279820,False,,8488498.roundup,slurm,,34812734,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Reds'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5924e7757ddfc18bc'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478583130.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 05:33:28.375219,73080,76.0
,,2016-11-08 05:20:07.373335,slurm_normal,1478583317.0,0,1.0,main_w4_handler0,2860300,14279821,False,,8488521.roundup,slurm,,1205489,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Reds'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557f59430c6d8731e'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478583276.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 05:35:21.529865,73080,41.0
,,2016-11-08 05:19:16.739937,slurm_normal,1478582791.0,0,1.0,main_w3_handler1,2860300,14279807,False,,8488427.roundup,slurm,,13956807,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Reds'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c7b897cbb7a4323'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478582723.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 05:26:33.361839,73080,68.0
,,2016-11-08 05:22:00.420357,slurm_normal,1478583580.0,0,1.0,main_w4_handler0,2860300,14279843,False,,8488542.roundup,slurm,,4022868,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Blues'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,3,no,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c07d951f7704d0f2'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478583492.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 05:39:43.803222,73080,88.0
,,2016-11-08 05:19:17.756657,slurm_normal,1478582948.0,0,1.0,main_w4_handler1,2860300,14279809,False,,8488438.roundup,slurm,,34812734,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Reds'],TES,25.0,7.5,black,true,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5924e7757ddfc18bc'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478582829.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 05:29:13.509986,73080,119.0
,,2016-11-08 05:21:59.939473,slurm_normal,1478583477.0,0,1.0,main_w4_handler0,2860300,14279841,False,,8488536.roundup,slurm,,1205489,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Blues'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,3,no,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557f59430c6d8731e'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478583425.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 05:38:01.107627,73080,52.0
,,2016-11-08 05:20:04.558120,slurm_normal,1478583132.0,0,1.0,main_w4_handler0,2860300,14279817,False,,8488492.roundup,slurm,,13956807,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Reds'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50c7b897cbb7a4323'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478583047.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 05:32:15.586133,73080,85.0
,,2016-11-08 05:21:59.072271,slurm_normal,1478583411.0,0,1.0,main_w4_handler1,2860300,14279839,False,,8488526.roundup,slurm,,5212828,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Blues'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,0.0,1.0,hclust,,3,no,"plot, heatmap and colorbar",,genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a5955da0158bc0dd'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478583326.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 05:36:54.218778,73080,85.0
,,2016-11-08 06:58:13.406194,slurm_normal,1478588498.0,0,1.0,main_w3_handler0,2860300,14280320,False,,8488959.roundup,slurm,,1348834,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Reds'],,25.0,7.5,black,false,,,,,yes,descend,mean,,1.0,,,,,yes,"plot, heatmap and colorbar",,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55bef87dd5768519c'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478588477.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 07:01:40.189067,73080,21.0
,,2016-11-08 06:54:02.339339,slurm_normal,1478589202.0,0,1.0,main_w4_handler0,2860300,14280296,False,,8488990.roundup,slurm,,21043085,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Blues'],,25.0,7.5,black,false,,,,,yes,descend,mean,,1.0,,,,,yes,"plot, heatmap and colorbar",,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cacbecdd9bc95e3d'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478589024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 07:13:25.351686,73080,178.0
,,2016-11-08 06:54:02.931823,slurm_normal,1478589063.0,0,1.0,main_w4_handler1,2860300,14280297,False,,8488989.roundup,slurm,,1205489,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Blues'],,25.0,7.5,black,false,,,,,yes,descend,mean,,1.0,,,,,yes,"plot, heatmap and colorbar",,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b557f59430c6d8731e'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478589024.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 07:11:08.892797,73080,39.0
,,2016-11-08 17:07:58.256690,slurm_normal,1478628000.0,0,1.0,main_w4_handler0,2860300,14287072,False,,8494996.roundup,slurm,,13493994,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Reds'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,heatmap and colorbar,distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5452c8299140c6ad0'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478627810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 18:00:05.237491,73080,190.0
,,2016-11-08 18:24:08.277912,slurm_normal,1478632678.0,0,1.0,main_w4_handler0,2408954,14287542,False,,8495546.roundup,slurm,,156827,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Blues'],TES,25.0,7.5,black,false,H3K4me3 4.5hpf,0,,,yes,no,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from peak center,average,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50dd9fde330c9928e'}]",0,,,,,no,32.0,,33225411.0,1478632650.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 19:18:08.457368,65481,28.0
,,2016-11-08 13:43:55.533887,slurm_normal,1478613510.0,0,1.0,main_w4_handler1,2739523,14284214,False,,8492549.roundup,slurm,,65365,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,K36me3WT K36me3KO K79me2WT K4me3WT K4me3KO K79me2KO POLIIWT POLIIKO,yes,no,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51b85f2d4e7e3938a'}]",1,200,png,false,true,yes,32.0,,32940287.0,1478613332.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 13:58:35.461132,36650,178.0
,,2016-11-08 14:37:58.674039,slurm_normal,1478617222.0,0,1.0,main_w4_handler0,2739523,14284864,False,,8493304.roundup,slurm,,62402,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['RdYlBu'],TES,25.0,7.5,black,false,,TSS,,K36me3WT K36me3KO K79me2WT K4me3WT K4me3KO K79me2KO POLIIWT POLIIKO,yes,descend,mean,TSS,0.0,2.0,none,,,no,"plot, heatmap and colorbar",distance from TSS (bp),,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54e439e99a5b0cace'}]",1,200,png,false,true,yes,32.0,,32940287.0,1478617136.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 15:00:29.865294,36650,86.0
,,2016-11-08 17:09:17.484630,slurm_normal,1478627942.0,0,1.0,main_w4_handler1,2860300,14287078,False,,8495005.roundup,slurm,,20589380,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Blues'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,heatmap and colorbar,distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54a4ca4a7122299d4'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478627857.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 17:59:09.749606,73080,85.0
,,2017-01-12 22:32:37.806467,slurm_normal,1484260481.0,0,1.0,main_w3_handler1,2952359,14754409,False,,8919254.roundup,slurm,,305781,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['seismic'],TES,25.0,7.5,black,false,,TSS,,,yes,no,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,0.4,0.1,2.0,0.0,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27912446}]",1,300,pdf,false,false,yes,32.0,,35047271.0,1484260456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-12 22:34:45.071945,97318,25.0
,,2017-03-21 11:05:00.418639,slurm_normal,1490094522.0,0,1.0,main_w4_handler1,2746248,15352341,False,,9491866.roundup,slurm,,341734,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Blues'],,25.0,7.5,black,false,,,,,yes,no,mean,,0.0,2.0,none,,,no,"plot, heatmap and colorbar",,,,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28846454}]",1,300,png,true,true,yes,32.0,,36714343.0,1490094504.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-21 11:08:45.997402,62141,18.0
,,2017-01-12 22:37:50.233272,slurm_normal,1484260774.0,0,1.0,main_w3_handler1,2952359,14754443,False,,8919278.roundup,slurm,,305781,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Purples'],TES,25.0,7.5,black,false,,TSS,,,yes,no,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,0.4,0.1,2.0,0.0,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27912446}]",1,300,pdf,false,false,yes,32.0,,35047271.0,1484260756.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-12 22:39:38.152910,97318,18.0
,,2017-01-12 22:52:11.532910,slurm_normal,1484261646.0,0,1.0,main_w3_handler1,2952359,14754622,False,,8919462.roundup,slurm,,1008565,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Purples'],TES,25.0,7.5,black,false,,TSS,,,yes,no,mean,TSS,1.0,,,,,yes,"plot, heatmap and colorbar",distance from TSS (bp),genes,0.4,0.1,2.0,0.0,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 27912548}]",1,300,pdf,false,false,yes,32.0,,35047271.0,1484261626.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-01-12 22:54:09.590162,97318,20.0
,,2017-03-21 11:43:53.653676,slurm_normal,1490096754.0,0,1.0,main_w3_handler0,2746248,15352772,False,,9492236.roundup,slurm,,59744,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Reds'],,25.0,7.5,black,false,,,,,yes,no,mean,,0.0,2.0,none,,,no,"plot, heatmap and colorbar",,genes,16.0,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28777247}]",1,300,png,true,true,yes,32.0,,36714343.0,1490096741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-21 11:45:58.602024,62141,13.0
,,2017-03-21 11:42:50.338153,slurm_normal,1490097002.0,0,1.0,main_w4_handler1,2746248,15352764,False,,9492255.roundup,slurm,,4609728,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Greens'],,25.0,7.5,black,false,,,,,yes,no,mean,,0.0,2.0,none,,,no,"plot, heatmap and colorbar",,genes,16.0,,,,"""/galaxy-repl/localdata/chrom/mm9.len""","""mm9""",,"[{'src': 'hda', 'id': 28777569}]",1,300,png,true,true,yes,32.0,,36714343.0,1490096977.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2017-03-21 11:50:06.649947,62141,25.0
,,2016-11-08 17:23:43.654431,slurm_normal,1478628840.0,0,1.0,main_w4_handler1,2408954,14287164,False,,8495090.roundup,slurm,,2414714,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Blues'],TES,25.0,7.5,black,false,H3K4me1 4.5hpf,0,,,yes,descend,mean,TSS,0.0,0.0,kmeans,4,,no,"plot, heatmap and colorbar",distance from peak center,average,,,,,"""/galaxy-repl/localdata/chrom/danRer7.len""","""danRer7""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50fcfee4f7a17d45a'}]",1,200,png,false,true,yes,32.0,,33225411.0,1478628591.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 18:14:05.677306,65481,249.0
,,2016-11-08 16:02:03.611534,slurm_normal,1478622787.0,0,1.0,main_w3_handler1,2885914,14286375,False,,8494427.roundup,slurm,,57832,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,0,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b55c8c0027df2f6930'}]",0,,,,,no,32.0,,34087113.0,1478622716.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 16:33:14.042738,93721,71.0
,,2016-11-08 17:07:58.720123,slurm_normal,1478627843.0,0,1.0,main_w3_handler0,2860300,14287073,False,,8494994.roundup,slurm,,3787126,deeptools_compute_matrix_archive,132112168.0,corral-repl,,,1,1.0,mean,,['Reds'],TES,25.0,7.5,black,false,,TSS,,,yes,descend,mean,TSS,1.0,,,,,yes,heatmap and colorbar,distance from TSS (bp),genes,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b504d0f97bfacf43bd'}]",1,200,svg,false,false,yes,32.0,,33813806.0,1478627810.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/2.3.6.0,2.3.6.0,,2016-11-08 17:57:26.130441,73080,33.0
