alleles,alleles_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.alleles,parameters.alleles.values,parameters.alleles|__identifier__,parameters.chromInfo,parameters.dbkey,parameters.seq_length,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
839,vcf,,,2015-03-10 12:17:23.815839,rodeo_normal,1425989867.0,0,1.0,main_w1_handler1,2232405,8906854,False,,3089635.roundup,slurm,,132112168.0,corral-repl,,,18801025,,"""FastqToSam on data 12: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""350""",32.0,,21684833.0,1425989865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:17:49.527524,,2.0
839,vcf,,,2015-03-10 12:17:24.221845,rodeo_normal,1425989901.0,0,1.0,main_w2_handler1,2232405,8906855,False,,3089667.roundup,slurm,,132112168.0,corral-repl,,,18801026,,"""FastqToSam on data 11: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""350""",32.0,,21684833.0,1425989898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:18:23.699763,,3.0
839,vcf,,,2015-03-10 12:17:24.629633,rodeo_normal,1425989901.0,0,1.0,main_w1_handler0,2232405,8906856,False,,3089663.roundup,slurm,,132112168.0,corral-repl,,,18801027,,"""FastqToSam on data 10: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""350""",32.0,,21684833.0,1425989898.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:18:22.944775,,3.0
839,vcf,,,2015-03-10 12:17:25.092575,rodeo_normal,1425989877.0,0,1.0,main_w1_handler1,2232405,8906857,False,,3089647.roundup,slurm,,132112168.0,corral-repl,,,18801028,,"""FastqToSam on data 9: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""350""",32.0,,21684833.0,1425989874.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:17:58.639170,,3.0
839,vcf,,,2015-03-10 12:17:25.747540,rodeo_normal,1425989912.0,0,1.0,main_w1_handler1,2232405,8906858,False,,3089677.roundup,slurm,,132112168.0,corral-repl,,,18801029,,"""FastqToSam on data 8: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""350""",32.0,,21684833.0,1425989909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:18:36.458152,,3.0
839,vcf,,,2015-03-10 12:17:26.424421,rodeo_normal,1425989867.0,0,1.0,main_w2_handler0,2232405,8906859,False,,3089637.roundup,slurm,,132112168.0,corral-repl,,,18801030,,"""FastqToSam on data 7: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""350""",32.0,,21684833.0,1425989865.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:17:49.649086,,2.0
839,vcf,,,2015-03-10 12:17:27.078309,rodeo_normal,1425989879.0,0,1.0,main_w2_handler0,2232405,8906860,False,,3089651.roundup,slurm,,132112168.0,corral-repl,,,18801031,,"""FastqToSam on data 6: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""350""",32.0,,21684833.0,1425989877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:18:03.064474,,2.0
839,vcf,,,2015-03-10 12:17:27.814721,rodeo_normal,1425989889.0,0,1.0,main_w2_handler0,2232405,8906861,False,,3089659.roundup,slurm,,132112168.0,corral-repl,,,18801032,,"""FastqToSam on data 5: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""350""",32.0,,21684833.0,1425989886.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:18:12.743178,,3.0
839,vcf,,,2015-03-10 12:17:28.510299,rodeo_normal,1425989912.0,0,1.0,main_w2_handler1,2232405,8906863,False,,3089679.roundup,slurm,,132112168.0,corral-repl,,,18801033,,"""FastqToSam on data 4: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""350""",32.0,,21684833.0,1425989909.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:18:35.406633,,3.0
839,vcf,,,2015-03-10 12:17:29.250889,rodeo_normal,1425989924.0,0,1.0,main_w2_handler1,2232405,8906864,False,,3089687.roundup,slurm,,132112168.0,corral-repl,,,18801034,,"""FastqToSam on data 3: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""350""",32.0,,21684833.0,1425989921.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:18:47.795651,,3.0
839,vcf,,,2015-03-10 12:17:29.813097,rodeo_normal,1425989934.0,0,1.0,main_w1_handler1,2232405,8906865,False,,3089692.roundup,slurm,,132112168.0,corral-repl,,,18801035,,"""FastqToSam on data 2: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""350""",32.0,,21684833.0,1425989931.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:18:56.754403,,3.0
839,vcf,,,2015-03-10 12:17:30.291419,rodeo_normal,1425989944.0,0,1.0,main_w1_handler1,2232405,8906866,False,,3089701.roundup,slurm,,132112168.0,corral-repl,,,18801036,,"""FastqToSam on data 1: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""350""",32.0,,21684833.0,1425989941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:19:07.170889,,3.0
839,vcf,,,2015-03-10 12:22:13.772746,rodeo_normal,1425990157.0,0,1.0,main_w2_handler0,2232405,8906908,False,,3089797.roundup,slurm,,132112168.0,corral-repl,,,18801020,,"""FastqToSam on data 17: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""210""",32.0,,21684833.0,1425990155.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:22:46.250748,,2.0
839,vcf,,,2015-03-10 12:22:14.220700,rodeo_normal,1425990143.0,0,1.0,main_w1_handler0,2232405,8906909,False,,3089789.roundup,slurm,,132112168.0,corral-repl,,,18801021,,"""FastqToSam on data 16: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""210""",32.0,,21684833.0,1425990139.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:22:25.452133,,4.0
839,vcf,,,2015-03-10 12:22:14.667933,rodeo_normal,1425990189.0,0,1.0,main_w2_handler0,2232405,8906910,False,,3089840.roundup,slurm,,132112168.0,corral-repl,,,18801022,,"""FastqToSam on data 15: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""210""",32.0,,21684833.0,1425990187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:23:13.788394,,2.0
839,vcf,,,2015-03-10 12:22:15.068866,rodeo_normal,1425990156.0,0,1.0,main_w2_handler1,2232405,8906911,False,,3089795.roundup,slurm,,132112168.0,corral-repl,,,18801023,,"""FastqToSam on data 14: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""210""",32.0,,21684833.0,1425990152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:22:41.580029,,4.0
839,vcf,,,2015-03-10 12:22:15.538311,rodeo_normal,1425990176.0,0,1.0,main_w2_handler1,2232405,8906912,False,,3089824.roundup,slurm,,132112168.0,corral-repl,,,18801024,,"""FastqToSam on data 13: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""210""",32.0,,21684833.0,1425990172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:23:03.446175,,4.0
839,vcf,,,2015-03-10 12:22:16.111769,rodeo_normal,1425990238.0,0,1.0,main_w2_handler0,2232405,8906913,False,,3089869.roundup,slurm,,132112168.0,corral-repl,,,18801025,,"""FastqToSam on data 12: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""210""",32.0,,21684833.0,1425990235.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:24:01.371100,,3.0
839,vcf,,,2015-03-10 12:22:16.766940,rodeo_normal,1425990249.0,0,1.0,main_w2_handler0,2232405,8906914,False,,3089873.roundup,slurm,,132112168.0,corral-repl,,,18801026,,"""FastqToSam on data 11: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""210""",32.0,,21684833.0,1425990246.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:24:11.833119,,3.0
839,vcf,,,2015-03-10 12:22:17.175776,rodeo_normal,1425990260.0,0,1.0,main_w2_handler0,2232405,8906915,False,,3089879.roundup,slurm,,132112168.0,corral-repl,,,18801027,,"""FastqToSam on data 10: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""210""",32.0,,21684833.0,1425990255.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:24:25.480430,,5.0
839,vcf,,,2015-03-10 12:22:18.098381,rodeo_normal,1425990190.0,0,1.0,main_w2_handler1,2232405,8906917,False,,3089838.roundup,slurm,,132112168.0,corral-repl,,,18801028,,"""FastqToSam on data 9: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""210""",32.0,,21684833.0,1425990187.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:23:17.953763,,3.0
839,vcf,,,2015-03-10 12:22:19.167828,rodeo_normal,1425990152.0,0,1.0,main_w1_handler0,2232405,8906918,False,,3089793.roundup,slurm,,132112168.0,corral-repl,,,18801029,,"""FastqToSam on data 8: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""210""",32.0,,21684833.0,1425990149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:22:34.939031,,3.0
839,vcf,,,2015-03-10 12:22:19.954189,rodeo_normal,1425990155.0,0,1.0,main_w1_handler1,2232405,8906919,False,,3089791.roundup,slurm,,132112168.0,corral-repl,,,18801030,,"""FastqToSam on data 7: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""210""",32.0,,21684833.0,1425990151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:22:37.411871,,4.0
839,vcf,,,2015-03-10 12:22:20.972644,rodeo_normal,1425990274.0,0,1.0,main_w2_handler0,2232405,8906920,False,,3089881.roundup,slurm,,132112168.0,corral-repl,,,18801031,,"""FastqToSam on data 6: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""210""",32.0,,21684833.0,1425990271.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:24:39.969372,,3.0
839,vcf,,,2015-03-10 12:22:21.956586,rodeo_normal,1425990289.0,0,1.0,main_w2_handler0,2232405,8906922,False,,3089891.roundup,slurm,,132112168.0,corral-repl,,,18801032,,"""FastqToSam on data 5: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""210""",32.0,,21684833.0,1425990286.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:24:53.400547,,3.0
839,vcf,,,2015-03-10 12:22:22.342783,rodeo_normal,1425990225.0,0,1.0,main_w2_handler1,2232405,8906923,False,,3089865.roundup,slurm,,132112168.0,corral-repl,,,18801033,,"""FastqToSam on data 4: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""210""",32.0,,21684833.0,1425990222.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:23:48.036244,,3.0
839,vcf,,,2015-03-10 12:22:22.716656,rodeo_normal,1425990214.0,0,1.0,main_w1_handler1,2232405,8906924,False,,3089861.roundup,slurm,,132112168.0,corral-repl,,,18801034,,"""FastqToSam on data 3: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""210""",32.0,,21684833.0,1425990211.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:23:36.863007,,3.0
839,vcf,,,2015-03-10 12:22:23.139036,rodeo_normal,1425990222.0,0,1.0,main_w1_handler1,2232405,8906925,False,,3089863.roundup,slurm,,132112168.0,corral-repl,,,18801035,,"""FastqToSam on data 2: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""210""",32.0,,21684833.0,1425990220.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:23:45.281608,,2.0
839,vcf,,,2015-03-10 12:22:23.502963,rodeo_normal,1425990202.0,0,1.0,main_w1_handler1,2232405,8906926,False,,3089856.roundup,slurm,,132112168.0,corral-repl,,,18801036,,"""FastqToSam on data 1: reads as unaligned BAM""","""/galaxy-repl/localdata/chrom/?.len""","""?""","""210""",32.0,,21684833.0,1425990200.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2015-03-10 12:23:24.629103,,2.0
73986,tabular,34.0,len,2017-03-06 22:11:38.462898,reserved,1488838305.0,0,1.0,main_w3_handler1,3020988,15224291,False,,9372882.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 28645679}]",,"""/galaxy-repl/main/files/019/103/dataset_19103662.dat""","""CDV_EU716377""","""15690""",32.0,,36196859.0,1488838301.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-03-06 22:11:48.811525,5254.0,4.0
3451226,tabular,34.0,len,2017-03-06 22:13:07.742042,reserved,1488838397.0,0,1.0,main_w4_handler1,3020988,15224300,False,,9372895.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 28645552}]",,"""/galaxy-repl/main/files/019/103/dataset_19103662.dat""","""CDV_EU716377""","""15690""",32.0,,36196859.0,1488838392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-03-06 22:13:22.370130,5254.0,5.0
3451213,tabular,,,2017-03-13 21:40:36.400592,slurm_normal,1489441245.0,0,1.0,main_w4_handler0,3014271,15285974,False,,9429725.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 28743153}]",,"""/galaxy-repl/localdata/chrom/CDV_EU716377.len""","""CDV_EU716377""","""15690""",32.0,,36343006.0,1489441240.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-03-13 21:40:52.221595,101078.0,5.0
53596832,tabular,,,2017-03-14 15:07:37.922430,slurm_normal,1489504102.0,0,1.0,main_w3_handler1,3014271,15292703,False,,9435767.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 28753278}]",,"""/galaxy-repl/localdata/chrom/CDV_EU716377.len""","""CDV_EU716377""","""15690""",32.0,,36347000.0,1489504061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-03-14 15:08:50.887333,101078.0,41.0
0,tabular,,,2017-04-12 03:04:32.720296,slurm_normal,1491966286.0,0,1.0,main_w3_handler0,3059150,15561472,False,,9685199.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 29180550}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""16569""",32.0,,37277163.0,1491966281.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-04-12 03:04:48.647953,103179.0,5.0
12444852,tabular,20.0,len,2017-05-10 12:29:46.488490,slurm_normal,1494419397.0,0,1.0,main_w4_handler0,3079232,15801497,False,,9906477.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 29548322}]",,"""/galaxy-repl/main/files/019/660/dataset_19660623.dat""","""?""","""163407""",32.0,,37874562.0,1494419390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-05-10 12:30:02.450882,104347.0,7.0
58,tabular,,,2017-05-15 13:15:09.000621,slurm_normal,1494854124.0,0,1.0,main_w3_handler1,3111290,15838369,False,,9939330.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 29601892}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""10000""",32.0,,37976173.0,1494854118.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-05-15 13:15:25.335102,105842.0,6.0
0,vcf,,,2017-05-16 19:11:54.753221,slurm_normal,1494963167.0,0,1.0,main_w4_handler0,2616874,15857981,False,,9958472.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 29632215}]",,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""16569""",32.0,,38006718.0,1494963164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-05-16 19:32:51.049901,79557.0,3.0
31872470,tabular,20.0,len,2017-05-17 14:50:04.750525,slurm_normal,1495032636.0,0,1.0,main_w4_handler0,3079232,15868038,False,,9968451.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 29648792}]",,"""/galaxy-repl/main/files/019/660/dataset_19660623.dat""","""?""","""4411532""",32.0,,38026732.0,1495032628.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-05-17 14:51:01.379059,104347.0,8.0
546216,tabular,20.0,len,2017-05-17 19:08:51.889201,slurm_normal,1495048155.0,0,1.0,main_w3_handler1,3079232,15870970,False,,9971200.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 29653358}]",,"""/galaxy-repl/main/files/019/660/dataset_19660623.dat""","""?""","""4411532""",32.0,,38033446.0,1495048146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-05-17 19:09:21.560440,104347.0,9.0
461859913,tabular,20.0,len,2017-05-17 20:30:47.959723,slurm_normal,1495053148.0,0,1.0,main_w4_handler0,3079232,15871840,False,,9972085.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 29654527}]",,"""/galaxy-repl/main/files/019/660/dataset_19660623.dat""","""?""","""4411532""",32.0,,38033446.0,1495053068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-05-17 20:32:34.282784,104347.0,80.0
3266581,tabular,,,2017-05-18 13:16:03.310930,slurm_normal,1495113388.0,0,1.0,main_w4_handler0,3116360,15879496,False,,9979034.roundup,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 29670708}]",,"""/galaxy-repl/localdata/chrom/?.len""","""?""","""5844797""",32.0,,38050077.0,1495113378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-05-18 13:16:36.506048,104347.0,10.0
66,tabular,,,2017-09-20 13:49:24.108683,slurm_normal,1505915412.0,0,1.0,main_w4_handler0,1976796,16876018,False,,10941288.roundup,slurm,,132112168.0,corral-repl,,"""7a1a336a9e0a11e78b2f005056ba55fb""",,"[{'src': 'hda', 'id': 31323198}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""16569""",32.0,,,1505915408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-09-20 13:50:15.984069,21577.0,4.0
66,tabular,,,2017-09-20 13:54:26.089085,slurm_normal,1505915713.0,0,1.0,main_w3_handler1,1976796,16876077,False,,10941359.roundup,slurm,,132112168.0,corral-repl,,"""2e045acc9e0b11e7a7bd005056ba55fb""",,"[{'src': 'hda', 'id': 31323294}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""16569""",32.0,,,1505915710.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-09-20 13:55:16.755171,21577.0,3.0
66,tabular,,,2017-09-20 14:30:05.146764,slurm_normal,1505917826.0,0,1.0,main_w4_handler0,1976796,16876518,False,,10941727.roundup,slurm,,132112168.0,corral-repl,,"""2790dd969e1011e7ae48005056ba2773""",,"[{'src': 'hda', 'id': 31324116}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","""16569""",32.0,,,1505917820.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-09-20 14:30:28.779990,21577.0,6.0
2018,vcf,,,2017-11-13 19:48:06.558604,slurm_normal,1510602493.0,0,1.0,main_w3_handler0,3317348,17441384,False,,11500148,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 32289771}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""16569""",32.0,,41679027.0,1510602489.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-11-13 19:48:14.183304,107622.0,4.0
3940,tabular,,,2017-11-20 16:14:59.205677,slurm_normal,1511194505.0,0,1.0,main_w3_handler1,3332361,17521700,False,,11581511,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 32424373}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""","""16569""",32.0,,42116650.0,1511194501.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-11-20 16:15:07.465104,112876.0,4.0
14851284,vcf,,,2017-11-29 11:48:07.529569,slurm_normal,1511956097.0,0,1.0,main_w3_handler1,3333131,17634030,False,,11694289,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 32448980}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/.len""","""""","""16569""",32.0,,42136665.0,1511956093.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-11-29 11:48:19.934516,116759.0,4.0
2030,vcf,,,2017-12-06 12:52:18.380065,slurm_normal,1512564756.0,0,1.0,main_w4_handler0,3180506,17717822,False,,11783138,slurm,,132112168.0,corral-repl,,,,"[{'src': 'hda', 'id': 32767860}]",,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""16569""",32.0,,41398038.0,1512564752.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,0.0.1,,2017-12-06 12:52:38.733180,108472.0,4.0
