alignment,alignment_filetype,anno|reference_gene_sets,anno|reference_gene_sets_filetype,chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,extended_parameters|genome,extended_parameters|genome_filetype,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.alignment.values,parameters.alignment|__identifier__,parameters.anno.__current_case__,parameters.anno.anno_select,parameters.anno.genome,parameters.anno.gtf_source.__current_case__,parameters.anno.gtf_source.ref_source,parameters.anno.gtf_source.reference_gene_sets.values,parameters.chromInfo,parameters.dbkey,parameters.extended_parameters.by_read_group,parameters.extended_parameters.contribute_to_multiple_features,parameters.extended_parameters.count_split_alignments_only,parameters.extended_parameters.exon_exon_junction_read_counting_enabled.__current_case__,parameters.extended_parameters.exon_exon_junction_read_counting_enabled.count_exon_exon_junction_reads,parameters.extended_parameters.exon_exon_junction_read_counting_enabled.genome.values,parameters.extended_parameters.frac_overlap,parameters.extended_parameters.frac_overlap_feature,parameters.extended_parameters.gff_feature_attribute,parameters.extended_parameters.gff_feature_type,parameters.extended_parameters.ignore_dup,parameters.extended_parameters.largest_overlap,parameters.extended_parameters.long_reads,parameters.extended_parameters.mapping_quality,parameters.extended_parameters.min_overlap,parameters.extended_parameters.multimapping_enabled.__current_case__,parameters.extended_parameters.multimapping_enabled.fraction,parameters.extended_parameters.multimapping_enabled.multimapping_counts,parameters.extended_parameters.primary,parameters.extended_parameters.read_extension_3p,parameters.extended_parameters.read_extension_5p,parameters.extended_parameters.read_reduction,parameters.extended_parameters.strand_specificity,parameters.extended_parameters.summarization_level,parameters.format,parameters.include_feature_length_file,parameters.pe_parameters.exclude_chimerics,parameters.pe_parameters.fragment_counting_enabled.__current_case__,parameters.pe_parameters.fragment_counting_enabled.check_distance_enabled.__current_case__,parameters.pe_parameters.fragment_counting_enabled.check_distance_enabled.check_distance,parameters.pe_parameters.fragment_counting_enabled.check_distance_enabled.maximum_fragment_length,parameters.pe_parameters.fragment_counting_enabled.check_distance_enabled.minimum_fragment_length,parameters.pe_parameters.fragment_counting_enabled.fragment_counting,parameters.pe_parameters.only_both_ends,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
95794161,bam,20369439.0,gtf,,,2018-03-09 00:29:32.027486,slurm_normal,1520555438.0,0,,,7680.0,1.0,main_w4_handler1,3433209,18665905,False,,12761887,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308712}]","""SRR2658060""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520555430.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:30:41.623973,122113.0,8.0
96271154,bam,20369439.0,gtf,,,2018-03-09 00:29:26.991479,slurm_normal,1520555389.0,0,,,7680.0,1.0,main_w3_handler0,3433209,18665900,False,,12761872,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308707}]","""SRR2658055""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520555378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:29:53.086020,122113.0,11.0
96271154,bam,20369439.0,gtf,,,2018-03-09 00:47:37.892355,slurm_normal,1520556480.0,0,,,7680.0,1.0,main_w3_handler0,3433209,18666031,False,,12762077,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308707}]","""SRR2658055""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,exon,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520556470.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:48:03.520863,122113.0,10.0
105317973,bam,20369439.0,gtf,,,2018-03-09 00:29:31.288409,slurm_normal,1520555392.0,0,,,7680.0,1.0,main_w4_handler0,3433209,18665904,False,,12761873,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308711}]","""SRR2658059""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520555381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:29:54.899495,122113.0,11.0
119781925,bam,20369439.0,gtf,,,2018-03-09 00:29:36.144092,slurm_normal,1520555400.0,0,,,7680.0,1.0,main_w3_handler0,3433209,18665909,False,,12761874,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308716}]","""SRR2658064""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520555390.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:30:02.264295,122113.0,10.0
108087526,bam,20369439.0,gtf,,,2018-03-09 00:29:40.020606,slurm_normal,1520555406.0,0,,,7680.0,1.0,main_w3_handler0,3433209,18665913,False,,12761876,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308721}]","""SRR2658068""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520555396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:30:09.315129,122113.0,10.0
118870912,bam,20369439.0,gtf,,,2018-03-09 00:29:28.902507,slurm_normal,1520555407.0,0,,,7680.0,1.0,main_w3_handler1,3433209,18665902,False,,12761875,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308709}]","""SRR2658057""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520555396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:30:09.682744,122113.0,11.0
98421904,bam,20369439.0,gtf,,,2018-03-09 00:29:32.946972,slurm_normal,1520555410.0,0,,,7680.0,1.0,main_w4_handler0,3433209,18665906,False,,12761877,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308713}]","""SRR2658061""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520555401.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:30:13.209581,122113.0,9.0
119781925,bam,20369439.0,gtf,,,2018-03-09 00:42:23.574530,slurm_normal,1520556208.0,0,,,7680.0,1.0,main_w4_handler0,3433209,18666000,False,,12762043,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308716}]","""SRR2658064""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520556197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:43:30.855309,122113.0,11.0
92425001,bam,20369439.0,gtf,,,2018-03-09 00:29:33.882542,slurm_normal,1520555416.0,0,,,7680.0,1.0,main_w4_handler0,3433209,18665907,False,,12761879,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308714}]","""SRR2658062""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520555406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:30:19.747507,122113.0,10.0
99424017,bam,20369439.0,gtf,,,2018-03-09 00:42:18.521165,slurm_normal,1520556156.0,0,,,7680.0,1.0,main_w4_handler0,3433209,18665992,False,,12762014,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308708}]","""SRR2658056""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520556146.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:42:38.918969,122113.0,10.0
127346067,bam,20369439.0,gtf,,,2018-03-09 00:29:35.281793,slurm_normal,1520555419.0,0,,,7680.0,1.0,main_w3_handler1,3433209,18665908,False,,12761880,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308715}]","""SRR2658063""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520555406.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:30:22.819733,122113.0,13.0
110606485,bam,20369439.0,gtf,,,2018-03-09 00:29:37.621964,slurm_normal,1520555429.0,0,,,7680.0,1.0,main_w3_handler1,3433209,18665910,False,,12761882,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308718}]","""SRR2658065""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520555417.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:30:32.257036,122113.0,12.0
99644132,bam,20369439.0,gtf,,,2018-03-09 00:29:38.532423,slurm_normal,1520555446.0,0,,,7680.0,1.0,main_w3_handler1,3433209,18665911,False,,12761888,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308719}]","""SRR2658066""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520555435.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:30:49.562548,122113.0,11.0
101638758,bam,20369439.0,gtf,,,2018-03-09 00:29:39.488856,slurm_normal,1520555449.0,0,,,7680.0,1.0,main_w3_handler1,3433209,18665912,False,,12761889,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308720}]","""SRR2658067""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520555440.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:30:51.596998,122113.0,9.0
1399327156,bam,109525328.0,gtf,,,2018-03-09 04:09:28.192267,slurm_normal,1520568746.0,0,,,7680.0,1.0,main_w3_handler0,3439781,18667335,False,,12763501,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34208018}]",,1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34312618}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""",false,false,false,1,false,,0,0,gene_id,exon,false,false,false,12,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44323646.0,1520568579.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 04:12:28.139739,122659.0,167.0
104147614,bam,20369439.0,gtf,,,2018-03-09 00:42:17.258718,slurm_normal,1520556159.0,0,,,7680.0,1.0,main_w3_handler1,3433209,18665990,False,,12762016,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308706}]","""SRR2658054""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520556149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:42:44.303468,122113.0,10.0
110606485,bam,20369439.0,gtf,,,2018-03-09 00:42:24.110862,slurm_normal,1520556215.0,0,,,7680.0,1.0,main_w4_handler0,3433209,18666001,False,,12762044,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308718}]","""SRR2658065""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520556204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:43:37.424935,122113.0,11.0
98421904,bam,20369439.0,gtf,,,2018-03-09 00:42:21.550918,slurm_normal,1520556173.0,0,,,7680.0,1.0,main_w4_handler0,3433209,18665997,False,,12762023,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308713}]","""SRR2658061""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520556164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:42:55.638543,122113.0,9.0
99644132,bam,20369439.0,gtf,,,2018-03-09 00:42:24.569261,slurm_normal,1520556213.0,0,,,7680.0,1.0,main_w4_handler0,3433209,18666002,False,,12762045,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308719}]","""SRR2658066""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520556204.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:43:35.741402,122113.0,9.0
108184531,bam,20369439.0,gtf,,,2018-03-09 00:42:16.520774,slurm_normal,1520556162.0,0,,,7680.0,1.0,main_w4_handler1,3433209,18665989,False,,12762018,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308705}]","""SRR2658053""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520556152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:42:45.404431,122113.0,10.0
96271154,bam,20369439.0,gtf,,,2018-03-09 00:42:17.910443,slurm_normal,1520556161.0,0,,,7680.0,1.0,main_w4_handler1,3433209,18665991,False,,12762019,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308707}]","""SRR2658055""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520556152.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:42:45.651284,122113.0,9.0
118870912,bam,20369439.0,gtf,,,2018-03-09 00:42:19.072465,slurm_normal,1520556172.0,0,,,7680.0,1.0,main_w4_handler1,3433209,18665993,False,,12762020,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308709}]","""SRR2658057""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520556161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:42:55.162248,122113.0,11.0
113026486,bam,20369439.0,gtf,,,2018-03-09 00:42:19.756007,slurm_normal,1520556174.0,0,,,7680.0,1.0,main_w3_handler1,3433209,18665994,False,,12762024,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308710}]","""SRR2658058""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520556164.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:42:57.406166,122113.0,10.0
95794161,bam,20369439.0,gtf,,,2018-03-09 00:42:20.830473,slurm_normal,1520556190.0,0,,,7680.0,1.0,main_w3_handler1,3433209,18665996,False,,12762038,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308712}]","""SRR2658060""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520556182.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:43:13.029635,122113.0,8.0
92425001,bam,20369439.0,gtf,,,2018-03-09 00:42:22.299912,slurm_normal,1520556182.0,0,,,7680.0,1.0,main_w3_handler0,3433209,18665998,False,,12762025,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308714}]","""SRR2658062""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520556172.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:43:05.558166,122113.0,10.0
105317973,bam,20369439.0,gtf,,,2018-03-09 00:42:20.285020,slurm_normal,1520556191.0,0,,,7680.0,1.0,main_w4_handler1,3433209,18665995,False,,12762036,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308711}]","""SRR2658059""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520556181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:43:13.311178,122113.0,10.0
127346067,bam,20369439.0,gtf,,,2018-03-09 00:42:22.952944,slurm_normal,1520556192.0,0,,,7680.0,1.0,main_w4_handler0,3433209,18665999,False,,12762037,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308715}]","""SRR2658063""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520556181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:43:14.655337,122113.0,11.0
101638758,bam,20369439.0,gtf,,,2018-03-09 00:42:25.011045,slurm_normal,1520556193.0,0,,,7680.0,1.0,main_w3_handler0,3433209,18666003,False,,12762041,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308720}]","""SRR2658067""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520556184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:43:17.966813,122113.0,9.0
108087526,bam,20369439.0,gtf,,,2018-03-09 00:42:25.466574,slurm_normal,1520556194.0,0,,,7680.0,1.0,main_w3_handler0,3433209,18666004,False,,12762042,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308721}]","""SRR2658068""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,transcript,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520556184.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:43:18.083266,122113.0,10.0
108087526,bam,20369439.0,gtf,,,2018-03-09 00:47:44.802983,slurm_normal,1520556539.0,0,,,7680.0,1.0,main_w3_handler0,3433209,18666046,False,,12762097,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308721}]","""SRR2658068""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,false,false,1,false,,0,0,transcript_id,exon,false,false,false,1,1,1,,,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520556529.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:49:02.065680,122113.0,10.0
119781925,bam,20369439.0,gtf,,,2018-03-09 00:55:42.398060,slurm_normal,1520556977.0,0,,,7680.0,1.0,main_w3_handler0,3433209,18666083,False,,12762141,slurm,,132112168.0,corral-repl,,,"[{'src': 'hda', 'id': 34308716}]","""SRR2658064""",1,gtf,,1.0,history,"[{'src': 'hda', 'id': 34309816}]","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",false,true,false,1,false,,0,0,transcript_id,exon,false,false,false,1,1,0,true, -M,false,0,0,,0,false,"""tabdel_short_noheader""","""false""",true,1,,,,,,false,32.0,,44390781.0,1520556964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.6.0.2,1.6.0.2,,2018-03-09 00:56:19.114558,122113.0,13.0
