chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1.values,parameters.input1|__identifier__,parameters.input2.values,parameters.input2|__identifier__,parameters.tag_option,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2017-10-09 00:22:14.852769,slurm_normal,1507508556.0,0,,1.0,main_w3_handler0,3278868,17052799,False,,1143867,vcf,422964,vcf,11109496.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31594646}]",,"[{'src': 'hda', 'id': 31605957}]",,"""added-genotypes""",32.0,,41138016.0,1507508550.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-09 00:22:44.093632,47785.0,6.0
,,2017-10-09 00:22:14.101933,slurm_normal,1507508550.0,0,,1.0,main_w3_handler1,3278868,17052797,False,,1183763,vcf,422964,vcf,11109494.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31594644}]",,"[{'src': 'hda', 'id': 31605957}]",,"""added-genotypes""",32.0,,41138016.0,1507508543.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-09 00:22:35.446719,47785.0,7.0
,,2017-10-09 00:22:15.194945,slurm_normal,1507508561.0,0,,1.0,main_w3_handler0,3278868,17052800,False,,1112387,vcf,422964,vcf,11109497.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31594647}]",,"[{'src': 'hda', 'id': 31605957}]",,"""added-genotypes""",32.0,,41138016.0,1507508555.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-09 00:22:46.869711,47785.0,6.0
,,2017-10-09 18:50:58.912544,slurm_normal,1507575348.0,0,,1.0,main_w3_handler0,3278868,17057921,False,,1883560011,vcf,35006414,vcf,11115240.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31614233}]",,"[{'src': 'hda', 'id': 31614251}]",,"""added-genotypes""",32.0,,41138016.0,1507575069.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-09 18:55:53.477717,47785.0,279.0
,,2017-10-09 19:40:35.654339,slurm_normal,1507578177.0,0,,1.0,main_w3_handler1,3278868,17058260,False,,1894328,vcf,1869602881,vcf,11115608.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31594645}]",,"[{'src': 'hda', 'id': 31614394}]",,"""added-genotypes""",32.0,,41138016.0,1507578046.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-09 19:42:59.514159,47785.0,131.0
,,2017-10-09 19:40:36.253853,slurm_normal,1507578174.0,0,,1.0,main_w3_handler0,3278868,17058261,False,,1143867,vcf,1869602881,vcf,11115607.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31594646}]",,"[{'src': 'hda', 'id': 31614394}]",,"""added-genotypes""",32.0,,41138016.0,1507578044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-09 19:42:58.061956,47785.0,130.0
,,2017-10-10 03:43:53.929057,slurm_normal,1507607045.0,0,,1.0,main_w3_handler0,3278868,17060598,False,,1183763,vcf,44757865,vcf,11118162.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31594644}]",,"[{'src': 'hda', 'id': 31614234}]",,"""added-genotypes""",32.0,,41138016.0,1507607037.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-10 03:44:06.966663,47785.0,8.0
,,2017-10-11 02:09:13.197572,slurm_normal,1507687894.0,0,,1.0,main_w3_handler0,3073560,17072373,False,,937369,vcf,1870899442,vcf,11129987.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30672235}]",,"[{'src': 'hda', 'id': 31639154}]",,"""added-genotypes""",32.0,,41196611.0,1507687757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 02:11:35.390045,47785.0,137.0
,,2017-10-10 15:41:04.325109,slurm_normal,1507650077.0,0,,1.0,main_w3_handler0,3278868,17067287,False,,4787775,vcf,473446,vcf,11124651.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31631595}]",,"[{'src': 'hda', 'id': 31631596}]",,"""added-genotypes""",32.0,,41138016.0,1507650070.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-10 15:41:23.450302,47785.0,7.0
,,2017-10-11 20:00:35.707200,slurm_normal,1507752101.0,0,,1.0,main_w4_handler0,3283687,17081931,False,,230503,vcf,729682729,vcf,11137643.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31655004}]",,"[{'src': 'hda', 'id': 31655600}]",,"""added-genotypes""",32.0,,41219423.0,1507752043.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 20:01:47.069745,47785.0,58.0
,,2017-10-12 00:08:13.394826,slurm_normal,1507766937.0,0,,1.0,main_w3_handler1,3283972,17083205,False,,178794,vcf,447996696,vcf,11139060.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31657590}]",,"[{'src': 'hda', 'id': 31657597}]",,"""added-genotypes""",32.0,,41229799.0,1507766901.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-12 00:09:01.179864,47785.0,36.0
,,2017-10-10 15:46:27.220950,slurm_normal,1507650397.0,0,,1.0,main_w4_handler0,3278868,17067399,False,,1112387,vcf,4571773,vcf,11124758.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31594647}]",,"[{'src': 'hda', 'id': 31631639}]",,"""added-genotypes""",32.0,,41138016.0,1507650391.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-10 15:46:41.995983,47785.0,6.0
,,2017-10-10 18:13:05.905498,slurm_normal,1507659195.0,0,,1.0,main_w3_handler0,3278890,17069032,False,,172473,vcf,4901145,vcf,11126454.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31595694}]",,"[{'src': 'hda', 'id': 31634224}]",,"""added-genotypes""",32.0,,41138016.0,1507659189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-10 18:13:16.736925,47785.0,6.0
,,2017-10-12 00:08:13.918644,slurm_normal,1507766973.0,0,,1.0,main_w3_handler0,3283972,17083206,False,,1026655,vcf,447996696,vcf,11139064.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31657591}]",,"[{'src': 'hda', 'id': 31657597}]",,"""added-genotypes""",32.0,,41229799.0,1507766939.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-12 00:09:36.798452,47785.0,34.0
,,2017-10-10 18:10:27.395589,slurm_normal,1507659036.0,0,,1.0,main_w4_handler0,3278890,17069016,False,,5121646,vcf,504645,vcf,11126439.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31634052}]",,"[{'src': 'hda', 'id': 31634054}]",,"""added-genotypes""",32.0,,41138016.0,1507659030.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-10 18:10:40.091953,47785.0,6.0
,,2017-10-10 18:13:06.364138,slurm_normal,1507659196.0,0,,1.0,main_w3_handler0,3278890,17069033,False,,131182,vcf,4901145,vcf,11126456.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31595695}]",,"[{'src': 'hda', 'id': 31634224}]",,"""added-genotypes""",32.0,,41138016.0,1507659191.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-10 18:13:21.818653,47785.0,5.0
,,2017-10-10 18:13:06.864178,slurm_normal,1507659194.0,0,,1.0,main_w4_handler1,3278890,17069034,False,,167679,vcf,4901145,vcf,11126455.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31595696}]",,"[{'src': 'hda', 'id': 31634224}]",,"""added-genotypes""",32.0,,41138016.0,1507659189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-10 18:13:16.115185,47785.0,5.0
,,2018-02-23 08:28:06.799582,slurm_normal,1519374519.0,0,7680.0,1.0,main_w3_handler0,2762719,18494213,False,,14669682,vcf,109221,vcf,12589469,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/Homo_sapiens_nuHg19_mtrCRS.len""","""Homo_sapiens_nuHg19_mtrCRS""","[{'src': 'hda', 'id': 34029048}]",,"[{'src': 'hda', 'id': 34029049}]",,"""added-genotypes""",32.0,,44112089.0,1519374498.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2018-02-23 08:28:44.192579,87089.0,21.0
,,2017-10-11 02:09:12.036693,slurm_normal,1507687890.0,0,,1.0,main_w4_handler0,3073560,17072371,False,,158817,vcf,1870899442,vcf,11129985.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30672233}]",,"[{'src': 'hda', 'id': 31639154}]",,"""added-genotypes""",32.0,,41196611.0,1507687754.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 02:11:32.348829,47785.0,136.0
,,2017-10-11 00:55:09.622327,slurm_normal,1507683438.0,0,,1.0,main_w3_handler1,3278868,17072075,False,,1143867,vcf,1869602881,vcf,11129706.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31594646}]",,"[{'src': 'hda', 'id': 31638828}]",,"""added-genotypes""",32.0,,41196611.0,1507683313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 00:57:20.156714,47785.0,125.0
,,2017-10-11 00:55:08.642661,slurm_normal,1507683435.0,0,,1.0,main_w4_handler1,3278868,17072073,False,,1183763,vcf,1869602881,vcf,11129704.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31594644}]",,"[{'src': 'hda', 'id': 31638828}]",,"""added-genotypes""",32.0,,41196611.0,1507683310.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 00:57:18.889124,47785.0,125.0
,,2017-10-11 02:02:07.473582,slurm_normal,1507687453.0,0,,1.0,main_w4_handler1,3278984,17072283,False,,83322,vcf,1871328994,vcf,11129946.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31596304}]",,"[{'src': 'hda', 'id': 31639122}]",,"""added-genotypes""",32.0,,41196611.0,1507687331.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 02:04:15.493051,47785.0,122.0
,,2017-10-11 02:25:09.568468,slurm_normal,1507688779.0,0,,1.0,main_w4_handler1,3278890,17072464,False,,177271,vcf,980947311,vcf,11130088.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31595691}]",,"[{'src': 'hda', 'id': 31639504}]",,"""added-genotypes""",32.0,,41196611.0,1507688711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 02:26:20.353899,47785.0,68.0
,,2017-10-11 01:50:39.010990,slurm_normal,1507686767.0,0,,1.0,main_w3_handler1,3278890,17072209,False,,172473,vcf,1871588089,vcf,11129868.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31595694}]",,"[{'src': 'hda', 'id': 31639003}]",,"""added-genotypes""",32.0,,41196611.0,1507686641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 01:52:47.993872,47785.0,126.0
,,2017-10-11 01:07:42.523374,slurm_normal,1507684196.0,0,,1.0,main_w4_handler0,3278868,17072119,False,,1112387,vcf,1879067902,vcf,11129751.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31594647}]",,"[{'src': 'hda', 'id': 31638889}]",,"""added-genotypes""",32.0,,41196611.0,1507684066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 01:10:00.763000,47785.0,130.0
,,2017-10-11 00:55:09.974894,slurm_normal,1507683441.0,0,,1.0,main_w3_handler1,3278868,17072076,False,,1112387,vcf,1869602881,vcf,11129707.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31594647}]",,"[{'src': 'hda', 'id': 31638828}]",,"""added-genotypes""",32.0,,41196611.0,1507683313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 00:57:24.051062,47785.0,128.0
,,2017-10-11 00:46:45.506772,slurm_normal,1507683092.0,0,,1.0,main_w3_handler0,3278868,17072055,False,,1883560011,vcf,44757865,vcf,11129680.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","[{'src': 'hda', 'id': 31638268}]",,"[{'src': 'hda', 'id': 31638269}]",,"""added-genotypes""",32.0,,41196611.0,1507682809.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 00:51:34.883985,47785.0,283.0
,,2017-10-11 01:07:41.688930,slurm_normal,1507684186.0,0,,1.0,main_w4_handler1,3278868,17072117,False,,1894328,vcf,1879067902,vcf,11129750.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31594645}]",,"[{'src': 'hda', 'id': 31638889}]",,"""added-genotypes""",32.0,,41196611.0,1507684063.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 01:09:47.586346,47785.0,123.0
,,2017-10-11 01:07:42.091964,slurm_normal,1507684198.0,0,,1.0,main_w3_handler1,3278868,17072118,False,,1143867,vcf,1879067902,vcf,11129753.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31594646}]",,"[{'src': 'hda', 'id': 31638889}]",,"""added-genotypes""",32.0,,41196611.0,1507684066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 01:09:59.858232,47785.0,132.0
,,2017-10-11 01:50:38.552425,slurm_normal,1507686762.0,0,,1.0,main_w3_handler0,3278890,17072208,False,,177271,vcf,1871588089,vcf,11129866.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31595691}]",,"[{'src': 'hda', 'id': 31639003}]",,"""added-genotypes""",32.0,,41196611.0,1507686641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 01:52:44.804478,47785.0,121.0
,,2017-10-11 01:50:39.522184,slurm_normal,1507686767.0,0,,1.0,main_w4_handler1,3278890,17072210,False,,131182,vcf,1871588089,vcf,11129869.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31595695}]",,"[{'src': 'hda', 'id': 31639003}]",,"""added-genotypes""",32.0,,41196611.0,1507686641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 01:52:48.879289,47785.0,126.0
,,2017-10-11 01:07:41.299545,slurm_normal,1507684194.0,0,,1.0,main_w3_handler1,3278868,17072116,False,,1183763,vcf,1879067902,vcf,11129752.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31594644}]",,"[{'src': 'hda', 'id': 31638889}]",,"""added-genotypes""",32.0,,41196611.0,1507684066.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 01:09:57.174842,47785.0,128.0
,,2017-10-11 00:55:09.231578,slurm_normal,1507683441.0,0,,1.0,main_w3_handler0,3278868,17072074,False,,1894328,vcf,1869602881,vcf,11129705.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31594645}]",,"[{'src': 'hda', 'id': 31638828}]",,"""added-genotypes""",32.0,,41196611.0,1507683313.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 00:57:23.382713,47785.0,128.0
,,2017-10-11 01:50:40.068509,slurm_normal,1507686775.0,0,,1.0,main_w3_handler1,3278890,17072211,False,,167679,vcf,1871588089,vcf,11129870.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31595696}]",,"[{'src': 'hda', 'id': 31639003}]",,"""added-genotypes""",32.0,,41196611.0,1507686644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 01:52:57.298368,47785.0,131.0
,,2017-10-11 03:21:10.942863,slurm_normal,1507692137.0,0,,1.0,main_w3_handler1,3278984,17072597,False,,84227,vcf,863391598,vcf,11130270.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31596301}]",,"[{'src': 'hda', 'id': 31639674}]",,"""added-genotypes""",32.0,,41204963.0,1507692076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 03:22:18.723775,47785.0,61.0
,,2017-10-11 02:25:10.938321,slurm_normal,1507688780.0,0,,1.0,main_w4_handler0,3278890,17072467,False,,167679,vcf,980947311,vcf,11130090.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31595696}]",,"[{'src': 'hda', 'id': 31639504}]",,"""added-genotypes""",32.0,,41196611.0,1507688714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 02:26:21.892190,47785.0,66.0
,,2017-10-11 02:25:09.910240,slurm_normal,1507688780.0,0,,1.0,main_w3_handler1,3278890,17072465,False,,172473,vcf,980947311,vcf,11130087.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31595694}]",,"[{'src': 'hda', 'id': 31639504}]",,"""added-genotypes""",32.0,,41196611.0,1507688711.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 02:26:21.904195,47785.0,69.0
,,2017-10-11 02:25:10.510427,slurm_normal,1507688781.0,0,,1.0,main_w4_handler0,3278890,17072466,False,,131182,vcf,980947311,vcf,11130089.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31595695}]",,"[{'src': 'hda', 'id': 31639504}]",,"""added-genotypes""",32.0,,41196611.0,1507688714.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 02:26:24.262669,47785.0,67.0
,,2017-10-11 04:04:52.585411,slurm_normal,1507694747.0,0,,1.0,main_w3_handler1,3279036,17072747,False,,84812,vcf,763562539,vcf,11130429.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31597122}]",,"[{'src': 'hda', 'id': 31640108}]",,"""added-genotypes""",32.0,,41204963.0,1507694694.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 04:05:49.303122,47785.0,53.0
,,2017-10-11 02:09:12.575235,slurm_normal,1507687883.0,0,,1.0,main_w3_handler0,3073560,17072372,False,,973788,vcf,1870899442,vcf,11129986.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 30672234}]",,"[{'src': 'hda', 'id': 31639154}]",,"""added-genotypes""",32.0,,41196611.0,1507687757.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 02:11:24.869344,47785.0,126.0
,,2017-10-11 03:21:11.384079,slurm_normal,1507692133.0,0,,1.0,main_w3_handler0,3278984,17072598,False,,103123,vcf,863391598,vcf,11130269.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31596302}]",,"[{'src': 'hda', 'id': 31639674}]",,"""added-genotypes""",32.0,,41204963.0,1507692073.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 03:22:15.587799,47785.0,60.0
,,2017-10-11 03:21:12.110138,slurm_normal,1507692137.0,0,,1.0,main_w3_handler0,3278984,17072600,False,,83322,vcf,863391598,vcf,11130272.roundup,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/mm10.len""","""mm10""","[{'src': 'hda', 'id': 31596304}]",,"[{'src': 'hda', 'id': 31639674}]",,"""added-genotypes""",32.0,,41204963.0,1507692076.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/1.0.0_rc1.0,1.0.0_rc1.0,,2017-10-11 03:22:18.604746,47785.0,61.0
