chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.vcf_input,parameters.vcf_input.values,parameters.vcf_input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,vcf_input,vcf_input_filetype,runtime
,,2016-09-08 23:11:51.807946,slurm_normal,1473376462.0,0,,1.0,main_w4_handler1,2814854,13812187,False,,8033329.roundup,slurm,,132112168.0,corral-repl,,"""9ff7cc1a761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b51792eeba3d79315b'}]",,32.0,,32721262,1473376456.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:14:24.952916,89365.0,4071,vcf,6.0
,,2016-09-08 23:08:56.490943,slurm_normal,1473376165.0,0,,1.0,main_w3_handler0,2814707,13812031,False,,8033184.roundup,slurm,,132112168.0,corral-repl,,"""3775a806761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52b22d22ba8db7b11'}]",,32.0,,32721262,1473376154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:09:26.962688,89365.0,4267,vcf,11.0
,,2016-09-08 23:10:08.465037,slurm_normal,1473376231.0,0,,1.0,main_w3_handler0,2814757,13812091,False,,8033219.roundup,slurm,,132112168.0,corral-repl,,"""62577cb6761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b556b0216031ec238b'}]",,32.0,,32721262,1473376228.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:10:35.344319,89365.0,5050,vcf,3.0
,,2016-09-08 23:10:12.528624,slurm_normal,1473376255.0,0,,1.0,main_w3_handler0,2814761,13812095,False,,8033228.roundup,slurm,,132112168.0,corral-repl,,"""64d66862761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ddf085e7ef15ac95'}]",,32.0,,32721262,1473376244.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:10:58.427095,89365.0,4271,vcf,11.0
,,2016-09-08 23:10:37.110676,slurm_normal,1473376284.0,0,,1.0,main_w3_handler0,2814786,13812119,False,,8033243.roundup,slurm,,132112168.0,corral-repl,,"""739654ca761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dff03ee63524c36c'}]",,32.0,,32721262,1473376280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:11:27.098819,89365.0,5055,vcf,4.0
,,2016-09-08 23:08:44.684124,slurm_normal,1473376142.0,0,,1.0,main_w4_handler1,2814696,13812020,False,,8033173.roundup,slurm,,132112168.0,corral-repl,,"""3072caca761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54f7e90e3c79233a1'}]",,32.0,,32721262,1473376134.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:09:05.232483,89365.0,4273,vcf,8.0
,,2016-09-08 23:12:24.472255,slurm_normal,1473376644.0,0,,1.0,main_w3_handler1,2814882,13812218,False,,8033384.roundup,slurm,,132112168.0,corral-repl,,"""b345fdbe761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f4c91d5fd4a03298'}]",,32.0,,32721262,1473376641.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:17:26.413150,89365.0,4264,vcf,3.0
,,2016-09-08 23:08:51.104040,slurm_normal,1473376169.0,0,,1.0,main_w3_handler1,2814702,13812026,False,,8033188.roundup,slurm,,132112168.0,corral-repl,,"""3447dc4e761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56f6f125918b8dab9'}]",,32.0,,32721262,1473376161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:09:31.081574,89365.0,4696,vcf,8.0
,,2016-09-08 23:08:47.672676,slurm_normal,1473376148.0,0,,1.0,main_w4_handler1,2814699,13812023,False,,8033177.roundup,slurm,,132112168.0,corral-repl,,"""32369b52761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b57c01386e2df7090b'}]",,32.0,,32721262,1473376143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:09:11.068410,89365.0,4265,vcf,5.0
,,2016-09-08 23:11:08.209585,slurm_normal,1473376322.0,0,,1.0,main_w3_handler0,2814813,13812147,False,,8033260.roundup,slurm,,132112168.0,corral-repl,,"""85e403de761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5cde296e3fa305b83'}]",,32.0,,32721262,1473376319.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:12:03.699006,89365.0,4455,vcf,3.0
,,2016-09-08 23:02:48.316756,slurm_normal,1473375935.0,0,,1.0,main_w4_handler0,2814694,13811991,False,,8033149.roundup,slurm,,132112168.0,corral-repl,,"""5a9e5e82761811e6a5c8005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e0c18a14634cd5e5'}]",,32.0,,32721262,1473375922.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:05:40.622124,89365.0,4848,vcf,13.0
,,2016-09-08 23:09:13.306788,slurm_normal,1473376236.0,0,,1.0,main_w3_handler1,2814721,13812053,False,,8033221.roundup,slurm,,132112168.0,corral-repl,,"""415f2496761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58597237097f55045'}]",,32.0,,32721262,1473376233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:10:39.030993,89365.0,4307,vcf,3.0
,,2016-09-08 23:09:14.617734,slurm_normal,1473376202.0,0,,1.0,main_w3_handler0,2814722,13812054,False,,8033205.roundup,slurm,,132112168.0,corral-repl,,"""422d259e761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50dff83f1b404fd82'}]",,32.0,,32721262,1473376193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:10:03.749791,89365.0,4067,vcf,9.0
,,2016-09-08 23:08:50.004585,slurm_normal,1473376158.0,0,,1.0,main_w4_handler0,2814701,13812025,False,,8033176.roundup,slurm,,132112168.0,corral-repl,,"""3366b516761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b50819898946f93578'}]",,32.0,,32721262,1473376145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:09:25.870924,89365.0,4860,vcf,13.0
,,2016-09-08 23:08:53.003694,slurm_normal,1473376175.0,0,,1.0,main_w4_handler0,2814704,13812028,False,,8033189.roundup,slurm,,132112168.0,corral-repl,,"""3573d2a8761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d2dadc0f5250fb86'}]",,32.0,,32721262,1473376163.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:09:38.882357,89365.0,4083,vcf,12.0
,,2016-09-08 23:08:48.679185,slurm_normal,1473376157.0,0,,1.0,main_w3_handler1,2814700,13812024,False,,8033178.roundup,slurm,,132112168.0,corral-repl,,"""32d59d24761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b575dbeb4cf908867a'}]",,32.0,,32721262,1473376151.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:09:18.646177,89365.0,4081,vcf,6.0
,,2016-09-08 23:09:02.278347,slurm_normal,1473376203.0,0,,1.0,main_w3_handler1,2814712,13812044,False,,8033208.roundup,slurm,,132112168.0,corral-repl,,"""3af7e2d2761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5241869c3ab92e339'}]",,32.0,,32721262,1473376197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:10:07.210833,89365.0,4061,vcf,6.0
,,2016-09-08 23:09:17.806759,slurm_normal,1473376203.0,0,,1.0,main_w3_handler0,2814725,13812057,False,,8033204.roundup,slurm,,132112168.0,corral-repl,,"""443175d4761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5437912850f570f13'}]",,32.0,,32721262,1473376193.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:10:07.587145,89365.0,5117,vcf,10.0
,,2016-09-08 23:10:11.624768,slurm_normal,1473376242.0,0,,1.0,main_w3_handler0,2814760,13812094,False,,8033224.roundup,slurm,,132112168.0,corral-repl,,"""645126fc761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5ccf655da09bd66c5'}]",,32.0,,32721262,1473376233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:10:46.515887,89365.0,4067,vcf,9.0
,,2016-09-08 23:10:32.254609,slurm_normal,1473376273.0,0,,1.0,main_w3_handler0,2814781,13812114,False,,8033238.roundup,slurm,,132112168.0,corral-repl,,"""70a2819e761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a16c00f8de95cf20'}]",,32.0,,32721262,1473376269.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:11:18.985720,89365.0,4087,vcf,4.0
,,2016-09-08 23:10:37.761027,slurm_normal,1473376293.0,0,,1.0,main_w3_handler0,2814787,13812120,False,,8033244.roundup,slurm,,132112168.0,corral-repl,,"""73fac23e761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b520457b4e15dc2128'}]",,32.0,,32721262,1473376289.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:11:36.058755,89365.0,4864,vcf,4.0
,,2016-09-08 23:09:06.997080,slurm_normal,1473376212.0,0,,1.0,main_w4_handler0,2814716,13812048,False,,8033210.roundup,slurm,,132112168.0,corral-repl,,"""3daf5654761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b0126211f1071598'}]",,32.0,,32721262,1473376207.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:10:16.425248,89365.0,4505,vcf,5.0
,,2016-09-08 23:08:45.674992,slurm_normal,1473376146.0,0,,1.0,main_w4_handler0,2814697,13812021,False,,8033174.roundup,slurm,,132112168.0,corral-repl,,"""3109b3b8761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a1e96445d46c2c4a'}]",,32.0,,32721262,1473376135.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:09:08.811790,89365.0,4079,vcf,11.0
,,2016-09-08 23:10:03.562459,slurm_normal,1473376343.0,0,,1.0,main_w3_handler1,2814753,13812087,False,,8033269.roundup,slurm,,132112168.0,corral-repl,,"""5f992eca761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b543a7e8048faf1eac'}]",,32.0,,32721262,1473376340.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:12:24.949297,89365.0,4505,vcf,3.0
,,2016-09-08 23:09:09.559649,slurm_normal,1473376186.0,0,,1.0,main_w4_handler1,2814718,13812050,False,,8033196.roundup,slurm,,132112168.0,corral-repl,,"""3f2a04fc761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6e6759f2abe0cac'}]",,32.0,,32721262,1473376181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:09:50.946063,89365.0,4852,vcf,5.0
,,2016-09-08 23:08:46.620492,slurm_normal,1473376149.0,0,,1.0,main_w3_handler1,2814698,13812022,False,,8033175.roundup,slurm,,132112168.0,corral-repl,,"""31a20190761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d8a2b6160a52200c'}]",,32.0,,32721262,1473376143.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:09:11.995284,89365.0,4467,vcf,6.0
,,2016-09-08 23:09:42.973468,slurm_normal,1473376206.0,0,,1.0,main_w3_handler0,2814738,13812072,False,,8033207.roundup,slurm,,132112168.0,corral-repl,,"""5325b5be761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b578eb1c10536e0dd2'}]",,32.0,,32721262,1473376197.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:10:12.016999,89365.0,4509,vcf,9.0
,,2016-09-08 23:10:18.036323,slurm_normal,1473376274.0,0,,1.0,main_w3_handler0,2814766,13812100,False,,8033231.roundup,slurm,,132112168.0,corral-repl,,"""67e26088761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b58e03596028d06830'}]",,32.0,,32721262,1473376263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:11:18.824010,89365.0,4310,vcf,11.0
,,2016-09-08 23:10:14.308761,slurm_normal,1473376231.0,0,,1.0,main_w4_handler0,2814763,13812097,False,,8033217.roundup,slurm,,132112168.0,corral-repl,,"""65c77496761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b54362a5add0d590e4'}]",,32.0,,32721262,1473376225.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:10:36.226902,89365.0,5292,vcf,6.0
,,2016-09-08 23:09:18.795731,slurm_normal,1473376247.0,0,,1.0,main_w4_handler0,2814726,13812058,False,,8033222.roundup,slurm,,132112168.0,corral-repl,,"""44be4e82761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b53076472e04761b0e'}]",,32.0,,32721262,1473376233.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:10:48.574321,89365.0,4458,vcf,14.0
,,2016-09-08 23:08:54.236911,slurm_normal,1473376176.0,0,,1.0,main_w3_handler1,2814705,13812029,False,,8033192.roundup,slurm,,132112168.0,corral-repl,,"""361c2afc761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b510446bc14a4eef1e'}]",,32.0,,32721262,1473376173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:09:40.921629,89365.0,4277,vcf,3.0
,,2016-09-08 23:08:52.054935,slurm_normal,1473376159.0,0,,1.0,main_w4_handler0,2814703,13812027,False,,8033180.roundup,slurm,,132112168.0,corral-repl,,"""34ebb332761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c222531922b70c05'}]",,32.0,,32721262,1473376154.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:09:25.872637,89365.0,4904,vcf,5.0
,,2016-09-08 23:09:44.129978,slurm_normal,1473376267.0,0,,1.0,main_w4_handler0,2814739,13812073,False,,8033235.roundup,slurm,,132112168.0,corral-repl,,"""53bec2ea761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5f6ed51fbcd119b9d'}]",,32.0,,32721262,1473376263.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:11:09.416373,89365.0,4278,vcf,4.0
,,2016-09-08 23:08:55.380872,slurm_normal,1473376169.0,0,,1.0,main_w4_handler1,2814706,13812030,False,,8033187.roundup,slurm,,132112168.0,corral-repl,,"""36c96fb4761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e655e542f08d4c60'}]",,32.0,,32721262,1473376161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:09:34.002217,89365.0,4254,vcf,8.0
,,2016-09-08 23:09:10.779885,slurm_normal,1473376181.0,0,,1.0,main_w3_handler0,2814719,13812051,False,,8033195.roundup,slurm,,132112168.0,corral-repl,,"""3fe70c8c761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6155edc95a1fcf1'}]",,32.0,,32721262,1473376177.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:09:45.307716,89365.0,4079,vcf,4.0
,,2016-09-08 23:09:48.985980,slurm_normal,1473376285.0,0,,1.0,main_w4_handler0,2814743,13812077,False,,8033242.roundup,slurm,,132112168.0,corral-repl,,"""56bb6430761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5dfc2a1543a6cf94a'}]",,32.0,,32721262,1473376280.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:11:30.217948,89365.0,4272,vcf,5.0
,,2016-09-08 23:09:58.337808,slurm_normal,1473376311.0,0,,1.0,main_w4_handler0,2814749,13812083,False,,8033253.roundup,slurm,,132112168.0,corral-repl,,"""5c38e6ee761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5a081f6c09c7bbc27'}]",,32.0,,32721262,1473376302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:11:55.789350,89365.0,4266,vcf,9.0
,,2016-09-08 23:09:08.334909,slurm_normal,1473376181.0,0,,1.0,main_w4_handler1,2814717,13812049,False,,8033193.roundup,slurm,,132112168.0,corral-repl,,"""3e5aa9e6761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5464dbb38cd5f5482'}]",,32.0,,32721262,1473376173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:09:43.763358,89365.0,3879,vcf,8.0
,,2016-09-08 23:08:58.051204,slurm_normal,1473376181.0,0,,1.0,main_w4_handler0,2814708,13812032,False,,8033191.roundup,slurm,,132112168.0,corral-repl,,"""38220e0c761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56790625a1d5db6f0'}]",,32.0,,32721262,1473376173.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:09:45.864916,89365.0,5105,vcf,8.0
,,2016-09-08 23:08:59.377012,slurm_normal,1473376189.0,0,,1.0,main_w4_handler0,2814709,13812036,False,,8033198.roundup,slurm,,132112168.0,corral-repl,,"""3909c224761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c8ba53aae4b12370'}]",,32.0,,32721262,1473376181.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:09:54.033159,89365.0,5078,vcf,8.0
,,2016-09-08 23:09:23.367947,slurm_normal,1473376201.0,0,,1.0,main_w4_handler1,2814729,13812062,False,,8033200.roundup,slurm,,132112168.0,corral-repl,,"""472a1a02761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b550e933c92a81bbd8'}]",,32.0,,32721262,1473376189.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:10:03.932788,89365.0,4913,vcf,12.0
,,2016-09-08 23:10:31.515960,slurm_normal,1473376317.0,0,,1.0,main_w4_handler1,2814780,13812113,False,,8033257.roundup,slurm,,132112168.0,corral-repl,,"""704f4150761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c625599c8a3c4473'}]",,32.0,,32721262,1473376311.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:12:00.226035,89365.0,4274,vcf,6.0
,,2016-09-08 23:11:25.375472,slurm_normal,1473376360.0,0,,1.0,main_w3_handler0,2814831,13812164,False,,8033281.roundup,slurm,,132112168.0,corral-repl,,"""903cd914761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5feee36d022446001'}]",,32.0,,32721262,1473376357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:12:45.622619,89365.0,4071,vcf,3.0
,,2016-09-08 23:11:34.125057,slurm_normal,1473376371.0,0,,1.0,main_w3_handler0,2814837,13812170,False,,8033286.roundup,slurm,,132112168.0,corral-repl,,"""955a4508761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b52ee7d9d32c87dd04'}]",,32.0,,32721262,1473376367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:12:55.617383,89365.0,4286,vcf,4.0
,,2016-09-08 23:12:13.789223,slurm_normal,1473376460.0,0,,1.0,main_w3_handler0,2814873,13812209,False,,8033321.roundup,slurm,,132112168.0,corral-repl,,"""ad1c87f0761911e6bd25005056a51846""","""/galaxy-repl/main/files/017/090/dataset_17090169.dat""","""Oocra_dqb""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b587e4516522b391c8'}]",,32.0,,32721262,1473376442.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/vcfgenotypes/vcfgenotypes/0.0.3,0.0.3,,2016-09-08 23:14:22.292977,89365.0,4846,vcf,18.0
