create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.chromInfo,parameters.dbkey,parameters.input.values,parameters.input|__identifier__,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2017-05-18 19:22:49.614825,slurm_normal,1495135512.0,0,1.0,main_w4_handler1,3072485,15882981,False,,18880,bed,9982914.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641449}]","""RWPRK_tnt`NLP7_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:25:15.035544,104097.0,5.0
2017-05-18 19:26:50.213654,slurm_normal,1495136163.0,0,1.0,main_w4_handler0,3072485,15883197,False,,180687,bed,9983197.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641685}]","""bZIP_tnt`bZIP68_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:36:04.222192,104097.0,5.0
2017-05-18 19:27:43.562339,slurm_normal,1495136219.0,0,1.0,main_w3_handler0,3072485,15883243,False,,133328,bed,9983218.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641728}]","""AP2EREBP_tnt`ERF8_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136215.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:37:01.851336,104097.0,4.0
2017-05-18 19:22:18.926710,slurm_normal,1495135402.0,0,1.0,main_w4_handler0,3072485,15882951,False,,435364,bed,9982874.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641416}]","""WRKY_tnt`WRKY8_col`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135398.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:23:26.576200,104097.0,4.0
2017-05-18 19:22:45.527856,slurm_normal,1495135462.0,0,1.0,main_w4_handler0,3072485,15882976,False,,107527,bed,9982896.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641444}]","""SBP_tnt`SPL5_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:24:24.944860,104097.0,5.0
2017-05-18 19:26:17.761606,slurm_normal,1495136163.0,0,1.0,main_w4_handler1,3072485,15883168,False,,165641,bed,9983198.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641657}]","""C2C2dof_tnt`CDF3_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136160.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:36:05.832735,104097.0,3.0
2017-05-18 19:26:29.275116,slurm_normal,1495136231.0,0,1.0,main_w4_handler1,3072485,15883177,False,,275754,bed,9983222.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641666}]","""C2C2dof_tnt`At1g64620_100ng20cy_b`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136227.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:37:15.254653,104097.0,4.0
2017-05-18 19:26:36.287746,slurm_normal,1495136251.0,0,1.0,main_w4_handler1,3072485,15883183,False,,107680,bed,9983230.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641672}]","""BZR_tnt`At1g78700_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136247.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:37:34.175882,104097.0,4.0
2017-05-18 19:27:17.932536,slurm_normal,1495136348.0,0,1.0,main_w4_handler1,3072485,15883223,False,,568928,bed,9983266.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641710}]","""ARF_ecoli`MP_col`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:39:14.389720,104097.0,5.0
2017-05-18 19:27:34.256662,slurm_normal,1495136162.0,0,1.0,main_w3_handler0,3072485,15883235,False,,30753,bed,9983196.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641721}]","""AP2EREBP_tnt`ESE1_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136158.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:36:06.520898,104097.0,4.0
2017-05-18 19:26:42.839009,slurm_normal,1495136228.0,0,1.0,main_w3_handler1,3072485,15883190,False,,83875,bed,9983220.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641678}]","""bZIP_tnt`TGA4_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:37:11.185887,104097.0,4.0
2017-05-18 19:27:51.255806,slurm_normal,1495136228.0,0,1.0,main_w3_handler0,3072485,15883249,False,,83064,bed,9983221.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641734}]","""AP2EREBP_tnt`DREB19_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136224.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:37:12.943174,104097.0,4.0
2017-05-18 19:28:04.908584,slurm_normal,1495136297.0,0,1.0,main_w3_handler0,3072485,15883262,False,,40872,bed,9983249.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641746}]","""AP2EREBP_tnt`At5g65130_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136293.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:38:20.994801,104097.0,4.0
2017-05-18 19:24:19.006203,slurm_normal,1495135798.0,0,1.0,main_w3_handler1,3072485,15883059,False,,15540,bed,9983035.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641525}]","""MYB_tnt`MYB101_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135793.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:30:01.051295,104097.0,5.0
2017-05-18 19:25:23.862078,slurm_normal,1495135746.0,0,1.0,main_w4_handler1,3072485,15883120,False,,246844,bed,9983013.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641602}]","""GeBP_tnt`AT4G00250_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135741.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:29:09.471579,104097.0,5.0
2017-05-18 19:26:33.044143,slurm_normal,1495135907.0,0,1.0,main_w4_handler1,3072485,15883180,False,,21901,bed,9983083.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641669}]","""BZR_tnt`BZR1_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135903.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:31:51.873191,104097.0,4.0
2017-05-18 19:24:35.102153,slurm_normal,1495136028.0,0,1.0,main_w4_handler1,3072485,15883072,False,,94472,bed,9983135.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641538}]","""MYB_tnt`MYB58_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136023.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:33:50.668523,104097.0,5.0
2017-05-18 19:25:36.729787,slurm_normal,1495136112.0,0,1.0,main_w4_handler1,3072485,15883133,False,,25349,bed,9983176.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641615}]","""EIL_tnt`EIN3_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:35:14.833802,104097.0,5.0
2017-05-18 19:26:10.606661,slurm_normal,1495136152.0,0,1.0,main_w4_handler1,3072485,15883161,False,,342721,bed,9983192.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641650}]","""C2C2dof_tnt`OBP3_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:35:55.130711,104097.0,5.0
2017-05-18 19:22:12.543210,slurm_normal,1495135390.0,0,1.0,main_w4_handler0,3072485,15882946,False,,31613,bed,9982870.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641411}]","""WRKY_tnt`WRKY21_col`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:23:12.099665,104097.0,4.0
2017-05-18 19:22:10.291737,slurm_normal,1495135373.0,0,1.0,main_w4_handler0,3072485,15882944,False,,153417,bed,9982859.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641409}]","""WRKY_tnt`WRKY24_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135368.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:22:57.024727,104097.0,5.0
2017-05-18 19:26:25.168162,slurm_normal,1495135749.0,0,1.0,main_w3_handler0,3072485,15883174,False,,368622,bed,9983015.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641663}]","""C2C2dof_tnt`At3g45610_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135744.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:29:13.618803,104097.0,5.0
2017-05-18 19:25:43.434059,slurm_normal,1495135945.0,0,1.0,main_w3_handler0,3072485,15883139,False,,15385,bed,9983105.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641621}]","""CAMTA_tnt`CAMTA5_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135941.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:32:30.528968,104097.0,4.0
2017-05-18 19:22:03.072555,slurm_normal,1495135378.0,0,1.0,main_w4_handler1,3072485,15882938,False,,154402,bed,9982863.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641403}]","""WRKY_tnt`WRKY40_col`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135374.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:23:03.209023,104097.0,4.0
2017-05-18 19:22:23.216248,slurm_normal,1495135391.0,0,1.0,main_w4_handler1,3072485,15882955,False,,28487,bed,9982869.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641420}]","""Trihelix_tnt`GT3a_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135386.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:23:15.912080,104097.0,5.0
2017-05-18 19:27:28.043327,slurm_normal,1495135979.0,0,1.0,main_w4_handler0,3072485,15883232,False,,11781,bed,9983119.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641718}]","""AP2EREBP_tnt`PLT3_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:33:01.684518,104097.0,4.0
2017-05-18 19:21:57.061335,slurm_normal,1495135343.0,0,1.0,main_w4_handler0,3072485,15882931,False,,175794,bed,9982846.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641397}]","""WRKY_tnt`WRKY70_col`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135339.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:22:28.584780,104097.0,4.0
2017-05-18 19:22:25.591928,slurm_normal,1495135426.0,0,1.0,main_w4_handler0,3072485,15882957,False,,10065,bed,9982881.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641422}]","""Trihelix_tnt`GT1_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135422.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:23:51.193329,104097.0,4.0
2017-05-18 19:21:51.519338,slurm_normal,1495135328.0,0,1.0,main_w3_handler0,3072485,15882924,False,,441808,bed,9982837.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641390}]","""ZFHD_tnt`AtHB32_col200_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:22:13.326924,104097.0,5.0
2017-05-18 19:21:52.897107,slurm_normal,1495135331.0,0,1.0,main_w3_handler0,3072485,15882925,False,,517360,bed,9982839.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641391}]","""ZFHD_tnt`ATHB25_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135324.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:22:13.676392,104097.0,7.0
2017-05-18 19:22:28.880073,slurm_normal,1495135458.0,0,1.0,main_w3_handler0,3072485,15882960,False,,17543,bed,9982895.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641425}]","""Trihelix_tnt`AT3G10030_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135454.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:24:20.700546,104097.0,4.0
2017-05-18 19:21:56.422082,slurm_normal,1495135361.0,0,1.0,main_w3_handler0,3072485,15882930,False,,188674,bed,9982854.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641396}]","""WRKY_tnt`WRKY71_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135352.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:22:43.537805,104097.0,9.0
2017-05-18 19:23:46.069245,slurm_normal,1495135599.0,0,1.0,main_w3_handler0,3072485,15883026,False,,249278,bed,9982951.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641494}]","""NAC_tnt`ANAC045_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135594.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:26:43.838801,104097.0,5.0
2017-05-18 19:24:58.358409,slurm_normal,1495135779.0,0,1.0,main_w3_handler0,3072485,15883094,False,,12547,bed,9983028.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641560}]","""LOBAS2_tnt`ASL18_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135774.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:29:40.721853,104097.0,5.0
2017-05-18 19:25:14.852517,slurm_normal,1495135842.0,0,1.0,main_w3_handler0,3072485,15883108,False,,209501,bed,9983057.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641577}]","""HB_tnt`PHV_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:30:45.604447,104097.0,5.0
2017-05-18 19:24:52.655182,slurm_normal,1495135841.0,0,1.0,main_w4_handler0,3072485,15883089,False,,27239,bed,9983055.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641555}]","""LOBAS2_tnt`LOB_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:30:49.178828,104097.0,4.0
2017-05-18 19:25:32.365234,slurm_normal,1495135968.0,0,1.0,main_w4_handler0,3072485,15883129,False,,190710,bed,9983113.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641611}]","""G2like_tnt`At1g68670_col`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135964.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:32:51.573547,104097.0,4.0
2017-05-18 19:26:09.226141,slurm_normal,1495136030.0,0,1.0,main_w3_handler0,3072485,15883160,False,,303120,bed,9983138.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641649}]","""C2C2dof_tnt`OBP4_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:33:54.946942,104097.0,4.0
2017-05-18 19:26:12.789330,slurm_normal,1495136175.0,0,1.0,main_w3_handler1,3072485,15883163,False,,499014,bed,9983200.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641652}]","""C2C2dof_tnt`dof45_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495136170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:36:21.295157,104097.0,5.0
2017-05-18 19:23:44.825747,slurm_normal,1495135488.0,0,1.0,main_w3_handler0,3072485,15883025,False,,110840,bed,9982905.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641493}]","""NAC_tnt`ANAC046_col`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135483.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:24:51.756044,104097.0,5.0
2017-05-18 19:25:05.294835,slurm_normal,1495135644.0,0,1.0,main_w3_handler0,3072485,15883100,False,,170769,bed,9982969.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641566}]","""HSF_tnt`HSF3_col_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135640.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:27:28.816789,104097.0,4.0
2017-05-18 19:27:07.630790,slurm_normal,1495135648.0,0,1.0,main_w3_handler0,3072485,15883213,False,,215102,bed,9982971.roundup,slurm,,132112168.0,corral-repl,,"""/galaxy-repl/localdata/chrom/Arabidopsis_thaliana_TAIR10.len""","""Arabidopsis_thaliana_TAIR10""","[{'src': 'hda', 'id': 29641700}]","""bHLH_tnt`bHLH122_col100_a`chr1-5`chr1-5_GEM_events.narrowPeak""",32.0,,37689979,1495135643.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_spacingbed/2.26.0.0,2.26.0.0,,2017-05-18 19:27:33.412543,104097.0,5.0
