classification,classification1,classification10,classification10_filetype,classification11,classification11_filetype,classification12,classification12_filetype,classification13,classification13_filetype,classification14,classification14_filetype,classification15,classification15_filetype,classification16,classification16_filetype,classification17,classification17_filetype,classification18,classification18_filetype,classification19,classification19_filetype,classification1_filetype,classification2,classification20,classification20_filetype,classification21,classification21_filetype,classification22,classification22_filetype,classification23,classification23_filetype,classification24,classification24_filetype,classification25,classification25_filetype,classification2_filetype,classification3,classification3_filetype,classification4,classification4_filetype,classification5,classification5_filetype,classification6,classification6_filetype,classification7,classification7_filetype,classification8,classification8_filetype,classification9,classification9_filetype,classification_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.classification.values,parameters.cluster.__current_case__,parameters.cluster.cluster,parameters.cluster.summation,parameters.dbkey,parameters.header_line,parameters.intermediate,parameters.kraken_database,parameters.otu_name,parameters.sanitize_names,parameters.show_rank,parameters.show_zeros,parameters.taxonomy,parameters.tree,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
6378,6378,,,,,,,,,,,,,,,,,,,,,tabular,3941.0,,,,,,,,,,,,,tabular,19369.0,tabular,6247.0,tabular,4666.0,tabular,,,,,,,,,tabular,2017-12-05 21:00:15.212400,slurm_normal,1512507739.0,0,,1.0,main_w3_handler1,3352881,17709562,False,,11774285,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32737743}, {'src': 'hda', 'id': 32741645}, {'src': 'hda', 'id': 32742696}, {'src': 'hda', 'id': 32753821}, {'src': 'hda', 'id': 32754280}]",0,,false,"""?""","""true""","""true""","""viruses""","""--name-long""","""true""","""false""","""false""","""true""","""false""",32.0,,41984401.0,1512507644.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-05 21:02:28.749341,116237.0,95.0
201778549,201778549,,,,,,,,,,,,,,,,,,,,,tabular,150792723.0,,,,,,,,,,,,,tabular,45039203.0,tabular,2521493.0,tabular,4217063.0,tabular,,,,,,,,,tabular,2017-12-05 21:28:39.327408,slurm_normal,1512509374.0,0,,1.0,main_w3_handler1,3352881,17709841,False,,11774602,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32734859}, {'src': 'hda', 'id': 32740680}, {'src': 'hda', 'id': 32741841}, {'src': 'hda', 'id': 32752909}, {'src': 'hda', 'id': 32753963}]",0,,false,"""?""","""true""","""true""","""viruses""","""""","""true""","""false""","""false""","""true""","""false""",32.0,,41984401.0,1512509343.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-05 21:29:46.507355,116237.0,31.0
58593,58593,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-12-06 13:39:02.683125,slurm_normal,1512567627.0,0,,1.0,main_w4_handler1,3355473,17719386,False,,11784340,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32769259}]",25,Species,,"""?""","""true""","""true""","""plasmids""","""--name-long""","""true""","""false""","""true""","""false""","""false""",32.0,,42494767.0,1512567566.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-06 13:40:29.792726,118134.0,61.0
0,0,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-12-09 07:21:12.327266,slurm_normal,1512804113.0,0,,1.0,main_w3_handler0,3327618,17754143,False,,11821647,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32829511}]",0,,false,"""?""","""true""","""true""","""bacteria""","""""","""true""","""false""","""true""","""false""","""false""",32.0,,42546022.0,1512804082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-09 07:21:55.705169,114736.0,31.0
2024668,2024668,,,,,,,,,,,,,,,,,,,,,tabular,1003873.0,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,tabular,2017-12-11 00:56:55.807918,slurm_normal,1512953908.0,0,,1.0,main_w3_handler1,3328312,17767488,False,,11836200,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32849917}, {'src': 'hda', 'id': 32849920}]",21,Genus,,"""?""","""false""","""true""","""bacteria""","""--name-long""","""true""","""false""","""false""","""false""","""false""",32.0,,42309204.0,1512953822.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-11 00:58:30.337880,112314.0,86.0
120222,120222,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-12-11 00:21:24.473683,slurm_normal,1512951790.0,0,,1.0,main_w3_handler1,3360143,17767322,False,,11836023,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32850345}]",0,,false,"""?""","""true""","""true""","""bacteria""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,42481222.0,1512951691.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-11 00:23:12.818620,92488.0,99.0
2024668,2024668,,,,,,,,,,,,,,,,,,,,,tabular,1003873.0,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,tabular,2017-12-11 08:55:12.742102,slurm_normal,1512982625.0,0,,1.0,main_w4_handler0,3328312,17769961,False,,11838634,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32849917}, {'src': 'hda', 'id': 32849920}]",5,Phylum,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""true""","""false""","""true""","""false""",32.0,,42309204.0,1512982521.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-11 08:57:07.588123,112314.0,104.0
28,28,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-01-18 05:37:31.080239,slurm_normal,1516253929.0,0,,1.0,main_w4_handler0,3024309,18068435,False,,12146909,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33364303}]",0,,false,"""?""","""true""","""true""","""plasmids""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,43271313.0,1516253854.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-01-18 05:38:51.571646,101692.0,75.0
1003873,1003873,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-12-11 19:40:54.067192,slurm_normal,1513021337.0,0,,1.0,main_w3_handler1,3328312,17775807,False,,11844803,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32849920}]",5,Phylum,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""true""","""false""","""true""","""false""",32.0,,42309204.0,1513021266.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-11 19:42:19.441593,112314.0,71.0
2024668,2024668,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-12-11 19:43:14.801262,slurm_normal,1513021511.0,0,,1.0,main_w4_handler0,3328312,17775832,False,,11844826,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32849917}]",5,Phylum,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""true""","""false""","""true""","""false""",32.0,,42309204.0,1513021409.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-11 19:45:13.168198,112314.0,102.0
2024668,2024668,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-12-11 20:42:34.473256,slurm_normal,1513025056.0,0,,1.0,main_w3_handler1,3328312,17776233,False,,11845298,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32849917}]",1,Superkingdom,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""true""","""true""","""true""","""false""",32.0,,42309204.0,1513024963.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-11 20:44:17.779994,112314.0,93.0
32539100,32539100,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-12-11 20:53:59.567797,slurm_normal,1513025704.0,0,,1.0,main_w4_handler1,3328312,17776287,False,,11845353,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32863983}]",5,Phylum,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""true""","""true""","""true""","""false""",32.0,,42309204.0,1513025647.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-11 20:55:06.610838,112314.0,57.0
1003873,1003873,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-12-12 04:40:54.467668,slurm_normal,1513053773.0,0,,1.0,main_w3_handler0,3328312,17779633,False,,11847810,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32849920}]",25,Species,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""true""","""false""","""true""","""false""",32.0,,42309204.0,1513053665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-12 04:42:54.661734,112314.0,108.0
2024668,2024668,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-12-12 04:40:08.430166,slurm_normal,1513053733.0,0,,1.0,main_w3_handler0,3328312,17779628,False,,11847803,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32849917}]",25,Species,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""true""","""false""","""true""","""false""",32.0,,42309204.0,1513053615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-12 04:42:15.780601,112314.0,118.0
2024668,2024668,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-12-12 05:11:13.963827,slurm_normal,1513055576.0,0,,1.0,main_w3_handler0,3328312,17779780,False,,11847956,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32849917}]",21,Genus,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""true""","""false""","""true""","""false""",32.0,,42309204.0,1513055481.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-12 05:12:58.206197,112314.0,95.0
1003873,1003873,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-12-12 05:12:58.982032,slurm_normal,1513055642.0,0,,1.0,main_w4_handler1,3328312,17779788,False,,11847963,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32849920}]",21,Genus,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""true""","""true""","""true""","""false""",32.0,,42309204.0,1513055586.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-12 05:14:06.935216,112314.0,56.0
2024668,2024668,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-12-12 08:36:01.037102,slurm_normal,1513067821.0,0,,1.0,main_w4_handler0,3328312,17780945,False,,11849143,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32849917}]",5,Phylum,,"""?""","""true""","""false""","""bacteria""","""--name-long""","""true""","""false""","""true""","""false""","""false""",32.0,,42309204.0,1513067772.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-12 08:37:03.361511,112314.0,49.0
2024668,2024668,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-12-12 08:36:34.005396,slurm_normal,1513067830.0,0,,1.0,main_w3_handler1,3328312,17780948,False,,11849146,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32849917}]",21,Genus,,"""?""","""true""","""false""","""bacteria""","""--name-long""","""true""","""false""","""true""","""false""","""false""",32.0,,42309204.0,1513067804.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-12 08:37:12.792286,112314.0,26.0
2024668,2024668,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-12-12 09:01:38.291923,slurm_normal,1513069386.0,0,,1.0,main_w4_handler1,3328312,17781349,False,,11849546,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32849917}]",25,Species,,"""?""","""false""","""true""","""bacteria""","""--name-long""","""true""","""false""","""false""","""false""","""false""",32.0,,42309204.0,1513069308.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-12 09:03:08.202937,112314.0,78.0
2024668,2024668,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-12-12 09:04:30.522431,slurm_normal,1513069512.0,0,,1.0,main_w3_handler1,3328312,17781389,False,,11849592,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 32849917}]",25,Species,,"""?""","""false""","""true""","""bacteria""","""--name-long""","""true""","""true""","""true""","""false""","""false""",32.0,,42309204.0,1513069480.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-12 09:05:14.081334,112314.0,32.0
8577044,8577044,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2017-12-13 19:18:33.396985,slurm_normal,1513192782.0,0,,1.0,main_w4_handler0,2991328,17800062,False,,11869462,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 30068049}]",5,Phylum,,"""?""","""true""","""true""","""bacteria""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,41862308.0,1513192727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2017-12-13 19:19:44.352294,92765.0,55.0
129779674,129779674,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-02-06 19:41:26.844326,slurm_normal,1517946153.0,0,7680.0,1.0,main_w3_handler0,3417909,18276708,False,,12359217,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33682356}]",0,,false,"""?""","""true""","""true""","""bacteria""","""""","""true""","""false""","""false""","""true""","""false""",32.0,,43698922.0,1517946097.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-06 19:42:36.537212,121356.0,56.0
0,0,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-01-20 18:31:35.142204,slurm_normal,1516473175.0,0,,1.0,main_w4_handler1,3396521,18095696,False,,12175357,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33409311}]",0,,false,"""?""","""true""","""true""","""viruses""","""--name-long""","""true""","""false""","""true""","""false""","""false""",32.0,,43280546.0,1516473104.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-01-20 18:32:56.579150,120191.0,71.0
52137,52137,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-01-20 20:10:15.240772,slurm_normal,1516479061.0,0,,1.0,main_w3_handler1,3388050,18096151,False,,12175832,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33275265}]",17,Family,,"""?""","""true""","""true""","""bacteria""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,43325672.0,1516479026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-01-20 20:11:02.365752,80446.0,35.0
5411,5411,,,,,,,,,,,,,,,,,,,,,taxonomy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,taxonomy,2018-02-01 17:44:33.909722,slurm_normal,1517507106.0,0,,1.0,main_w3_handler0,3410960,18226107,False,,12306438,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33614545}]",0,,false,"""?""","""true""","""true""","""plasmids""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,43608658.0,1517507083.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-01 17:45:11.301112,120974.0,23.0
105178,105178,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-02-01 17:49:02.740695,slurm_normal,1517507456.0,0,,1.0,main_w4_handler1,3410921,18226131,False,,12306465,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33613850}]",0,,false,"""?""","""true""","""true""","""viruses""","""--name-long""","""true""","""false""","""true""","""false""","""false""",32.0,,43581033.0,1517507378.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-01 17:50:58.589264,120965.0,78.0
403945864,403945864,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-02-02 14:47:34.431421,slurm_normal,1517611448.0,0,,1.0,main_w4_handler0,3413492,18235696,False,,12322893,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33635026}]",0,,false,"""?""","""true""","""true""","""bacteria""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,43635577.0,1517611396.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-02 22:44:10.653553,84166.0,52.0
11210769,11210769,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-02-03 06:45:12.140464,slurm_normal,1517640374.0,0,,1.0,main_w3_handler1,3412522,18245418,False,,12325778,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33652297}]",0,,false,"""?""","""true""","""true""","""plasmids""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,43591842.0,1517640323.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-03 06:46:16.823018,111493.0,51.0
3338961,3338961,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-02-06 10:47:00.840873,slurm_normal,1517914080.0,0,7680.0,1.0,main_w3_handler1,3319449,18268748,False,,12350485,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33690818}]",25,Species,,"""?""","""true""","""true""","""bacteria""","""--name-long""","""true""","""false""","""false""","""false""","""false""",32.0,,43705994.0,1517914032.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-06 10:48:01.597825,88606.0,48.0
5943889,5943889,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-02-05 13:39:21.683461,slurm_normal,1517838042.0,0,,1.0,main_w3_handler0,3414813,18258046,False,,12339749,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33636782}]",0,,false,"""?""","""true""","""true""","""plasmids""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,43640302.0,1517837970.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-05 13:40:43.483099,113683.0,72.0
257689850,257689850,251786736.0,tabular,1836305521.0,tabular,1730256112.0,tabular,,,,,,,,,,,,,,,tabular,250950881.0,,,,,,,,,,,,,tabular,255525065.0,tabular,256236183.0,tabular,314495465.0,tabular,318488285.0,tabular,317349130.0,tabular,249984795.0,tabular,255825227.0,tabular,tabular,2018-02-06 09:08:23.284887,slurm_normal,1517908266.0,0,7680.0,1.0,main_w3_handler1,3370121,18267944,False,,12349785,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hdca', 'id': 101891}]",0,,false,"""?""","""true""","""true""","""plasmids""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,43708054.0,1517908113.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-06 09:11:09.049707,111875.0,153.0
401942,401942,,,,,,,,,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tabular,2018-02-06 20:46:02.782450,slurm_normal,1517950064.0,0,7680.0,1.0,main_w3_handler1,3419451,18277817,False,,12360429,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33704025}]",0,,false,"""?""","""true""","""true""","""bacteria""","""""","""true""","""false""","""false""","""true""","""false""",32.0,,43719317.0,1517949974.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-06 20:47:47.306190,121432.0,90.0
663453835,663453835,,,,,,,,,,,,,,,,,,,,,sam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sam,2018-03-09 02:25:39.446097,slurm_normal,1520562719.0,0,7680.0,1.0,main_w4_handler0,3429822,18666497,False,,12762663,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/bosTau7.len""","[{'src': 'hda', 'id': 34311383}]",0,,false,"""bosTau7""","""true""","""true""","""plasmids""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,44247480.0,1520562349.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-03-09 02:32:02.333754,122020.0,370.0
849509,849509,,,,,,,,,,,,,,,,,,,,,tabular,355366.0,,,,,,,,,,,,,tabular,388635.0,tabular,488754.0,tabular,589584.0,tabular,465964.0,tabular,,,,,,,tabular,2018-02-07 08:26:22.244786,slurm_normal,1517992059.0,0,7680.0,1.0,main_w4_handler1,3025031,18283527,False,,12366347,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 28988199}, {'src': 'hda', 'id': 28988200}, {'src': 'hda', 'id': 28988202}, {'src': 'hda', 'id': 28988204}, {'src': 'hda', 'id': 28988205}, {'src': 'hda', 'id': 28988207}]",0,,false,"""?""","""true""","""true""","""plasmids""","""""","""true""","""false""","""false""","""false""","""false""",32.0,,41954592.0,1517991990.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-07 08:27:41.574544,75552.0,69.0
14890709,14890709,,,,,,,,,,,,,,,,,,,,,tabular,13984925.0,,,,,,,,,,,,,tabular,,,,,,,,,,,,,,,tabular,2018-02-13 05:13:25.647449,slurm_normal,1518498893.0,0,7680.0,1.0,main_w4_handler0,3421283,18359837,False,,12444745,slurm,,132112168.0,corral-repl,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","[{'src': 'hda', 'id': 33811538}, {'src': 'hda', 'id': 33821416}]",0,,false,"""?""","""true""","""true""","""bacteria""","""--name-id""","""true""","""false""","""false""","""false""","""false""",32.0,,43791088.0,1518498815.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,0.0.2,,2018-02-13 05:14:54.539827,100803.0,78.0
