chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,info,input,input_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,p1_input,p1_input_filetype,param_filename,parameters.__workflow_invocation_uuid__,parameters.branch_style,parameters.chromInfo,parameters.data_source,parameters.dbkey,parameters.include_reference,parameters.individuals.__current_case__,parameters.individuals.choice,parameters.individuals.p1_input,parameters.individuals.p1_input.values,parameters.input_type.__current_case__,parameters.input_type.choice,parameters.input_type.data_source.__current_case__,parameters.input_type.data_source.choice,parameters.input_type.data_source.minimum_coverage,parameters.input_type.data_source.minimum_quality,parameters.input_type.input,parameters.input_type.input.values,parameters.layout_style,parameters.length_style,parameters.minimum_coverage,parameters.minimum_quality,parameters.scale_style,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2014-10-23 17:24:37.008922,rodeo_normal,1414085196.0,0,,1.0,main_w1_handler1,2094692,8032200,False,,165179403,gd_snp,65933.rodeo,slurm,,16332532.0,corral-repl,83.0,gd_indivs,,"""73e4daf85ad911e4b64f005056a52a46""","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""","""1""",1,1,17315818.0,,1,1,,,,,17315823.0,,"""""","""""","""4""","""0""","""""",2.0,,17661123.0,1414085188.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-10-23 17:26:43.368750,54455.0,8.0
,,2014-10-23 17:28:39.816121,rodeo_normal,1414085415.0,0,,1.0,main_w2_handler0,2094692,8032217,False,,114659604,gd_snp,65950.rodeo,slurm,,16332532.0,corral-repl,123.0,gd_indivs,,"""048a5d6c5ada11e49e25005056a52a46""","""""","""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""","""1""",1,1,17315834.0,,1,1,,,,,17315841.0,,"""""","""""","""4""","""0""","""""",2.0,,17661123.0,1414085409.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-10-23 17:30:18.553797,54455.0,6.0
,,2014-10-23 20:02:58.893694,rodeo_normal,1414094704.0,0,,1.0,main_w2_handler0,2094692,8033110,False,,165179403,gd_snp,66773.rodeo,slurm,,16332532.0,corral-repl,83.0,gd_indivs,,"""92eedfe65aef11e4b7e9005056a52a46""","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""","""1""",1,1,17317035.0,,1,1,,,,,17317041.0,,"""""","""""","""4""","""0""","""""",2.0,,17661123.0,1414094694.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-10-23 20:05:05.568293,54455.0,10.0
,,2014-10-23 20:57:46.313485,rodeo_normal,1414097987.0,0,,1.0,main_w2_handler1,2094692,8033371,False,,111579236,gd_snp,67016.rodeo,slurm,,16332532.0,corral-repl,123.0,gd_indivs,,"""3912612a5af711e4a89a005056a51846""","""""","""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""","""1""",1,1,17317376.0,,1,1,,,,,17317382.0,,"""""","""""","""4""","""0""","""""",2.0,,17661123.0,1414097980.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-10-23 20:59:50.437886,54455.0,7.0
,,2014-10-23 21:06:48.118257,rodeo_normal,1414098508.0,0,,1.0,main_w1_handler0,2094692,8033418,False,,165179403,gd_snp,67054.rodeo,slurm,,16332532.0,corral-repl,83.0,gd_indivs,,"""7d84911a5af811e4aded005056a51846""","""""","""/galaxy-repl/localdata/chrom/hg19.len""","""1""","""hg19""","""1""",1,1,17317435.0,,1,1,,,,,17317440.0,,"""""","""""","""4""","""0""","""""",2.0,,17661123.0,1414098498.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-10-23 21:08:30.559445,54455.0,10.0
,,2015-02-05 00:51:02.939394,rodeo_normal,1423097497.0,0,,1.0,main_w1_handler1,1407552,8666214,False,,277779588,gd_snp,2648472.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",0,0,,,0,0,1.0,1,,,18416177.0,,"""""","""""",,,"""""",32.0,,20759948.0,1423097479.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2015-02-05 00:51:39.998848,2462.0,18.0
,,2014-12-15 16:14:42.695146,rodeo_normal,1418660163.0,0,,1.0,main_w1_handler0,2149651,8418587,False,,118859530,gd_snp,564417.rodeo,slurm,,16332532.0,corral-repl,123.0,gd_indivs,,"""75c5747a847511e489c8005056a51846""","""""","""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""","""1""",1,1,17967921.0,,1,1,,,,,17967933.0,,"""""","""""","""4""","""0""","""""",2.0,,20066779.0,1418660155.0,ok,0.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-12-15 16:16:09.097022,57129.0,8.0
,,2014-12-15 16:01:42.940120,rodeo_normal,1418659398.0,0,,1.0,main_w2_handler0,2142113,8418492,False,,111579236,gd_snp,2318187.roundup,slurm,,132112264.0,corral-repl,123.0,gd_indivs,,"""a4355f20847311e4bfa8005056a51846""","""""","""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""","""1""",1,1,17967710.0,,1,1,,,,,17967717.0,,"""""","""""","""4""","""0""","""""",32.0,,20066779.0,1418659392.0,ok,1023992.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2014-12-15 16:03:21.275048,57129.0,6.0
,,2015-02-04 08:26:07.380171,rodeo_normal,1423038410.0,0,,1.0,main_w2_handler1,1407552,8661951,False,,275008029,gd_snp,2640628.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",0,0,,,0,0,1.0,1,,,18406540.0,,"""""","""""",,,"""""",32.0,,20759948.0,1423038392.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2015-02-04 08:26:53.182908,2462.0,18.0
,,2015-02-12 21:43:58.046618,rodeo_normal,1423777463.0,0,,1.0,main_w2_handler0,1407552,8715339,False,,62670245,gd_snp,2740836.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",0,0,,,0,0,1.0,1,,,18493844.0,,"""""","""""",,,"""""",32.0,,20759948.0,1423777457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2015-02-12 21:44:28.674816,2462.0,6.0
,,2015-02-12 22:59:10.946536,rodeo_normal,1423781971.0,0,,1.0,main_w1_handler1,1407552,8716156,False,,35628453,gd_snp,2741798.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",0,0,,,0,0,1.0,1,,,18495087.0,,"""""","""""",,,"""""",32.0,,20759948.0,1423781966.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2015-02-12 22:59:35.890140,2462.0,5.0
,,2015-02-13 02:04:45.565205,rodeo_normal,1423793115.0,0,,1.0,main_w2_handler0,1407552,8717265,False,,18125894,gd_snp,2743692.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",0,0,,,0,0,1.0,1,,,18496921.0,,"""""","""""",,,"""""",32.0,,20759948.0,1423793110.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2015-02-13 02:05:17.753034,2462.0,5.0
,,2015-02-17 23:38:20.949035,rodeo_normal,1424216321.0,0,,1.0,main_w2_handler0,1407552,8749056,False,,19339013,gd_snp,2799658.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",0,0,,,0,0,1.0,1,,,18548047.0,,"""""","""""",,,"""""",32.0,,21311072.0,1424216315.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2015-02-17 23:38:43.578386,2462.0,6.0
,,2015-03-03 18:22:07.782615,rodeo_normal,1425407063.0,0,,1.0,main_w2_handler0,2221194,8854502,False,,111579236,gd_snp,2994136.roundup,slurm,,132112168.0,corral-repl,123.0,gd_indivs,,"""2edce350c1d211e4b638005056a52a46""","""""","""/galaxy-repl/localdata/chrom/?.len""","""1""","""?""","""1""",1,1,18714562.0,,1,1,,,,,18714568.0,,"""""","""""","""4""","""0""","""""",32.0,,21564345.0,1425407055.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2015-03-03 18:24:27.953865,60277.0,8.0
,,2015-03-12 12:48:22.293730,rodeo_normal,1426164516.0,0,,1.0,main_w1_handler1,2231548,8927973,False,,855633,gd_genotype,3130011.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/main/files/010/483/dataset_10483540.dat""",,"""Lolium_v2""","""1""",0,0,,,1,1,,,,,18816924.0,,"""""","""""",,,"""""",32.0,,21446092.0,1426164512.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2015-03-12 12:48:38.912311,58236.0,4.0
,,2015-03-12 12:49:51.642750,rodeo_normal,1426164608.0,0,,1.0,main_w1_handler1,2231548,8928099,False,,855633,gd_genotype,3130129.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/main/files/010/483/dataset_10483540.dat""",,"""Lolium_v2""","""1""",0,0,,,1,1,,,,,18816924.0,,"""""","""b""",,,"""""",32.0,,21446092.0,1426164604.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2015-03-12 12:50:11.970092,58236.0,4.0
,,2017-06-05 08:30:08.815832,slurm_normal,1496651431.0,0,,1.0,main_w4_handler0,3137123,16013588,False,,1597527,gd_genotype,10106332.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 29889518}]","""v""","""b""",,,"""""",32.0,,38392878.0,1496651426.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-06-05 08:30:33.121291,,5.0
,,2017-06-05 08:28:32.180507,slurm_normal,1496651333.0,0,,1.0,main_w4_handler0,3137123,16013575,False,,1597527,gd_genotype,10106323.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 29889518}]","""""","""b""",,,"""s""",32.0,,38392878.0,1496651330.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-06-05 08:28:55.424207,,3.0
,,2017-06-05 08:28:57.449178,slurm_normal,1496651359.0,0,,1.0,main_w4_handler1,3137123,16013578,False,,1597527,gd_genotype,10106324.roundup,slurm,,132112168.0,corral-repl,,,,,"""d""","""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 29889518}]","""""","""b""",,,"""""",32.0,,38392878.0,1496651355.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-06-05 08:29:21.017942,,4.0
,,2017-06-05 08:29:13.103672,slurm_normal,1496651371.0,0,,1.0,main_w3_handler0,3137123,16013582,False,,1597527,gd_genotype,10106327.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""0""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 29889518}]","""""","""""",,,"""""",32.0,,38392878.0,1496651367.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-06-05 08:29:34.048822,,4.0
,,2017-06-05 08:24:09.545694,slurm_normal,1496651066.0,0,,1.0,main_w3_handler1,3137123,16013549,False,,1597527,gd_genotype,10106299.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 29889518}]","""""","""""",,,"""""",32.0,,38392878.0,1496651061.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-06-05 08:24:28.623695,,5.0
,,2017-06-05 08:25:30.636229,slurm_normal,1496651148.0,0,,1.0,main_w3_handler1,3137123,16013552,False,,1597527,gd_genotype,10106301.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 29889518}]","""v""","""""",,,"""""",32.0,,38392878.0,1496651145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-06-05 08:25:50.622294,,3.0
,,2017-06-05 08:26:51.525153,slurm_normal,1496651229.0,0,,1.0,main_w3_handler0,3137123,16013560,False,,1597527,gd_genotype,10106307.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/hg19.len""",,"""hg19""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 29889518}]","""""","""b""",,,"""""",32.0,,38392878.0,1496651226.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-06-05 08:27:12.590120,,3.0
,,2017-06-09 06:52:31.843883,slurm_normal,1496991180.0,0,,1.0,main_w4_handler1,3108022,16060854,False,,82135805,gd_genotype,10149890.roundup,slurm,,132112168.0,corral-repl,,,,,"""d""","""/galaxy-repl/localdata/chrom/haemInfl_KW20.len""",,"""haemInfl_KW20""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 29963830}]","""""","""b""",,,"""s""",32.0,,38363318.0,1496991170.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-06-09 06:53:03.727327,105723.0,10.0
,,2017-06-09 06:49:18.625070,slurm_normal,1496990982.0,0,,1.0,main_w4_handler1,3108022,16060820,False,,82135805,gd_genotype,10149878.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/haemInfl_KW20.len""",,"""haemInfl_KW20""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 29963830}]","""""","""""",,,"""""",32.0,,38363318.0,1496990975.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-06-09 06:49:44.243524,105723.0,7.0
,,2017-06-13 09:10:54.674016,slurm_normal,1497345072.0,0,,1.0,main_w4_handler0,3152631,16088560,False,,362651,gd_genotype,10174650.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 30007075}]","""""","""""",,,"""""",32.0,,38627068.0,1497345068.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-06-13 09:11:16.725145,,4.0
,,2017-06-14 11:35:15.171716,slurm_normal,1497440133.0,0,,1.0,main_w4_handler1,3153005,16098735,False,,4345085,gd_genotype,10183694.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 30025629}]","""""","""""",,,"""""",32.0,,38627068.0,1497440127.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-06-14 11:35:38.819514,,6.0
,,2017-06-22 14:08:31.570601,slurm_normal,1498140534.0,0,,1.0,main_w3_handler1,3144734,16164951,False,,425058,gd_snp,10242308.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",0,0,,,0,0,1.0,1,,,,"[{'src': 'hda', 'id': 30124423}]","""""","""""",,,"""""",32.0,,38522080.0,1498140527.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-06-22 14:08:56.806867,12601.0,7.0
,,2017-06-22 14:22:38.283203,slurm_normal,1498141389.0,0,,1.0,main_w4_handler0,3144734,16165091,False,,15331982,gd_genotype,10242443.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 30127736}]","""""","""b""",,,"""s""",32.0,,38522080.0,1498141381.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-06-22 14:23:15.742208,12601.0,8.0
,,2017-06-22 22:26:41.704829,slurm_normal,1498170427.0,0,,1.0,main_w4_handler0,3144734,16169330,False,,3986808,gd_genotype,10246461.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 30134168}]","""""","""b""",,,"""""",32.0,,38522080.0,1498170421.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-06-22 22:27:07.692506,12601.0,6.0
,,2017-07-11 09:58:53.786417,slurm_normal,1499767155.0,0,,1.0,main_w4_handler0,3188793,16308276,False,,686803,gd_genotype,10375902.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/galaxy-repl/localdata/chrom/?.len""",,"""?""","""0""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 30385725}]","""""","""""",,,"""""",32.0,,38627068.0,1499767150.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-07-11 09:59:19.686258,,5.0
,,2017-09-29 06:28:59.987519,slurm_normal,1506666550.0,0,,1.0,main_w4_handler1,3270382,16970017,False,,1714078,gd_genotype,11037673.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/esoLuc1.len""",,"""esoLuc1""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 31476630}]","""""","""""",,,"""""",32.0,,40565563.0,1506666546.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-09-29 06:29:13.978167,111666.0,4.0
,,2017-09-29 07:29:00.909031,slurm_normal,1506670150.0,0,,1.0,main_w3_handler0,3270382,16970252,False,,1714078,gd_genotype,11037873.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/esoLuc1.len""",,"""esoLuc1""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 31477133}]","""""","""""",,,"""""",32.0,,40955330.0,1506670145.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-09-29 07:29:14.898019,111666.0,5.0
,,2017-09-29 07:29:01.551574,slurm_normal,1506670152.0,0,,1.0,main_w4_handler1,3270382,16970254,False,,760032,gd_genotype,11037874.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/esoLuc1.len""",,"""esoLuc1""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 31477135}]","""""","""""",,,"""""",32.0,,40955330.0,1506670147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-09-29 07:29:15.136478,111666.0,5.0
,,2017-09-29 07:29:01.215903,slurm_normal,1506670153.0,0,,1.0,main_w3_handler1,3270382,16970253,False,,832650,gd_genotype,11037875.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/esoLuc1.len""",,"""esoLuc1""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 31477134}]","""""","""""",,,"""""",32.0,,40955330.0,1506670147.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-09-29 07:29:16.550987,111666.0,6.0
,,2017-12-15 10:11:07.346149,slurm_normal,1513332681.0,0,,1.0,main_w4_handler0,3366119,17815934,False,,495,gd_snp,11884597,slurm,,132112168.0,corral-repl,,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg19.len""",,"""hg19""","""1""",0,0,,,0,0,1.0,1,,,,"[{'src': 'hda', 'id': 32945298}]","""""","""""",,,"""""",32.0,,42669844.0,1513332675.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-12-15 10:11:23.443111,118667.0,6.0
,,2017-09-29 17:02:39.458739,slurm_normal,1506704572.0,0,,1.0,main_w3_handler1,3270382,16974173,False,,760032,gd_genotype,11041972.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/esoLuc1.len""",,"""esoLuc1""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 31483119}]","""""","""""",,,"""""",32.0,,40555413.0,1506704567.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-09-29 17:02:54.107358,111666.0,5.0
,,2017-09-29 17:02:39.148656,slurm_normal,1506704569.0,0,,1.0,main_w3_handler1,3270382,16974172,False,,832650,gd_genotype,11041970.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/esoLuc1.len""",,"""esoLuc1""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 31483118}]","""""","""""",,,"""""",32.0,,40555413.0,1506704563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-09-29 17:02:51.771184,111666.0,6.0
,,2017-09-29 17:02:38.723355,slurm_normal,1506704568.0,0,,1.0,main_w3_handler0,3270382,16974171,False,,1714078,gd_genotype,11041971.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/esoLuc1.len""",,"""esoLuc1""","""1""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 31483117}]","""""","""""",,,"""""",32.0,,40555413.0,1506704563.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-09-29 17:02:53.999285,111666.0,5.0
,,2017-09-29 17:04:11.702642,slurm_normal,1506704666.0,0,,1.0,main_w3_handler0,3270382,16974190,False,,1714078,gd_genotype,11041984.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/esoLuc1.len""",,"""esoLuc1""","""0""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 31483117}]","""""","""""",,,"""""",32.0,,40555413.0,1506704662.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-09-29 17:04:30.571780,111666.0,4.0
,,2017-09-29 17:04:15.410109,slurm_normal,1506704669.0,0,,1.0,main_w3_handler0,3270382,16974191,False,,832650,gd_genotype,11041985.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/esoLuc1.len""",,"""esoLuc1""","""0""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 31483118}]","""""","""""",,,"""""",32.0,,40555413.0,1506704665.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-09-29 17:04:35.346414,111666.0,4.0
,,2017-09-29 17:04:18.298913,slurm_normal,1506704673.0,0,,1.0,main_w3_handler0,3270382,16974192,False,,760032,gd_genotype,11041988.roundup,slurm,,132112168.0,corral-repl,,,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/esoLuc1.len""",,"""esoLuc1""","""0""",0,0,,,1,1,,,,,,"[{'src': 'hda', 'id': 31483119}]","""""","""""",,,"""""",32.0,,40555413.0,1506704669.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-09-29 17:04:40.564252,111666.0,4.0
,,2017-09-29 17:34:50.081801,slurm_normal,1506706506.0,0,,1.0,main_w4_handler0,3270382,16974386,False,,771944,gd_genotype,11042197.roundup,slurm,,132112168.0,corral-repl,80.0,gd_indivs,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/esoLuc1.len""",,"""esoLuc1""","""1""",1,1,,"[{'src': 'hda', 'id': 31483327}]",1,1,,,,,,"[{'src': 'hda', 'id': 31483293}]","""""","""""",,,"""""",32.0,,40555413.0,1506706502.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-09-29 17:35:10.315323,111666.0,4.0
,,2017-09-29 17:34:48.900026,slurm_normal,1506706508.0,0,,1.0,main_w3_handler0,3270382,16974382,False,,771944,gd_genotype,11042198.roundup,slurm,,132112168.0,corral-repl,80.0,gd_indivs,,,"""""","""/cvmfs/data.galaxyproject.org/managed/len/ucsc/esoLuc1.len""",,"""esoLuc1""","""1""",1,1,,"[{'src': 'hda', 'id': 31483322}]",1,1,,,,,,"[{'src': 'hda', 'id': 31483293}]","""""","""""",,,"""""",32.0,,40555413.0,1506706505.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_phylogenetic_tree/1.1.0,1.1.0,,2017-09-29 17:35:10.750379,111666.0,3.0
