chromInfo,chromInfo_filetype,create_time,destination_id,end_epoch,exit_code,galaxy_slots,handler,history_id,id,imported,info,input_bam,input_bam_filetype,input_interval,input_interval_filetype,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input_bam,parameters.input_bam.values,parameters.input_bam|__identifier__,parameters.slice_method.__current_case__,parameters.slice_method.input_interval,parameters.slice_method.input_interval.values,parameters.slice_method.refs,parameters.slice_method.refs.__class__,parameters.slice_method.regions,parameters.slice_method.slice_method_selector,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2016-03-21 13:28:43.523968,slurm_normal,1458567061.0,0,1.0,main_w1_handler0,2417391,12214911,False,,140285457,bam,,,6425425.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944310,,,1.0,,,['chr1'],,,chr,32.0,,26999608.0,1458567048.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 13:31:02.547401,68134.0,13.0
,,2016-03-21 13:30:15.671447,slurm_normal,1458567118.0,0,1.0,main_w2_handler0,2417391,12214939,False,,140285457,bam,,,6425451.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944310,,,1.0,,,"['chr2', 'chr3']",,,chr,32.0,,26999608.0,1458567107.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 13:32:04.009452,68134.0,11.0
,,2016-03-21 13:31:30.743866,slurm_normal,1458567170.0,0,1.0,main_w2_handler1,2417391,12214964,False,,140285457,bam,,,6425466.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944310,,,1.0,,,"['chr4', 'chr5']",,,chr,32.0,,26999608.0,1458567161.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 13:32:51.881523,68134.0,9.0
,,2016-03-21 13:32:59.907106,slurm_normal,1458567275.0,0,1.0,main_w2_handler0,2417391,12214981,False,,140285457,bam,,,6425490.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944310,,,1.0,,,"['chr6', 'chr7', 'chr8', 'chr9']",,,chr,32.0,,26999608.0,1458567257.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 13:34:38.443830,68134.0,18.0
,,2016-03-21 13:36:06.194928,slurm_normal,1458567436.0,0,1.0,main_w1_handler2,2417391,12215028,False,,140285457,bam,,,6425529.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944310,,,1.0,,,"['chr16', 'chr17', 'chr18']",,,chr,32.0,,26999608.0,1458567427.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 13:37:18.259348,68134.0,9.0
,,2016-03-21 13:34:36.568657,slurm_normal,1458567363.0,0,1.0,main_w1_handler2,2417391,12214996,False,,140285457,bam,,,6425504.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944310,,,1.0,,,"['chr10', 'chr11', 'chr12', 'chr13', 'chr14', 'chr15']",,,chr,32.0,,26999608.0,1458567333.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 13:36:06.732149,68134.0,30.0
,,2016-03-21 13:37:36.178939,slurm_normal,1458567540.0,0,1.0,main_w1_handler2,2417391,12215051,False,,140285457,bam,,,6425553.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944310,,,1.0,,,"['chr19', 'chr20', 'chr21', 'chr22', 'chrX', 'chrY']",,,chr,32.0,,26999608.0,1458567531.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 13:39:04.432290,68134.0,9.0
,,2016-03-21 13:40:45.195107,slurm_normal,1458567759.0,0,1.0,main_w2_handler0,2417391,12215085,False,,132712492,bam,,,6425595.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944313,,,1.0,,,"['chr2', 'chr3']",,,chr,32.0,,26999608.0,1458567747.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 13:42:43.395385,68134.0,12.0
,,2016-03-21 13:39:29.005554,slurm_normal,1458568093.0,0,1.0,main_w1_handler1,2417391,12215069,False,,132712492,bam,,,6425732.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944313,,,1.0,,,['chr1'],,,chr,32.0,,26999608.0,1458568082.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 13:48:15.975970,68134.0,11.0
,,2016-03-21 13:50:43.505975,slurm_normal,1458568319.0,0,1.0,main_w2_handler1,2417391,12215353,False,,132712492,bam,,,6425810.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944313,,,1.0,,,"['chr4', 'chr5']",,,chr,32.0,,26999608.0,1458568312.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 13:52:02.921449,68134.0,7.0
,,2016-03-21 13:51:55.347231,slurm_normal,1458568440.0,0,1.0,main_w2_handler0,2417391,12215383,False,,132712492,bam,,,6425830.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944313,,,1.0,,,"['chr6', 'chr7', 'chr8', 'chr9']",,,chr,32.0,,26999608.0,1458568408.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 13:54:03.064831,68134.0,32.0
,,2016-03-21 13:59:30.303684,slurm_normal,1458568856.0,0,1.0,main_w2_handler1,2417391,12215524,False,,132712492,bam,,,6425966.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944313,,,1.0,,,"['chr19', 'chr20', 'chr21', 'chr22', 'chrX', 'chrY']",,,chr,32.0,,26999608.0,1458568840.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 14:01:01.161069,68134.0,16.0
,,2016-03-21 13:58:00.822972,slurm_normal,1458568845.0,0,1.0,main_w1_handler2,2417391,12215489,False,,132712492,bam,,,6425947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944313,,,1.0,,,"['chr16', 'chr17', 'chr18']",,,chr,32.0,,26999608.0,1458568790.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 14:00:52.200986,68134.0,55.0
,,2016-03-21 13:56:39.236055,slurm_normal,1458568910.0,0,1.0,main_w1_handler0,2417391,12215458,False,,132712492,bam,,,6425933.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944313,,,1.0,,,"['chr10', 'chr11', 'chr12', 'chr13', 'chr14', 'chr15']",,,chr,32.0,,26999608.0,1458568725.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 14:01:54.751519,68134.0,185.0
,,2016-03-21 14:34:43.246132,slurm_normal,1458570943.0,0,1.0,main_w2_handler1,2417391,12216144,False,,51777723,bam,,,6426654,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944314,,,1.0,,,['chr1'],,,chr,32.0,,26999608.0,1458570933.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 14:35:46.376418,68134.0,10.0
,,2016-03-21 14:36:03.682648,slurm_normal,1458571033.0,0,1.0,main_w2_handler1,2417391,12216174,False,,51777723,bam,,,6426703,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944314,,,1.0,,,"['chr2', 'chr3']",,,chr,32.0,,26999608.0,1458571026.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 14:37:16.739166,68134.0,7.0
,,2016-03-21 14:37:57.424236,slurm_normal,1458571201.0,0,1.0,main_w1_handler0,2417391,12216210,False,,51777723,bam,,,6426761,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944314,,,1.0,,,"['chr4', 'chr5']",,,chr,32.0,,26999608.0,1458571194.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 14:40:03.554318,68134.0,7.0
,,2016-03-21 14:39:58.302245,slurm_normal,1458571297.0,0,1.0,main_w1_handler2,2417391,12216241,False,,51777723,bam,,,6426782,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944314,,,1.0,,,"['chr6', 'chr7', 'chr8', 'chr9']",,,chr,32.0,,26999608.0,1458571291.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 14:41:39.142191,68134.0,6.0
,,2016-07-04 15:47:46.678786,slurm_normal,1467647307.0,0,1.0,main_w1_handler0,2691933,13327760,False,,1355620252,bam,,,7534810.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6ba0837a2abbc89'}]",,1.0,,,['14'],,,chr,32.0,,30376180.0,1467647300.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-07-04 15:48:30.107852,83706.0,7.0
,,2016-07-04 15:52:41.525257,slurm_normal,1467647592.0,0,1.0,main_w2_handler1,2691933,13327768,False,,1355620252,bam,,,7534823.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5d6ba0837a2abbc89'}]",,2.0,,,,,"[{'__index__': 0, 'end': '35874000', 'chrom': '14', 'start': '135870471'}]",man,32.0,,30376180.0,1467647588.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-07-04 15:53:16.289057,83706.0,4.0
,,2016-03-21 15:02:29.093352,slurm_normal,1458572623.0,0,1.0,main_w2_handler0,2417391,12216849,False,,51777723,bam,,,6427373,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944314,,,1.0,,,"['chr16', 'chr17', 'chr18']",,,chr,32.0,,26999608.0,1458572615.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 15:03:45.005281,68134.0,8.0
,,2016-03-21 15:05:58.779364,slurm_normal,1458572843.0,0,1.0,main_w2_handler0,2417391,12216942,False,,77468092,bam,,,6427447.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944315,,,1.0,,,['chr1'],,,chr,32.0,,26999608.0,1458572835.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 15:07:25.184270,68134.0,8.0
,,2016-03-21 15:04:34.618034,slurm_normal,1458572727.0,0,1.0,main_w2_handler1,2417391,12216887,False,,51777723,bam,,,6427410.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg_g1k_v37.len""","""hg_g1k_v37""",23944314,,,1.0,,,"['chr19', 'chr20', 'chr21', 'chr22', 'chrX', 'chrY']",,,chr,32.0,,26999608.0,1458572722.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/devteam/samtools_slice_bam/samtools_slice_bam/2.0,2.0,,2016-03-21 15:05:30.069267,68134.0,5.0
