create_time,destination_id,end_epoch,exit_code,galaxy_memory_mb,galaxy_slots,handler,history_id,id,imported,infile,infile_filetype,info,job_runner_external_id,job_runner_name,library_folder_id,memtotal,object_store_id,param_filename,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.dgidb,parameters.family_wise,parameters.gt_filter,parameters.header,parameters.in,parameters.infile,parameters.infile.values,parameters.min_kindreds,parameters.q,parameters.region,parameters.sample_filter,parameters.show_families,parameters.show_samples,processor_count,runner_name,session_id,start_epoch,state,swaptotal,tool_id,tool_version,traceback,update_time,user_id,runtime
2016-04-21 23:45:41.978605,slurm_normal,1461282365.0,0,,1.0,main_w2_handler1,2680000,12555833,False,181204992,gemini.sqlite,,6744890.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c12f44e25a0ad7d7'}]","""1""","""SELECT count(*) FROM variants WHERE in_dbsnp == 0""","""""","""""","""false""","""false""",32.0,,29234960.0,1461282357.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-21 23:46:08.710254,81499.0,8.0
2016-04-21 23:56:46.953481,slurm_normal,1461283027.0,0,,1.0,main_w1_handler0,2680000,12555887,False,181204992,gemini.sqlite,,6744988.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""gt_types.HG002_NA24385_son <> HOM_REF""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c12f44e25a0ad7d7'}]","""1""","""SELECT * from variants""","""""","""""","""false""","""false""",32.0,,29234960.0,1461283018.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-21 23:57:08.948017,81499.0,9.0
2016-04-21 23:46:33.497809,slurm_normal,1461282408.0,0,,1.0,main_w1_handler1,2680033,12555838,False,181204992,gemini.sqlite,,6744894.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0a8238adfe55c45'}]","""1""","""SELECT rs_ids, aaf_esp_ea, impact, clinvar_disease_name, clinvar_sig FROM variants WHERE filter is NULL and gene = 'POLRMT'""","""""","""""","""false""","""false""",32.0,,29289397.0,1461282403.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-21 23:46:51.126425,81657.0,5.0
2016-04-21 23:44:13.461501,slurm_normal,1461282267.0,0,,1.0,main_w2_handler0,2680033,12555812,False,181204992,gemini.sqlite,,6744874.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0a8238adfe55c45'}]","""1""","""SELECT count(*) FROM variants WHERE in_dbsnp == 0""","""""","""""","""false""","""false""",32.0,,29289397.0,1461282262.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-21 23:44:28.302738,81657.0,5.0
2016-04-22 00:01:33.089996,slurm_normal,1461283308.0,0,,1.0,main_w2_handler1,2680000,12555899,False,181204992,gemini.sqlite,,6745005.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types.HG002_NA24385_son <> HOM_REF AND gt_types.HG003_NA24149_father <> HOM_REF)""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c12f44e25a0ad7d7'}]","""1""","""SELECT gts.HG002_NA24385_son, gts.HG003_NA24149_father from variants""","""""","""""","""false""","""false""",32.0,,29234960.0,1461283302.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-22 00:01:50.030419,81499.0,6.0
2016-04-22 00:00:22.322640,slurm_normal,1461283267.0,0,,1.0,main_w2_handler0,2680000,12555895,False,181204992,gemini.sqlite,,6745001.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""gt_types.HG002_NA24385_son <> HOM_REF""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c12f44e25a0ad7d7'}]","""1""","""SELECT * from variants""","""""","""""","""false""","""false""",32.0,,29234960.0,1461283261.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-22 00:01:12.435699,81499.0,6.0
2016-04-22 00:00:19.450437,slurm_normal,1461283236.0,0,,1.0,main_w1_handler2,2680033,12555892,False,181204992,gemini.sqlite,,6744999.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types.HG002_NA24385_son <> HOM_REF AND gt_types.HG003_NA24149_father <> HOM_REF)""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0a8238adfe55c45'}]","""1""","""SELECT * from variants""","""""","""""","""false""","""false""",32.0,,29289397.0,1461283232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-22 00:00:40.769642,81657.0,4.0
2016-04-22 00:04:04.535092,slurm_normal,1461283462.0,0,,1.0,main_w1_handler2,2680033,12555903,False,181204992,gemini.sqlite,,6745011.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types).(*).(==HET).(all)""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0a8238adfe55c45'}]","""1""","""SELECT chrom, start, end, ref, alt, gene, impact, (gts).(*) FROM variants""","""""","""""","""false""","""false""",32.0,,29289397.0,1461283457.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-22 00:04:24.247060,81657.0,5.0
2016-04-21 23:46:07.593778,slurm_normal,1461282385.0,0,,1.0,main_w2_handler0,2680033,12555837,False,181204992,gemini.sqlite,,6744893.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0a8238adfe55c45'}]","""1""","""SELECT * FROM variants WHERE filter is NULL and gene = 'POLRMT'""","""""","""""","""false""","""false""",32.0,,29289397.0,1461282380.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-21 23:46:27.055966,81657.0,5.0
2016-04-22 00:01:46.326394,slurm_normal,1461283321.0,0,,1.0,main_w1_handler1,2680033,12555900,False,181204992,gemini.sqlite,,6745006.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types.HG002_NA24385_son <> HOM_REF AND gt_types.HG003_NA24149_father <> HOM_REF)""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c0a8238adfe55c45'}]","""1""","""SELECT gts.HG002_NA24385_son, gts.HG003_NA24149_father from variants""","""""","""""","""false""","""false""",32.0,,29289397.0,1461283317.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-22 00:02:03.301551,81657.0,4.0
2016-04-22 00:10:17.520666,slurm_normal,1461283863.0,0,,1.0,main_w2_handler0,2680000,12555930,False,181204992,gemini.sqlite,,6745064.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types).(*).(==HET).(all)""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5c12f44e25a0ad7d7'}]","""1""","""SELECT chrom, start, end, ref, alt, gene, impact, (gts).(*) FROM variants""","""""","""""","""false""","""false""",32.0,,29234960.0,1461283827.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-22 00:11:04.856697,81499.0,36.0
2016-04-25 23:25:08.307703,slurm_normal,1461626732.0,0,,1.0,main_w2_handler0,2680000,12616871,False,181130240,gemini.sqlite,,6816920.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""gt_types.GS03048-DNA_A01 <> HOM_REF""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b11ad53e163fd7a1'}]","""1""","""SELECT * from variants""","""""","""""","""false""","""false""",32.0,,29234960.0,1461626727.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:25:37.176058,81499.0,5.0
2016-04-25 23:21:14.634796,slurm_normal,1461626501.0,0,,1.0,main_w2_handler1,2680000,12616859,False,181130240,gemini.sqlite,,6816853.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56afd78a45dd83a2f'}]","""1""","""SELECT * FROM variants WHERE filter is NULL and gene = 'POLRMT'""","""""","""""","""false""","""false""",32.0,,29234960.0,1461626490.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:21:44.076840,81499.0,11.0
2016-04-25 23:20:46.560903,slurm_normal,1461626468.0,0,,1.0,main_w1_handler2,2680000,12616854,False,181130240,gemini.sqlite,,6816837.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b11ad53e163fd7a1'}]","""1""","""SELECT count(*) FROM variants WHERE in_dbsnp == 0""","""""","""""","""false""","""false""",32.0,,29234960.0,1461626461.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:21:10.110811,81499.0,7.0
2016-04-25 23:27:14.983339,slurm_normal,1461626854.0,0,,1.0,main_w1_handler0,2680000,12616879,False,181130240,gemini.sqlite,,6816940.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types.GS03048-DNA_A01 <> HOM_REF AND gt_types.GS03048-DNA_C01 <> HOM_REF)""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5183a4ce73a69d0de'}]","""1""","""SELECT * from variants""","""""","""""","""false""","""false""",32.0,,29234960.0,1461626851.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:27:37.296454,81499.0,3.0
2016-04-25 23:31:00.327945,slurm_normal,1461627081.0,0,,1.0,main_w2_handler1,2680000,12616890,False,181130240,gemini.sqlite,,6817011.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types.GS03048-DNA_A01 <> HOM_REF AND gt_types.GS03048-DNA_B01 <> HOM_REF)""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56afd78a45dd83a2f'}]","""1""","""SELECT gts.GS03048-DNA_A01, gts.GS03048-DNA_B01 from variants""","""""","""""","""false""","""false""",32.0,,29234960.0,1461627077.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:31:24.856304,81499.0,4.0
2016-04-25 23:31:20.180515,slurm_normal,1461627093.0,0,,1.0,main_w2_handler1,2680000,12616893,False,181130240,gemini.sqlite,,6817014.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types.GS03048-DNA_A01 <> HOM_REF AND gt_types.GS03048-DNA_B01 <> HOM_REF)""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5183a4ce73a69d0de'}]","""1""","""SELECT gts.GS03048-DNA_A01, gts.GS03048-DNA_B01 from variants""","""""","""""","""false""","""false""",32.0,,29234960.0,1461627090.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:31:36.566683,81499.0,3.0
2016-04-25 23:30:07.331572,slurm_normal,1461627020.0,0,,1.0,main_w1_handler2,2680000,12616885,False,181130240,gemini.sqlite,,6816990.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types.GS03048-DNA_A01 <> HOM_REF AND gt_types.GS03048-DNA_C01 <> HOM_REF)""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56afd78a45dd83a2f'}]","""1""","""SELECT gts.GS03048-DNA_A01, gts.GS03048-DNA_C01 from variants""","""""","""""","""false""","""false""",32.0,,29234960.0,1461627017.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:30:22.318241,81499.0,3.0
2016-04-25 23:28:03.146189,slurm_normal,1461626903.0,0,,1.0,main_w1_handler1,2680000,12616882,False,181130240,gemini.sqlite,,6816950.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types.GS03048-DNA_A01 <> HOM_REF AND gt_types.GS03048-DNA_B01 <> HOM_REF)""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5183a4ce73a69d0de'}]","""1""","""SELECT * from variants""","""""","""""","""false""","""false""",32.0,,29234960.0,1461626899.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:28:25.532707,81499.0,4.0
2016-04-25 23:20:54.724203,slurm_normal,1461626471.0,0,,1.0,main_w1_handler2,2680000,12616855,False,181130240,gemini.sqlite,,6816840.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5183a4ce73a69d0de'}]","""1""","""SELECT count(*) FROM variants WHERE in_dbsnp == 0""","""""","""""","""false""","""false""",32.0,,29234960.0,1461626467.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:21:13.002883,81499.0,4.0
2016-04-25 23:21:35.635035,slurm_normal,1461626512.0,0,,1.0,main_w2_handler1,2680000,12616863,False,181130240,gemini.sqlite,,6816858.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5183a4ce73a69d0de'}]","""1""","""SELECT * FROM variants WHERE filter is NULL and gene = 'POLRMT'""","""""","""""","""false""","""false""",32.0,,29234960.0,1461626507.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:21:56.744757,81499.0,5.0
2016-04-25 23:27:30.569322,slurm_normal,1461626866.0,0,,1.0,main_w1_handler2,2680000,12616880,False,181130240,gemini.sqlite,,6816945.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types.GS03048-DNA_A01 <> HOM_REF AND gt_types.GS03048-DNA_B01 <> HOM_REF)""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56afd78a45dd83a2f'}]","""1""","""SELECT * from variants""","""""","""""","""false""","""false""",32.0,,29234960.0,1461626862.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:27:48.845271,81499.0,4.0
2016-04-25 23:30:27.442835,slurm_normal,1461627047.0,0,,1.0,main_w1_handler2,2680000,12616889,False,181130240,gemini.sqlite,,6817003.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types.GS03048-DNA_A01 <> HOM_REF AND gt_types.GS03048-DNA_C01 <> HOM_REF)""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5183a4ce73a69d0de'}]","""1""","""SELECT gts.GS03048-DNA_A01, gts.GS03048-DNA_C01 from variants""","""""","""""","""false""","""false""",32.0,,29234960.0,1461627044.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:30:49.835754,81499.0,3.0
2016-04-25 23:20:32.458090,slurm_normal,1461626450.0,0,,1.0,main_w2_handler1,2680000,12616853,False,181130240,gemini.sqlite,,6816829.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56afd78a45dd83a2f'}]","""1""","""SELECT count(*) FROM variants WHERE in_dbsnp == 0""","""""","""""","""false""","""false""",32.0,,29234960.0,1461626446.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:20:53.509647,81499.0,4.0
2016-04-25 23:27:04.804059,slurm_normal,1461626841.0,0,,1.0,main_w2_handler1,2680000,12616877,False,181130240,gemini.sqlite,,6816938.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types.GS03048-DNA_A01 <> HOM_REF AND gt_types.GS03048-DNA_C01 <> HOM_REF)""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b11ad53e163fd7a1'}]","""1""","""SELECT * from variants""","""""","""""","""false""","""false""",32.0,,29234960.0,1461626837.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:27:23.887214,81499.0,4.0
2016-04-25 23:31:11.712454,slurm_normal,1461627084.0,0,,1.0,main_w1_handler1,2680000,12616892,False,181130240,gemini.sqlite,,6817012.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types.GS03048-DNA_A01 <> HOM_REF AND gt_types.GS03048-DNA_B01 <> HOM_REF)""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b11ad53e163fd7a1'}]","""1""","""SELECT gts.GS03048-DNA_A01, gts.GS03048-DNA_B01 from variants""","""""","""""","""false""","""false""",32.0,,29234960.0,1461627080.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:31:25.984465,81499.0,4.0
2016-04-25 23:30:18.616603,slurm_normal,1461627037.0,0,,1.0,main_w1_handler1,2680000,12616888,False,181130240,gemini.sqlite,,6816998.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types.GS03048-DNA_A01 <> HOM_REF AND gt_types.GS03048-DNA_C01 <> HOM_REF)""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b11ad53e163fd7a1'}]","""1""","""SELECT gts.GS03048-DNA_A01, gts.GS03048-DNA_C01 from variants""","""""","""""","""false""","""false""",32.0,,29234960.0,1461627034.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:30:39.271340,81499.0,3.0
2016-04-25 23:26:49.084747,slurm_normal,1461626822.0,0,,1.0,main_w1_handler0,2680000,12616876,False,181130240,gemini.sqlite,,6816935.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types.GS03048-DNA_A01 <> HOM_REF AND gt_types.GS03048-DNA_C01 <> HOM_REF)""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56afd78a45dd83a2f'}]","""1""","""SELECT * from variants""","""""","""""","""false""","""false""",32.0,,29234960.0,1461626818.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:27:04.492572,81499.0,4.0
2016-04-25 23:25:20.871328,slurm_normal,1461626738.0,0,,1.0,main_w1_handler0,2680000,12616873,False,181130240,gemini.sqlite,,6816923.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""gt_types.GS03048-DNA_A01 <> HOM_REF""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b56afd78a45dd83a2f'}]","""1""","""SELECT * from variants""","""""","""""","""false""","""false""",32.0,,29234960.0,1461626734.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:25:41.905994,81499.0,4.0
2016-04-25 23:21:26.752637,slurm_normal,1461626501.0,0,,1.0,main_w1_handler2,2680000,12616862,False,181130240,gemini.sqlite,,6816856.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b11ad53e163fd7a1'}]","""1""","""SELECT * FROM variants WHERE filter is NULL and gene = 'POLRMT'""","""""","""""","""false""","""false""",32.0,,29234960.0,1461626497.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:21:43.108538,81499.0,4.0
2016-04-25 23:24:51.927294,slurm_normal,1461626710.0,0,,1.0,main_w2_handler1,2680000,12616869,False,181130240,gemini.sqlite,,6816914.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""gt_types.GS03048-DNA_A01 <> HOM_REF""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5183a4ce73a69d0de'}]","""1""","""SELECT * from variants""","""""","""""","""false""","""false""",32.0,,29234960.0,1461626703.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:25:13.531189,81499.0,7.0
2016-04-25 23:27:45.985889,slurm_normal,1461626881.0,0,,1.0,main_w2_handler0,2680000,12616881,False,181130240,gemini.sqlite,,6816947.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types.GS03048-DNA_A01 <> HOM_REF AND gt_types.GS03048-DNA_B01 <> HOM_REF)""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5b11ad53e163fd7a1'}]","""1""","""SELECT * from variants""","""""","""""","""false""","""false""",32.0,,29234960.0,1461626877.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-25 23:28:05.762056,81499.0,4.0
2016-04-26 03:43:39.472756,slurm_normal,1461642239.0,0,,1.0,main_w1_handler0,2680000,12618826,False,181130240,gemini.sqlite,,6820722.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5183a4ce73a69d0de'}]","""1""","""SELECT rs_ids, aaf_esp_ea, impact, clinvar_disease_name, clinvar_sig FROM variants WHERE filter is NULL and gene = 'POLRMT'""","""""","""""","""false""","""false""",32.0,,29234960.0,1461642232.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-04-26 03:44:01.304936,81499.0,7.0
2016-10-20 13:06:48.258934,slurm_normal,1476968818.0,0,,1.0,main_w3_handler1,2862133,14130251,False,181204992,gemini.sqlite,,8344621.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""false""","""all""",,"[{'src': 'hda', 'id': 'bbd44e69cb8906b5e4f519155221cd0c'}]","""1""","""SELECT count(*) FROM variants WHERE in_dbsnp == 0""","""""","""""","""false""","""false""",32.0,,33645379.0,1476968812.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2016-10-20 13:06:59.564037,83229.0,6.0
2017-05-29 22:54:34.767514,slurm_normal,1496098506.0,0,,1.0,main_w4_handler0,3127588,15963587,False,239201280,gemini.sqlite,,10060428.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""""","""true""","""all""",,"[{'src': 'hda', 'id': 29777713}]","""1""","""SELECT * FROM variants WHERE filter is NULL ""","""""","""""","""false""","""true""",32.0,,38065517.0,1496098488.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-29 22:55:09.245506,31294.0,18.0
2017-05-29 22:48:55.507825,slurm_normal,1496098157.0,0,,1.0,main_w4_handler0,3127588,15963576,False,239201280,gemini.sqlite,,10060421.roundup,slurm,,132112168.0,corral-repl,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""","""false""","""false""","""(gt_types).(*).(==HET).(all)""","""true""","""all""",,"[{'src': 'hda', 'id': 29777713}]","""1""","""SELECT chrom, start, end, ref, alt, gene, impact, (gts).(*) FROM variants""","""""","""""","""false""","""true""",32.0,,38065517.0,1496098149.0,ok,1023996.0,toolshed.g2.bx.psu.edu/repos/iuc/gemini_query/gemini_query/0.18.1.0,0.18.1.0,,2017-05-29 22:49:18.477718,31294.0,8.0
