toolid,num_instances,median_runtime,mean_runtime,std_runtime,90_perc_runtime,99_perc_runtime
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: pepinfo69/5.0.0,267,9.823970037453183,4.0,28.188725322500296,13.0,112.45999999999952
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgdiff/2.1.1.20160309.0,266,403.1691729323308,321.5,315.82949416691355,947.5,1251.35
toolshed.g2.bx.psu.edu/repos/devteam/vcfcheck/vcfcheck/0.0.3,265,229.03018867924527,6.0,1316.384887989685,130.3999999999999,5296.160000000017
MAF_filter,263,703.231939163498,49.0,2606.2282015136952,1121.8000000000009,17674.73999999999
toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign/1.1.0.46-0,261,199.88505747126436,48.0,582.7215014703526,351.0,3755.7999999999984
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.1.20160309.0,259,436.5173745173745,276.0,721.9373823256984,848.0000000000002,2725.69999999998
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: equicktandem31/5.0.0,259,207.27413127413126,5.0,2226.779822535031,17.200000000000017,456.23999999999216
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: seqret84/5.0.0,256,872.56640625,5.0,8783.767986165652,172.5,18685.54999999957
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed/2.22.0,256,17.515625,7.0,58.852288925450516,25.0,164.84999999999962
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_uniq_tool/1.1.0,253,9.513833992094861,5.0,26.18775322497774,11.800000000000011,76.67999999999907
flymine,250,10.608,6.0,14.85290446627653,18.0,52.50999999999999
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ValidateSamFile/1.126.0,249,50.493975903614455,13.0,142.44390861198914,113.0,477.28000000000014
vcf_to_maf_customtrack1,246,98.34146341463415,43.0,463.6629991754575,100.0,2151.150000000027
toolshed.g2.bx.psu.edu/repos/gregory-minevich/cloudmap_in_silico_complementation/in_silico_complementation/1.0.0,242,174.11157024793388,6.0,1764.1986132055904,50.70000000000002,2344.7700000000023
toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs/1.36.1.0,241,229.99585062240664,83.0,659.5162147231188,340.0,3752.399999999999
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: fuzztran39/5.0.0,237,28.0,10.0,31.051351672318003,57.0,142.4799999999999
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: matcher52/5.0.0,236,12.152542372881356,4.0,37.16269626263459,19.0,76.0
toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.36.1.0,236,1326.885593220339,17.0,8184.3142896097725,847.0,54003.200000000026
toolshed.g2.bx.psu.edu/repos/tyty/structurefold/react_cal_pipeline/1.0,235,26.893617021276597,5.0,87.68207772375872,23.599999999999994,456.98
toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_raxml/1.0.0,234,13031.119658119658,3182.5,23678.399528750488,43470.300000000076,114464.4799999999
toolshed.g2.bx.psu.edu/repos/devteam/weightedaverage/wtavg/1.0.1,233,4286.124463519313,83.0,11657.807185602422,14796.00000000004,51726.80000000006
toolshed.g2.bx.psu.edu/repos/iuc/pe_histogram/pe_histogram/1.0.1,233,68.05579399141631,43.0,69.74918967141802,156.0,316.2000000000003
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.24.1,233,18.15021459227468,6.0,59.05855300583825,28.80000000000001,210.6800000000007
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.2.2.0,232,3454.456896551724,3826.5,1877.915904751913,5350.9,7210.45
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.126.0,230,86.61304347826086,16.5,236.7067959580069,172.0,1299.9900000000007
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam/2.22.0,227,72.02202643171806,20.0,125.06364556454086,201.0,588.5200000000013
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/2.7.1.0,227,898.4757709251102,567.0,1166.2257568769755,2134.0000000000005,4753.420000000002
toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_mergebedgraph/0.1.0,221,199.579185520362,26.0,428.4561814036179,542.0,1648.6000000000004
toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.1.0,219,35.19634703196347,24.0,36.31352750935379,64.20000000000002,174.37999999999994
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_filterdup/2.1.0.20140616.0,218,378.94954128440367,242.0,472.0009687414595,875.6000000000004,1788.219999999998
toolshed.g2.bx.psu.edu/repos/devteam/variant_annotator/gatk_variant_annotator/0.0.5,217,1555.9907834101382,1631.0,1344.3187073576335,2737.2,6907.360000000008
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReorderSam/2.7.1.0,217,329.2027649769585,53.0,723.2305965133529,875.6,2686.840000000001
toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotate/0.1,217,45.336405529953915,5.0,267.8727278847688,32.400000000000006,780.7600000000001
CONVERTER_fastqbz2_to_fastq,214,296.19158878504675,224.0,414.07092191993337,603.3000000000002,1611.140000000001
toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.36.1.0,214,6.350467289719626,5.0,5.6679292793600045,10.400000000000034,26.610000000000014
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: antigenic1/5.0.0,213,15.71830985915493,4.0,94.61134746333582,16.80000000000001,119.43999999999994
toolshed.g2.bx.psu.edu/repos/devteam/samtools_reheader/samtools_reheader/2.0,212,121.2122641509434,17.0,337.8122213752622,235.20000000000005,1896.2599999999984
toolshed.g2.bx.psu.edu/repos/devteam/vcfcommonsamples/vcfcommonsamples/1.0.0_rc1.0,211,312.77251184834125,9.0,2749.0412745091858,92.0,2578.3000000000125
CONVERTER_fastqilluminagz_to_fastqillumina,210,72.51428571428572,15.0,170.8773372575876,238.49999999999997,812.0599999999995
toolshed.g2.bx.psu.edu/repos/iuc/vegan_rarefaction/vegan_rarefaction/0.0.3,210,459.1904761904762,67.0,2775.7166016256847,626.3999999999999,2836.769999999993
toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/0.0.6,207,2333.840579710145,234.0,7557.177228233291,5282.6,23481.119999999995
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_annotatebed/2.22.0,206,41.74757281553398,13.0,84.65334977557815,96.5,236.95
toolshed.g2.bx.psu.edu/repos/devteam/vcfannotategenotypes/vcfannotategenotypes/0.0.3,204,117.76470588235294,20.0,659.8864833931194,66.0,2073.88
toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_uchime/mothur_chimera_uchime/1.36.1.0,203,4320.926108374384,58.0,13907.083792561432,8046.200000000019,68025.43999999996
maf_limit_size1,202,54.524752475247524,12.5,266.51749288017186,90.0,342.7700000000002
toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge/0.1.0,200,66.855,39.0,94.84716070854394,157.1,377.319999999997
toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.8.24,198,20.02020202020202,5.0,124.59949888663927,17.30000000000001,77.48000000000127
toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.1,197,418.71573604060916,274.0,1269.004945394141,642.8000000000002,1855.9199999999548
toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_summary_seqs/1.20.0,197,12.776649746192893,5.0,40.554962238768276,15.0,145.59999999999948
Condense characters1,195,20.635897435897437,5.0,68.8262847146226,23.0,339.5000000000005
toolshed.g2.bx.psu.edu/repos/anton/vcfhethom/vcfhethom/0.0.2,195,26.348717948717947,5.0,71.86034161344824,56.19999999999999,306.1600000000001
toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond_makedb/0.6.13,194,889.7010309278351,32.0,4799.807580696207,576.2000000000003,21517.829999999994
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgcmp/2.1.0.20140616.0,193,403.9637305699482,87.0,578.8570758854703,1160.4000000000005,2451.8399999999983
toolshed.g2.bx.psu.edu/repos/devteam/vcfgeno2haplo/vcfgeno2haplo/1.0.0_rc1.0,192,416.5833333333333,8.0,4551.859473135815,161.3000000000001,1365.120000000028
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multicovtbed/2.22.0,191,1398.1361256544503,36.0,4520.351231381969,3000.0,20377.999999999985
MAF_Limit_To_Species1,189,132.5185185185185,23.0,410.1913097074287,237.4000000000002,1824.8400000000001
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectGcBiasMetrics/1.136.0,187,205.55080213903744,117.0,334.2490561617969,457.0,2383.3599999999997
toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download/4.0.0,186,324.83870967741933,148.0,553.7915461141631,601.5,2702.0000000000073
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_gc_bias/deeptools_compute_gc_bias/2.2.3.0,185,762.5945945945946,589.0,628.4492412945267,1685.9999999999995,3011.52
toolshed.g2.bx.psu.edu/repos/anton/vcfselectsamples/vcfselectsamples/0.0.2,184,730.4076086956521,15.0,2419.1298128720773,523.0000000000007,10535.459999999994
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.2.3.0,183,881.6174863387978,221.0,1940.7113701192482,1986.0000000000005,10661.520000000015
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: chips10/5.0.0,182,11.021978021978022,5.0,28.342412246973876,12.0,127.75999999999999
CONVERTER_ref_to_seq_taxomony,182,6.9010989010989015,6.0,10.079852389797647,8.0,16.75999999999999
toolshed.g2.bx.psu.edu/repos/bgruening/diamond/bg_diamond/0.1.6.0,182,7.236263736263736,4.0,12.601157681478488,9.0,83.94999999999999
wormbase,180,33.03333333333333,8.0,71.93230057437192,73.89999999999995,362.9700000000005
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.24.0,179,24.519553072625698,6.0,61.85124786712457,48.2000000000001,283.55999999999995
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: palindrome65/5.0.0,177,726.0960451977401,5.0,5332.318306246543,107.4,20022.440000000013
toolshed.g2.bx.psu.edu/repos/devteam/variant_recalibrator/gatk_variant_recalibrator/0.0.4,176,2561.653409090909,1113.0,3971.756129657765,5953.5,17899.5
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/1.136.0,174,157.8505747126437,82.5,224.54684121893564,393.40000000000003,1233.27
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FixMateInformation/1.126.0,174,2173.557471264368,1189.0,2856.2148149136638,4760.300000000001,13496.930000000008
toolshed.g2.bx.psu.edu/repos/iuc/flash/flash/1.2.11.1,174,27.804597701149426,11.0,80.42902864798992,49.300000000000324,197.89000000000212
toolshed.g2.bx.psu.edu/repos/iuc/meme_fimo/meme_fimo/4.11.0.3,173,236.14450867052022,11.0,1484.7038687337765,204.80000000000013,2942.520000000006
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/2.3.5.0,173,49.91907514450867,27.0,66.96887801356301,127.00000000000011,338.56000000000006
toolshed.g2.bx.psu.edu/repos/iuc/gemini_de_novo/gemini_de_novo/0.18.1.0,171,18.502923976608187,8.0,81.12484019880976,21.0,144.30000000000342
toolshed.g2.bx.psu.edu/repos/devteam/filter_transcripts_via_tracking/filter_combined_via_tracking/0.1,171,16.13450292397661,10.0,28.014902172273423,22.0,157.2000000000005
toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs/1.36.1.0,170,750.1470588235294,276.0,2213.9960302657996,983.5,8350.870000000023
CONVERTER_maf_to_fasta_0,170,30.041176470588237,8.0,109.32522221164467,51.09999999999994,283.2200000000006
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dotpath25/5.0.0,169,10.065088757396449,4.0,23.27223514646398,12.200000000000017,110.32
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.26.0.0,168,266.01785714285717,11.0,890.3098194053082,527.1000000000045,5043.480000000014
toolshed.g2.bx.psu.edu/repos/nick/dunovo/make_families/0.7,168,257.9642857142857,135.5,505.80240269609186,439.90000000000026,2813.8300000000095
hgv_ldtools,167,6.18562874251497,4.0,8.255427389263977,8.0,42.70000000000002
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_groupbybed/2.22.0,166,10.132530120481928,4.0,16.999658523727167,19.5,94.89999999999992
toolshed.g2.bx.psu.edu/repos/devteam/variant_apply_recalibration/gatk_variant_apply_recalibration/0.0.4,164,124.5548780487805,110.0,77.59705998547848,173.40000000000003,457.02000000000066
toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs/1.36.1.0,164,7.969512195121951,5.0,21.443154635971396,9.700000000000017,40.48000000000002
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/1.0.0,163,3616.9325153374234,2008.0,4078.2550237359587,8936.8,17211.999999999985
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: garnier40/5.0.0,163,9.797546012269938,5.0,23.633560441159858,10.0,119.3399999999998
toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single/1.36.1.0,162,2082.259259259259,7.0,11402.95889602962,30.900000000000006,61315.159999999465
toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.3.1,162,13.901234567901234,12.0,7.552885900296457,18.0,47.899999999999864
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectWgsMetrics/1.126.0,162,194.26543209876544,31.0,682.9528033419799,256.70000000000005,4289.099999999997
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.27.0.0,159,301.57861635220127,105.0,935.7917272315648,446.40000000000003,6381.559999999987
toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_search/1.1.3.1,158,413.7151898734177,15.5,1810.0737961933728,308.0,10884.470000000001
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary/2.2.2.0,157,1551.8535031847134,70.0,3299.1427729174466,5619.800000000001,16585.239999999998
toolshed.g2.bx.psu.edu/repos/anton/vcfsort/vcfsort/0.0.1,157,84.68152866242038,7.0,429.896276073966,198.0000000000006,890.3599999999998
toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.36.1.0,156,6.096153846153846,5.0,6.579321316262816,7.0,36.499999999999886
toolshed.g2.bx.psu.edu/repos/devteam/gmaj/gmaj_1/2.0.1,156,8.371794871794872,4.0,17.541919543589863,12.0,52.69999999999993
toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/0.7,156,475.9102564102564,217.0,580.3606484046865,1286.5,2350.3499999999995
toolshed.g2.bx.psu.edu/repos/iuc/bam_to_scidx/bam_to_scidx/1.0.0,155,303.3483870967742,25.0,950.8207431637671,608.7999999999994,4349.140000000008
toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-mpa-report/1.2.1,155,80.69032258064516,61.0,88.19043501319939,141.79999999999998,334.24000000000115
toolshed.g2.bx.psu.edu/repos/devteam/samtools_calmd/samtools_calmd/2.0.1,153,74.00653594771242,11.0,231.74491128041788,100.60000000000002,863.9199999999973
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta/1.126.0,152,18.42763157894737,11.0,22.843725347038227,35.900000000000006,132.94000000000005
toolshed.g2.bx.psu.edu/repos/boris/getalleleseq/getalleleseq/0.0.1,152,9.0,3.0,21.997892734719205,10.0,118.7300000000007
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_reldistbed/2.22.0,152,28.664473684210527,5.0,57.24826196256444,112.20000000000022,246.94000000000005
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_correct_gc_bias/deeptools_correct_gc_bias/2.5.0.0,150,1068.42,900.0,1273.7105930175428,1835.8,6244.1999999999925
toolshed.g2.bx.psu.edu/repos/iuc/kraken_taxonomy_report/kraken_taxonomy_report/0.0.2,150,728.0133333333333,64.0,7657.089130965668,140.39999999999992,1232.55
toolshed.g2.bx.psu.edu/repos/iuc/gemini_recessive_and_dominant/gemini_recessive_and_dominant/0.18.1.0,149,11.919463087248323,7.0,30.97198315010386,19.200000000000017,120.80000000000143
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper/0.2.01,148,2398.3445945945946,6.0,9880.99385146513,10455.900000000001,37150.19
toolshed.g2.bx.psu.edu/repos/devteam/dgidb_annotator/dgidb_annotator/0.1,148,23.58108108108108,5.0,74.27234435668689,30.200000000000045,452.5100000000002
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tail_tool/1.1.0,147,8.523809523809524,5.0,31.29649053224184,10.0,38.0199999999999
toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu/1.36.1.0,147,6.789115646258503,6.0,5.306020478866509,9.0,32.65999999999977
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: biosed4/5.0.0,147,38.70068027210884,13.0,86.27730181080791,81.60000000000008,483.4799999999983
toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_clustering/1.1.3.2,147,93.06802721088435,32.0,180.7641564915701,174.8,678.9799999999968
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: dreg27/5.0.0,146,69.13698630136986,4.0,396.2499146983393,27.0,1730.9000000000042
toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_dereplication/1.1.3.2,145,18.662068965517243,8.0,46.94991727150077,23.0,231.00000000000034
toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind/2.2.1,145,340.49655172413793,346.0,171.237372776065,551.6,885.4800000000001
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: iep45/5.0.0,145,7.517241379310345,4.0,12.17756557971567,12.0,66.40000000000009
toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage/1.36.1.0,144,18.569444444444443,6.0,84.1276629606081,11.700000000000017,342.4999999999976
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: supermatcher95/5.0.0,144,1279.111111111111,44.0,7645.386565492928,309.1,33251.979999999945
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.5.0,143,1141.3216783216783,941.0,1255.0352814826272,1485.1999999999998,5491.080000000061
toolshed.g2.bx.psu.edu/repos/iuc/datamash_reverse/datamash_reverse/1.0.6,143,16.195804195804197,6.0,28.158319697502243,34.8,153.86000000000146
toolshed.g2.bx.psu.edu/repos/anton/vcfcommonsamples/vcfcommonsamples/0.0.2,142,24.232394366197184,5.0,94.68114953840757,29.0,308.8800000000001
master2pgSnp,141,38.92198581560284,4.0,88.91746340784532,172.0,219.39999999999998
toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.1,141,6237.0496453900705,2054.0,8032.812502770159,15886.0,34740.6
toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_new_oscar/1.0.0,141,805.8723404255319,5.0,9454.03518296444,23.0,100.39999999999998
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_pe_fragmentsize/deeptools_bam_pe_fragmentsize/2.5.0.0,140,114.67857142857143,20.5,244.45414946813463,394.90000000000026,1032.9799999999982
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_QualityScoreDistribution/2.7.1.0,139,135.0,69.0,230.0348744826768,309.0,948.1200000000028
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_map/2.22.1,137,14.562043795620438,8.0,21.39951254044484,35.40000000000006,105.47999999999956
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtoigv/2.26.0.0,137,92.47445255474453,5.0,208.98582418474234,402.20000000000005,783.1199999999999
toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split/1.36.1.0,136,225.125,15.0,1135.4798002834978,478.5,2374.050000000002
toolshed.g2.bx.psu.edu/repos/anton/vcfgenotypes/vcfgenotypes/0.0.2,136,17.985294117647058,4.0,45.80198690403396,22.5,248.65000000000035
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation/2.2.2.0,136,408.875,13.5,4140.433912557868,130.5,760.0000000000006
toolshed.g2.bx.psu.edu/repos/guru-ananda/karyotype_plot/karyotype_Plot_1/1.0.0,136,42.19117647058823,8.0,91.06233231151656,131.0,471.75000000000136
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_fisher/2.26.0.0,134,5.014925373134329,5.0,3.164618958466199,6.0,12.019999999999925
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ReplaceSamHeader/1.126.0,133,90.18796992481202,33.0,140.43720425524495,244.59999999999997,707.2800000000017
toolshed.g2.bx.psu.edu/repos/devteam/t_test_two_samples/t_test_two_samples/1.0.1,133,21.969924812030076,5.0,68.39047202928374,33.39999999999999,196.8800000000001
hgv_add_scores,132,642.3712121212121,51.0,2032.895800190484,1797.0000000000002,9773.539999999975
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/1.126.0,132,87.12878787878788,37.0,117.0646983185481,215.60000000000002,554.6199999999998
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sra_pileup/1.2.5,131,25.9618320610687,8.0,89.39311663228393,36.0,509.1999999999948
CONVERTER_fasta_to_bowtie_base_index,128,412.109375,22.5,1088.400243616804,946.6999999999996,4889.360000000001
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_EstimateLibraryComplexity/2.7.1.0,128,390.484375,77.0,1385.1776200632235,864.2,5392.080000000016
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary/2.2.2.0,128,214.6015625,12.0,482.0651496441911,884.8,1870.2400000000016
toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_fastq_info/1.25.0,127,9.0,6.0,22.167830259470556,9.0,72.55999999999977
CONVERTER_interval_to_bed12_0,125,138.664,6.0,627.3295288813141,83.00000000000009,3828.920000000001
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.26.0.0,125,15.528,5.0,62.7850372559084,10.600000000000009,299.8000000000002
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: plotorf76/5.0.0,125,6.44,5.0,6.1150264420603095,10.600000000000009,30.04000000000002
toolshed.g2.bx.psu.edu/repos/anton/vcfcheck/vcfcheck/0.0.2,125,313.08,5.0,1113.6190826715942,782.8,6749.0000000000255
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_bdgpeakcall/2.1.0.20140616.0,124,107.84677419354838,24.0,165.774263419488,359.5,738.5299999999988
toolshed.g2.bx.psu.edu/repos/nick/dunovo/dunovo/2.0.9,124,452.88709677419354,16.5,619.1817208295065,1353.7,2247.4099999999976
toolshed.g2.bx.psu.edu/repos/iuc/vsearch/vsearch_sorting/1.9.7.0,123,21.024390243902438,10.0,30.45460567463123,51.59999999999998,150.16000000000003
toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_add_fst_column/1.2.0,123,51.58536585365854,37.0,67.99625433623898,124.8,258.68
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.22.0,122,12.508196721311476,7.0,17.17014798553811,24.0,87.94999999999996
toolshed.g2.bx.psu.edu/repos/devteam/linear_regression/LinearRegression1/1.0.1,120,35.53333333333333,9.0,96.65966747577095,60.100000000000094,559.8900000000001
toolshed.g2.bx.psu.edu/repos/jjohnson/mothur_toolsuite/mothur_sub_sample/1.23.0,120,11.166666666666666,6.0,24.770995960928953,14.0,155.65000000000015
toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared/1.36.1.0,119,6.5966386554621845,5.0,7.709029844797891,7.200000000000003,51.03999999999985
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: isochore47/5.0.0,119,16.974789915966387,8.0,21.90714695890863,39.40000000000002,99.45999999999998
toolshed.g2.bx.psu.edu/repos/nick/dunovo/correct_barcodes/0.7,118,466.0508474576271,312.5,559.5985717413888,1049.6999999999998,2620.3999999999996
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_enrichment/deeptools_plot_enrichment/2.3.6.0,118,4457.923728813559,709.0,9172.522348950492,13676.5,47227.84
toolshed.g2.bx.psu.edu/repos/iuc/gemini_pathways/gemini_pathways/0.18.1.0,116,164.44827586206895,10.0,483.89836059683637,484.0,1345.449999999999
CONVERTER_fastqsangerbz2_to_fastqsanger,116,627.0086206896551,249.5,1629.5300602677883,1079.0,8933.699999999984
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.24.0,116,93.08620689655173,12.0,687.5077051769391,69.5,370.84999999999997
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint/2.3.6.0,116,647.5775862068965,195.5,1249.3199691161524,987.0,5882.049999999999
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: epestfind29/5.0.0,115,3.7043478260869565,4.0,0.7720320991813006,4.0,6.0
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage/2.2.2.0,115,1291.2521739130434,49.0,3856.122893423371,2925.4000000000005,12666.82
toolshed.g2.bx.psu.edu/repos/iuc/vegan_diversity/vegan_diversity/0.0.3,115,15.730434782608695,8.0,27.387191826200354,21.800000000000068,131.55999999999997
toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_sum_gd_snp/1.1.0,114,18.105263157894736,5.0,35.05605332476684,54.10000000000001,183.76000000000022
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_makewindowsbed/2.22.0,113,325.42477876106193,7.0,2325.586250225451,48.599999999999994,7397.719999999974
toolshed.g2.bx.psu.edu/repos/devteam/samtools_split/samtools_split/1.1,113,228.0796460176991,55.0,433.61411295876485,803.8,1978.239999999999
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed/2.27.0.0,113,8.823008849557523,5.0,15.215259075123738,10.799999999999997,93.63999999999987
toolshed.g2.bx.psu.edu/repos/devteam/microsats_alignment_level/microsats_align1/1.0.0,113,6754.876106194691,8.0,21905.375067358607,9703.599999999993,116890.31999999983
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MeanQualityByCycle/1.136.0,113,95.32743362831859,59.0,137.2741939694496,157.8,742.6799999999996
toolshed.g2.bx.psu.edu/repos/miller-lab/genome_diversity/gd_evaluate_population_numbers/1.0.0,113,1388.9911504424779,18.0,5643.116803580231,2500.7999999999975,30163.71999999994
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare/2.3.5.0,110,1203.7727272727273,536.0,3276.2726070306862,1125.8000000000002,17758.71
