chromInfo,chromInfo_filetype,create_time,destination_id,exit_code,genomeFastaFiles,genomeFastaFiles_filetype,handler,history_id,id,imported,info,input1,input1_filetype,input2,input2_filetype,job_runner_external_id,job_runner_name,library_folder_id,object_store_id,param_filename,parameters.__job_resource.__current_case__,parameters.__job_resource.__job_resource__select,parameters.__job_resource.multi_bridges_compute_resource,parameters.__job_resource.tacc_compute_resource,parameters.__workflow_invocation_uuid__,parameters.chromInfo,parameters.dbkey,parameters.input1|__identifier__,parameters.input2|__identifier__,parameters.output_params.__current_case__,parameters.output_params.outFilterIntronMotifs,parameters.output_params.outSAMattributes,parameters.output_params.outSAMstrandField,parameters.output_params.output_params2.__current_case__,parameters.output_params.output_params2.outFilterMatchNmin,parameters.output_params.output_params2.outFilterMatchNminOverLread,parameters.output_params.output_params2.outFilterMismatchNmax,parameters.output_params.output_params2.outFilterMismatchNoverLmax,parameters.output_params.output_params2.outFilterMismatchNoverReadLmax,parameters.output_params.output_params2.outFilterMultimapNmax,parameters.output_params.output_params2.outFilterMultimapScoreRange,parameters.output_params.output_params2.outFilterScoreMin,parameters.output_params.output_params2.outFilterScoreMinOverLread,parameters.output_params.output_params2.outFilterType,parameters.output_params.output_params2.outSAMmapqUnique,parameters.output_params.output_params2.outSAMprimaryFlag,parameters.output_params.output_params2.outSAMunmapped,parameters.output_params.output_params2.output_select2,parameters.output_params.output_select,parameters.params.__current_case__,parameters.params.align.alignEndsType,parameters.params.align.alignIntronMax,parameters.params.align.alignIntronMin,parameters.params.align.alignMatesGapMax,parameters.params.align.alignSJDBoverhangMin,parameters.params.align.alignSJoverhangMin,parameters.params.align.alignSplicedMateMapLmin,parameters.params.align.alignSplicedMateMapLminOverLmate,parameters.params.align.alignTranscriptsPerReadNmax,parameters.params.align.alignTranscriptsPerWindowNmax,parameters.params.align.alignWindowsPerReadNmax,parameters.params.chim.__current_case__,parameters.params.chim.chimJunctionOverhangMin,parameters.params.chim.chimScoreDropMax,parameters.params.chim.chimScoreJunctionNonGTAG,parameters.params.chim.chimScoreMin,parameters.params.chim.chimScoreSeparation,parameters.params.chim.chimSegmentMin,parameters.params.chim.chim_select,parameters.params.seed.seedMultimapNmax,parameters.params.seed.seedNoneLociPerWindow,parameters.params.seed.seedPerReadNmax,parameters.params.seed.seedPerWindowNmax,parameters.params.seed.seedSearchLmax,parameters.params.seed.seedSearchStartLmax,parameters.params.seed.seedSearchStartLmaxOverLread,parameters.params.settingsType,parameters.quantMode,parameters.refGenomeSource.GTFconditional.GTFselect,parameters.refGenomeSource.GTFconditional.__current_case__,parameters.refGenomeSource.GTFconditional.genomeDir,parameters.refGenomeSource.GTFconditional.sjdbGTFfile.values,parameters.refGenomeSource.GTFconditional.sjdbOverhang,parameters.refGenomeSource.__current_case__,parameters.refGenomeSource.geneSource,parameters.refGenomeSource.genomeFastaFiles.values,parameters.refGenomeSource.sjdbGTFfile.values,parameters.refGenomeSource.sjdbOverhang,parameters.singlePaired.__current_case__,parameters.singlePaired.input.values,parameters.singlePaired.input1.values,parameters.singlePaired.input2.values,parameters.singlePaired.sPaired,refGenomeSource|sjdbGTFfile,refGenomeSource|sjdbGTFfile_filetype,runner_name,session_id,sjdbGTFfile,sjdbGTFfile_filetype,state,tool_id,tool_version,traceback,update_time,user_id,runtime
,,2018-01-15 05:20:44.502192,slurm_multi,,,,main_w3_handler2,3392138,18035419,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7937547676,fastqsanger,7937547676.0,fastqsanger,12113403,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38.len""","""hg38""",,,0,None,Standard,intronMotif,1.0,,,,,,,,,,,,,,no,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 33310841}]",100,0.0,indexed,,,,1,,"[{'src': 'hda', 'id': 33313161}]","[{'src': 'hda', 'id': 33313160}]",paired,1151947379.0,gtf,,43194730.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-01-15 07:18:42.098395,119882,7077.596203
,,2017-05-28 03:55:17.574413,slurm_normal,,3282540172.0,fasta,main_w3_handler1,2366114,15953896,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",14519303064,fastqsanger,14502249488.0,fastqsanger,10051788.roundup,slurm,,corral-repl,,,,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 29791740}]","[{'src': 'hda', 'id': 29791744}]",100,1,,"[{'src': 'hda', 'id': 29795152}]","[{'src': 'hda', 'id': 29795153}]",paired,,,,38255036.0,1009105231.0,gff,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-05-28 03:59:00.656694,54181,223.08228100000002
,,2017-08-01 01:37:40.456048,slurm_multi,,2770963387.0,fasta,main_w3_handler2,3179422,16474352,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3430646260,fastqsanger,3424509378.0,fastqsanger,10542877,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30265092}]","[{'src': 'hda', 'id': 30705820}]",100,1,,"[{'src': 'hda', 'id': 30705585}]","[{'src': 'hda', 'id': 30705587}]",paired,,,,39625157.0,886861264.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-08-01 03:20:06.133356,74031,6145.677308
,,2018-02-25 14:27:55.299994,slurm_multi,,,,main_w4_handler2,3433657,18512220,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",523534192,fastqsanger,,,12608786,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""G085-CRPC""",,0,None,Standard,intronMotif,1.0,,,,,,,,,,,,,,no,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 34020241}]",100,0.0,indexed,,,,0,,"[{'src': 'hda', 'id': 34046914}]",,single,1250526593.0,gff3,,44149557.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-02-25 15:19:20.553194,119118,3085.2532
,,2017-06-22 17:44:38.258305,slurm_multi,,3234842113.0,fasta,main_w4_handler2,3094820,16166907,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",2390835957,fastqsanger,,,10244029,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,0,RemoveNoncanonical,Standard,intronMotif,0.0,0,0.66,10,0.3,1.0,10,1,0,0.66,false,255,false,false,yes,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 29890183}]","[{'src': 'hda', 'id': 30129056}]",1,0,,"[{'src': 'hda', 'id': 29851108}]",,single,,,,37913676.0,96851521.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-06-22 19:12:26.640790,105260,5268.382485
,,2018-02-24 12:25:10.169319,slurm_multi,,,,main_w3_handler2,3433657,18506559,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",187444584,fastqsanger,,,12602666,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""G186-nCRPC""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 34020241}]",100,0.0,indexed,,,,0,,"[{'src': 'hda', 'id': 34046886}]",,single,1250526593.0,gff3,,44097778.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-02-24 13:10:28.181011,119118,2718.011692
,,2018-02-24 12:26:15.176908,slurm_multi,,,,main_w4_handler2,3433657,18506585,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",209230955,fastqsanger,,,12603116,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""","""G073-CRPC""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 34020241}]",100,0.0,indexed,,,,0,,"[{'src': 'hda', 'id': 34046917}]",,single,1250526593.0,gff3,,44097778.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-02-24 15:09:18.805351,119118,9783.628443000001
,,2017-07-07 00:11:01.599419,slurm_multi,,2776387546.0,fasta,main_w3_handler2,3184530,16278164,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",19232633,fastq.gz,,,10361261,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""P7457_1019_S19_L001_R1_001.fastq.gz""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30340121}]","[{'src': 'hda', 'id': 30340083}]",100,0,,"[{'src': 'hda', 'id': 30340219}]",,single,,,,39142313.0,810616263.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-09 15:03:28.839025,108667,226347.23960600002
,,2018-03-05 17:38:18.405518,slurm_multi,,966969940.0,fasta,main_w4_handler2,3441554,18613412,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18894458515,fastqsanger,,,12709073,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 34053622}]","[{'src': 'hda', 'id': 34053621}]",100,0,,"[{'src': 'hda', 'id': 34064395}]",,single,,,,44326665.0,540192.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-03-05 17:39:44.761567,122263,86.356049
,,2017-09-03 13:15:05.047741,slurm_multi,,1700419557.0,fasta,main_w4_handler2,3107233,16723531,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9033922216,fastqsanger,9646189667.0,fastqsanger,10793014,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30706471}]","[{'src': 'hda', 'id': 31090645}]",100,1,,"[{'src': 'hda', 'id': 31090622}]","[{'src': 'hda', 'id': 31090623}]",paired,,,,40231272.0,491989616.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-09-03 13:17:45.429023,105633,160.381282
,,2017-07-07 00:09:29.264132,slurm_multi,,2776387546.0,fasta,main_w3_handler2,3184530,16278044,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",370105,fastq.gz,,,10356283,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""P7457_1075_S75_L002_R1_001.fastq.gz""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30340121}]","[{'src': 'hda', 'id': 30340083}]",100,0,,"[{'src': 'hda', 'id': 30340529}]",,single,,,,39142313.0,810616263.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-07 19:15:23.265556,108667,68754.001424
,,2017-07-07 00:09:26.113337,slurm_multi,,2776387546.0,fasta,main_w3_handler2,3184530,16278038,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5701829,fastq.gz,,,10355587,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""P7457_1078_S78_L002_R1_001.fastq.gz""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30340121}]","[{'src': 'hda', 'id': 30340083}]",100,0,,"[{'src': 'hda', 'id': 30340536}]",,single,,,,39142313.0,810616263.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-07 16:31:05.986893,108667,58899.873556000006
,,2017-10-10 00:15:03.968156,slurm_multi,,2789994497.0,fasta,main_w3_handler2,3088949,17059759,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1932368251,fastqsanger,,,11117313.roundup,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 31619012}]","[{'src': 'hda', 'id': 31619007}]",101,0,,"[{'src': 'hda', 'id': 31602587}]",,single,,,,41129719.0,789074569.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-10-10 00:39:09.828688,104802,1445.8605320000001
,,2017-05-29 21:01:43.769706,slurm_normal,,3290776768.0,fasta,main_w3_handler1,3119198,15963285,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",207048556,fastqsanger,,,10060058.roundup,slurm,,corral-repl,,,,,,,"""/galaxy-repl/localdata/chrom/hg19.len""","""hg19""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 29698849}]","[{'src': 'hda', 'id': 29698850}]",100,0,,"[{'src': 'hda', 'id': 29702614}]",,single,,,,37636857.0,1162051912.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-05-29 21:05:59.180477,85168,255.410771
,,2017-12-08 18:10:07.912168,slurm_multi,,32217069.0,fasta,main_w4_handler2,3356198,17749374,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",18842251222,fastqsanger,,,11816286,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,None,Standard,None,1.0,,,,,,,,,,,,,,no,yes,2,false,0,21,0,3,5,0,0.66,10000,100,10000,1.0,,,,,,,no,10000,10,1000,50,0,50,1.0,full,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 32808289}]","[{'src': 'hda', 'id': 32808280}]",100,0,,"[{'src': 'hda', 'id': 32803392}]",,single,,,,42124260.0,48306634.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-12-08 18:10:48.833453,76356,40.921285000000005
,,2017-09-08 08:39:39.932440,slurm_multi,,2776387546.0,fasta,main_w3_handler2,2723292,16769697,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",7118032650,fastq,,,10837326,slurm,,corral-repl,,1.0,yes,slurm_multi,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,None,Standard,None,1.0,,,,,,,,,,,,,,no,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 31156642}]","[{'src': 'hda', 'id': 31156581}]",49,0,,"[{'src': 'hda', 'id': 31150754}]",,single,,,,39246752.0,789074569.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-09-08 09:34:55.369712,53803,3315.437272
,,2017-07-11 11:49:19.592443,slurm_multi,,,,main_w4_handler2,1812678,16309227,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",41291096568,fastqsanger,,,10377491,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,0,RemoveNoncanonical,Standard,intronMotif,1.0,,,,,,,,,,,,,,no,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 29347467}]",100,0.0,indexed,,,,0,,"[{'src': 'hda', 'id': 29332905}]",,single,238695801.0,gtf,,39239694.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-11 13:34:50.901852,45386,6331.309409
,,2017-06-26 20:31:29.219752,slurm_multi,,2780048573.0,fasta,main_w3_handler2,3091436,16192404,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1398973578,fastqsanger,,,10268706,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30166149}]","[{'src': 'hda', 'id': 30165999}]",100,0,,"[{'src': 'hda', 'id': 29404034}]",,single,,,,38926323.0,94926257.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-06-26 20:55:35.869858,88920,1446.650106
,,2017-10-16 15:11:47.838852,slurm_multi,,479147230.0,fasta,main_w4_handler2,3283393,17113814,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3295250675,fastqsanger,3302835793.0,fastqsanger,11170912.roundup,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/main/files/021/676/dataset_21676928.dat""","""P_patens_v3.3""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 31675739}]","[{'src': 'hda', 'id': 31675346}]",100,1,,"[{'src': 'hda', 'id': 31680490}]","[{'src': 'hda', 'id': 31680491}]",paired,,,,41265341.0,158830332.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-10-16 15:49:24.939437,113395,2257.100585
,,2017-10-04 20:35:31.749124,slurm_multi,,1244029465.0,fasta,main_w4_handler2,3274765,17026796,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",105986168,fastqsanger,101357968.0,fastqsanger,11082584.roundup,slurm,,corral-repl,,1.0,yes,slurm_multi,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/hg38Patch5.len""","""hg38Patch5""",,,1,,,,,,,,,,,,,,,,,,,no,2,true,0,21,0,3,5,0,0.66,10000,100,10000,1.0,,,,,,,no,10000,10,1000,50,0,50,1.0,full,"""true""",,,,,,,,,,,1,,"[{'src': 'hda', 'id': 31550274}]","[{'src': 'hda', 'id': 31550275}]",paired,,,,40570174.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-10-04 21:22:43.149642,5254,2831.4005180000004
,,2017-10-21 12:59:35.807084,slurm_multi,,26292558.0,fasta,main_w4_handler2,2134203,17162180,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",5474303238,fastqsanger,5474303238.0,fastqsanger,11221326,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,RemoveNoncanonical,Standard,None,0.0,0,0.66,10,0.3,1.0,10,1,0,0.66,false,255,false,false,yes,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 28638704}]","[{'src': 'hda', 'id': 28807222}]",134,1,,"[{'src': 'hda', 'id': 31739319}]","[{'src': 'hda', 'id': 31739320}]",paired,,,,41354755.0,573522229.0,gff3,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-10-21 13:01:01.047881,53884,85.240797
,,2017-07-07 00:10:48.653052,slurm_multi,,2776387546.0,fasta,main_w3_handler2,3184530,16278151,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",23763501,fastq.gz,,,10360888,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""P7457_1025_S25_L002_R1_001.fastq.gz""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30340121}]","[{'src': 'hda', 'id': 30340083}]",100,0,,"[{'src': 'hda', 'id': 30340243}]",,single,,,,39142313.0,810616263.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-09 09:57:45.708029,108667,208017.05497700002
,,2017-07-07 00:11:16.484742,slurm_multi,,2776387546.0,fasta,main_w4_handler2,3184530,16278185,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3140030,fastq.gz,,,10361354,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/mm10.len""","""mm10""","""P7457_1009_S9_L001_R1_001.fastq.gz""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""true""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30340121}]","[{'src': 'hda', 'id': 30340083}]",100,0,,"[{'src': 'hda', 'id': 30340191}]",,single,,,,39142313.0,810616263.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-09 15:54:16.342457,108667,229379.85771500002
,,2017-07-12 00:22:30.867750,slurm_multi,,342420011.0,fasta,main_w3_handler2,3188357,16315758,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1442374286,fastqsanger.gz,,,10382834,slurm,,corral-repl,,0.0,no,,,,"""/galaxy-repl/localdata/chrom/hg38.len""","""hg38""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 30379697}]","[{'src': 'hda', 'id': 30387226}]",100,0,,"[{'src': 'hda', 'id': 30379698}]",,single,,,,39256053.0,1107776842.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-07-12 00:29:53.324215,95834,442.45646500000004
,,2017-12-05 11:57:43.987882,slurm_multi,,2275583196.0,fasta,main_w3_handler2,3353685,17701253,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",3584273429,fasta,,,11765911,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,,,,,,0,,"[{'src': 'hda', 'id': 32737295}]",,single,,,,42468328.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-12-05 12:04:25.088587,7115,401.100705
,,2017-12-02 12:20:45.630766,slurm_multi,,,,main_w4_handler2,3341910,17674539,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",10266379289,fastqsanger,10182197169.0,fastqsanger,11859043,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,1,,,,,,,,,,,,,,,,,,,no,2,false,0,21,0,3,5,0,0.66,1000,100,10000,1.0,,,,,,,no,10000,10,1000,50,0,50,1.0,full,"""true""",without-gtf,1.0,hg38,"[{'src': 'hda', 'id': 32679416}]",140,0.0,indexed,,,,2,"[{'src': 'dce', 'id': 1199784}]",,,paired_collection,1151947379.0,gtf,,42392435.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-12-12 22:31:48.421592,117374,900662.790826
,,2017-09-12 19:51:36.733655,slurm_multi,,1539472986.0,fasta,main_w3_handler2,3250483,16798531,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",1237242981,fastq.gz,,,10867510,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/xenTro2.len""","""xenTro2""","""10_BioRep1""",,1,,,,,,,,,,,,,,,,,,,no,0,,,,,,,,,,,,,,,,,,,,,,,,,,,default,"""false""",,,,,,1.0,history,"[{'src': 'hda', 'id': 31198749}]","[{'src': 'hda', 'id': 31198939}]",49,0,,"[{'src': 'hda', 'id': 31198750}]",,single,,,,40280249.0,44699556.0,gtf,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2017-09-12 20:16:27.298472,91720,1490.5648170000002
,,2018-01-26 05:56:40.111495,slurm_multi,,,,main_w4_handler2,3337966,18161911,False,"This job was terminated because it used more memory than it was allocated.
Please click the bug icon to report this problem if you need help.",9310239290,fastqsanger,9310239290.0,fastqsanger,12243358,slurm,,corral-repl,,0.0,no,,,,"""/cvmfs/data.galaxyproject.org/managed/len/ucsc/?.len""","""?""",,,0,None,Standard,None,0.0,0,0.66,999,0.0406,1.0,5,1,0,0.66,false,255,false,false,yes,yes,2,false,240764,52,0,3,5,0,0.66,1000000,100,10000,1.0,,,,,,,no,10000,10,1000,50,0,50,1.0,full,"""false""",,,,,,,,,,,1,,"[{'src': 'hda', 'id': 33506367}]","[{'src': 'hda', 'id': 33506368}]",paired,,,,43427300.0,,,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,2.5.2b-0,,2018-01-26 06:21:11.072008,103611,1470.960513
